League Id;Date;Home;Score Home;Away;Score Away;Type;Played;Overtime;Shootout;Game Id
1;2025-3-20;53;3;35;0;Regular Season;1;0;0;25522
1;2025-3-21;36;3;53;0;Regular Season;1;0;0;25535
1;2025-3-21;56;5;48;3;Regular Season;1;0;0;25588
1;2025-3-21;34;3;50;4;Regular Season;1;0;0;25637
1;2025-3-21;31;2;60;3;Regular Season;1;1;1;25630
1;2025-3-21;37;4;46;2;Regular Season;1;0;0;25627
1;2025-3-21;55;1;40;2;Regular Season;1;0;0;25566
1;2025-3-21;38;0;42;3;Regular Season;1;0;0;25560
1;2025-3-22;49;4;38;1;Regular Season;1;0;0;25606
1;2025-3-23;52;4;60;2;Regular Season;1;0;0;25593
1;2025-3-23;39;2;41;5;Regular Season;1;0;0;25614
1;2025-3-29;60;1;46;2;Playoffs;1;0;0;28350
1;2025-3-29;52;4;34;1;Playoffs;1;0;0;28352
1;2025-3-29;57;7;53;6;Playoffs;1;0;0;28353
1;2025-3-29;36;3;50;6;Playoffs;1;0;0;28351
1;2025-3-29;49;2;41;1;Playoffs;1;1;0;28349
1;2025-3-29;33;2;59;4;Playoffs;1;0;0;28347
1;2025-3-29;39;4;44;3;Playoffs;1;1;0;28346
1;2025-3-29;38;2;40;4;Playoffs;1;0;0;28348
1;2025-4-1;60;1;46;2;Playoffs;1;1;0;28358
1;2025-4-1;52;4;34;3;Playoffs;1;0;0;28360
1;2025-4-1;57;2;53;4;Playoffs;1;0;0;28361
1;2025-4-1;36;6;50;0;Playoffs;1;0;0;28359
1;2025-4-1;39;5;44;0;Playoffs;1;0;0;28354
1;2025-4-1;33;2;59;3;Playoffs;1;1;0;28355
1;2025-4-1;49;4;41;2;Playoffs;1;0;0;28357
1;2025-4-1;38;2;40;4;Playoffs;1;0;0;28356
1;2025-4-4;46;0;60;5;Playoffs;1;0;0;28366
1;2025-4-4;34;5;52;2;Playoffs;1;0;0;28368
1;2025-4-4;53;2;57;6;Playoffs;1;0;0;28369
1;2025-4-4;50;0;36;2;Playoffs;1;0;0;28367
1;2025-4-4;44;4;39;1;Playoffs;1;0;0;28362
1;2025-4-4;59;4;33;2;Playoffs;1;0;0;28363
1;2025-4-4;41;6;49;5;Playoffs;1;0;0;28365
1;2025-4-4;40;2;38;3;Playoffs;1;0;0;28364
1;2025-4-7;50;5;36;4;Playoffs;1;1;0;28375
1;2025-4-7;34;1;52;0;Playoffs;1;0;0;28376
1;2025-4-7;53;2;57;5;Playoffs;1;0;0;28377
1;2025-4-7;46;2;60;3;Playoffs;1;0;0;28374
1;2025-4-7;44;1;39;2;Playoffs;1;0;0;28370
1;2025-4-7;59;2;33;8;Playoffs;1;0;0;28371
1;2025-4-7;41;3;49;2;Playoffs;1;1;0;28373
1;2025-4-7;40;5;38;3;Playoffs;1;0;0;28372
1;2025-4-9;60;1;46;0;Playoffs;1;0;0;28508
1;2025-4-9;52;2;34;0;Playoffs;1;0;0;28510
1;2025-4-9;57;3;53;6;Playoffs;1;0;0;28511
1;2025-4-9;36;2;50;3;Playoffs;1;1;0;28509
1;2025-4-9;49;1;41;7;Playoffs;1;0;0;28507
1;2025-4-9;33;2;59;5;Playoffs;1;0;0;28505
1;2025-4-9;39;3;44;5;Playoffs;1;0;0;28504
1;2025-4-9;38;4;40;1;Playoffs;1;0;0;28506
1;2025-4-11;50;3;36;2;Playoffs;1;0;0;28519
1;2025-4-11;34;6;52;1;Playoffs;1;0;0;28520
1;2025-4-11;53;4;57;1;Playoffs;1;0;0;28521
1;2025-4-11;44;4;39;6;Playoffs;1;0;0;28515
1;2025-4-11;40;0;38;3;Playoffs;1;0;0;28516
1;2025-4-11;46;2;60;3;Playoffs;1;0;0;28518
1;2025-4-11;41;1;49;2;Playoffs;1;0;0;28517
1;2025-4-13;57;1;53;4;Playoffs;1;0;0;28573
1;2025-4-13;52;3;34;4;Playoffs;1;0;0;28572
1;2025-4-13;38;2;40;3;Playoffs;1;0;0;28570
1;2025-4-13;49;2;41;1;Playoffs;1;0;0;28571
1;2025-4-16;49;5;40;2;Playoffs;1;0;0;28577
1;2025-4-16;53;1;34;0;Playoffs;1;0;0;28576
1;2025-4-16;60;4;50;2;Playoffs;1;0;0;28575
1;2025-4-16;39;3;59;4;Playoffs;1;1;0;28574
1;2025-4-19;49;3;40;4;Playoffs;1;0;0;28581
1;2025-4-19;53;3;34;2;Playoffs;1;1;0;28580
1;2025-4-19;39;6;59;0;Playoffs;1;0;0;28578
1;2025-4-19;60;3;50;2;Playoffs;1;0;0;28579
1;2025-4-22;40;2;49;0;Playoffs;1;0;0;28585
1;2025-4-22;34;2;53;3;Playoffs;1;0;0;28584
1;2025-4-22;50;4;60;2;Playoffs;1;0;0;28583
1;2025-4-22;59;4;39;5;Playoffs;1;1;0;28582
1;2025-4-25;40;2;49;4;Playoffs;1;0;0;28589
1;2025-4-25;34;3;53;2;Playoffs;1;0;0;28588
1;2025-4-25;50;3;60;2;Playoffs;1;1;0;28587
1;2025-4-25;59;1;39;2;Playoffs;1;1;0;28586
1;2025-4-27;49;4;40;3;Playoffs;1;0;0;28669
1;2025-4-27;53;2;34;3;Playoffs;1;0;0;28668
1;2025-4-27;39;4;59;5;Playoffs;1;0;0;28666
1;2025-4-27;60;6;50;2;Playoffs;1;0;0;28667
1;2025-4-29;40;3;49;5;Playoffs;1;0;0;28678
1;2025-4-29;34;4;53;0;Playoffs;1;0;0;28677
1;2025-4-29;50;2;60;1;Playoffs;1;0;0;28676
1;2025-4-29;59;1;39;9;Playoffs;1;0;0;28675
1;2025-5-1;60;3;50;1;Playoffs;1;0;0;28681
1;2025-5-1;53;5;34;1;Playoffs;1;0;0;28682
1;2025-5-4;49;6;60;1;Playoffs;1;0;0;28686
1;2025-5-4;39;4;53;5;Playoffs;1;0;0;28685
1;2025-5-7;49;1;60;4;Playoffs;1;0;0;28688
1;2025-5-7;39;6;53;1;Playoffs;1;0;0;28687
1;2025-5-10;53;5;39;2;Playoffs;1;0;0;28689
1;2025-5-10;60;4;49;0;Playoffs;1;0;0;28690
1;2025-5-13;60;2;49;1;Playoffs;1;1;0;28692
1;2025-5-13;53;4;39;1;Playoffs;1;0;0;28691
1;2025-5-15;49;3;60;0;Playoffs;1;0;0;28730
1;2025-5-15;39;4;53;2;Playoffs;1;0;0;28729
1;2025-5-17;53;0;39;7;Playoffs;1;0;0;28736
1;2025-5-17;60;2;49;0;Playoffs;1;0;0;28737
1;2025-5-19;39;2;53;1;Playoffs;1;0;0;28742
1;2025-5-22;39;5;60;4;Playoffs;1;1;0;28746
1;2025-5-25;39;5;60;4;Playoffs;1;0;0;28747
1;2025-5-28;60;4;39;5;Playoffs;1;1;0;28748
1;2025-5-31;60;4;39;3;Playoffs;1;0;0;28749
1;2025-6-2;39;4;60;3;Playoffs;1;0;0;28766
2;2024-9-6;90;2;84;7;Pre-Season;1;0;0;26577
2;2024-9-6;85;1;93;3;Pre-Season;1;0;0;26579
2;2024-9-6;97;2;88;4;Pre-Season;1;0;0;26585
2;2024-9-6;92;8;99;2;Pre-Season;1;0;0;26583
2;2024-9-6;94;4;91;6;Pre-Season;1;0;0;26581
2;2024-9-6;101;2;95;5;Pre-Season;1;0;0;26575
2;2024-9-6;96;2;98;5;Pre-Season;1;0;0;26569
2;2024-9-6;86;5;102;4;Pre-Season;1;1;1;26567
2;2024-9-6;89;8;103;5;Pre-Season;1;0;0;26571
2;2024-9-6;100;1;87;10;Pre-Season;1;0;0;26573
2;2024-9-8;90;5;100;2;Pre-Season;1;0;0;26599
2;2024-9-8;84;8;97;5;Pre-Season;1;0;0;26603
2;2024-9-8;99;1;92;3;Pre-Season;1;0;0;26605
2;2024-9-8;98;4;86;5;Pre-Season;1;1;1;26597
2;2024-9-8;85;2;96;4;Pre-Season;1;0;0;26601
2;2024-9-8;102;6;87;3;Pre-Season;1;0;0;26587
2;2024-9-8;93;3;95;2;Pre-Season;1;0;0;26589
2;2024-9-8;89;3;94;6;Pre-Season;1;0;0;26595
2;2024-9-8;103;3;88;1;Pre-Season;1;0;0;26591
2;2024-9-8;91;9;101;1;Pre-Season;1;0;0;26593
2;2024-9-9;87;5;103;4;Pre-Season;1;0;0;26621
2;2024-9-9;100;4;89;7;Pre-Season;1;0;0;26623
2;2024-9-9;101;5;98;4;Pre-Season;1;0;0;26625
2;2024-9-9;95;5;102;4;Pre-Season;1;1;0;26617
2;2024-9-9;96;6;92;2;Pre-Season;1;0;0;26619
2;2024-9-9;86;5;91;2;Pre-Season;1;0;0;26615
2;2024-9-9;94;7;84;2;Pre-Season;1;0;0;26609
2;2024-9-9;88;8;90;5;Pre-Season;1;0;0;26607
2;2024-9-9;99;4;85;2;Pre-Season;1;0;0;26611
2;2024-9-9;97;4;93;2;Pre-Season;1;0;0;26613
2;2024-9-11;90;5;86;3;Pre-Season;1;0;0;26641
2;2024-9-11;87;2;88;3;Pre-Season;1;0;0;26643
2;2024-9-11;103;2;96;5;Pre-Season;1;0;0;26645
2;2024-9-11;84;5;95;1;Pre-Season;1;0;0;26639
2;2024-9-11;102;7;100;4;Pre-Season;1;0;0;26637
2;2024-9-11;93;3;92;2;Pre-Season;1;0;0;26629
2;2024-9-11;91;3;97;2;Pre-Season;1;0;0;26631
2;2024-9-11;99;5;94;2;Pre-Season;1;0;0;26627
2;2024-9-11;89;2;101;7;Pre-Season;1;0;0;26633
2;2024-9-11;98;4;85;0;Pre-Season;1;0;0;26635
2;2024-9-12;101;1;91;2;Pre-Season;1;0;0;26661
2;2024-9-12;88;4;95;2;Pre-Season;1;0;0;26663
2;2024-9-12;103;1;98;5;Pre-Season;1;0;0;26665
2;2024-9-12;92;5;100;4;Pre-Season;1;0;0;26659
2;2024-9-12;93;6;90;2;Pre-Season;1;0;0;26657
2;2024-9-12;97;1;94;2;Pre-Season;1;0;0;26647
2;2024-9-12;96;1;87;4;Pre-Season;1;0;0;26651
2;2024-9-12;86;3;84;4;Pre-Season;1;0;0;26649
2;2024-9-12;85;3;89;4;Pre-Season;1;1;0;26653
2;2024-9-12;102;7;99;5;Pre-Season;1;0;0;26655
2;2024-9-14;95;5;85;8;Pre-Season;1;0;0;26679
2;2024-9-14;84;4;91;5;Pre-Season;1;1;0;26681
2;2024-9-14;98;3;88;5;Pre-Season;1;0;0;26685
2;2024-9-14;99;6;93;3;Pre-Season;1;0;0;26677
2;2024-9-14;90;3;101;9;Pre-Season;1;0;0;26683
2;2024-9-14;102;4;92;3;Pre-Season;1;1;1;26671
2;2024-9-14;89;1;97;6;Pre-Season;1;0;0;26667
2;2024-9-14;96;3;86;4;Pre-Season;1;1;1;26669
2;2024-9-14;87;4;103;3;Pre-Season;1;0;0;26675
2;2024-9-14;100;4;94;5;Pre-Season;1;1;1;26673
2;2024-9-15;93;8;92;4;Pre-Season;1;0;0;26699
2;2024-9-15;96;1;95;3;Pre-Season;1;0;0;26701
2;2024-9-15;100;3;87;2;Pre-Season;1;0;0;26703
2;2024-9-15;88;4;91;3;Pre-Season;1;0;0;26697
2;2024-9-15;84;2;98;3;Pre-Season;1;0;0;26695
2;2024-9-15;86;2;89;4;Pre-Season;1;0;0;26687
2;2024-9-15;94;8;102;1;Pre-Season;1;0;0;26705
2;2024-9-15;99;3;90;5;Pre-Season;1;0;0;26689
2;2024-9-15;101;5;103;3;Pre-Season;1;0;0;26693
2;2024-9-15;97;11;85;1;Pre-Season;1;0;0;26691
2;2024-9-20;92;3;89;2;Regular Season;1;0;0;25886
2;2024-9-21;94;3;88;4;Regular Season;1;0;0;25891
2;2024-9-21;90;1;92;6;Regular Season;1;0;0;25892
2;2024-9-21;99;6;85;3;Regular Season;1;0;0;25894
2;2024-9-21;91;7;93;0;Regular Season;1;0;0;25893
2;2024-9-21;100;0;101;5;Regular Season;1;0;0;25895
2;2024-9-21;97;3;89;6;Regular Season;1;0;0;25887
2;2024-9-21;95;6;102;7;Regular Season;1;0;0;25890
2;2024-9-21;96;6;86;3;Regular Season;1;0;0;25888
2;2024-9-21;84;1;87;2;Regular Season;1;0;0;25889
2;2024-9-22;103;0;88;3;Regular Season;1;0;0;25901
2;2024-9-22;100;2;91;9;Regular Season;1;0;0;25900
2;2024-9-22;102;4;101;2;Regular Season;1;0;0;25899
2;2024-9-22;85;7;97;0;Regular Season;1;0;0;25897
2;2024-9-22;93;6;94;3;Regular Season;1;0;0;25896
2;2024-9-22;98;6;86;4;Regular Season;1;0;0;25898
2;2024-9-23;90;2;89;4;Regular Season;1;0;0;25902
2;2024-9-27;103;4;97;8;Regular Season;1;0;0;25906
2;2024-9-27;91;4;95;2;Regular Season;1;0;0;25905
2;2024-9-27;92;7;87;5;Regular Season;1;0;0;25904
2;2024-9-27;93;3;98;2;Regular Season;1;0;0;25903
2;2024-9-28;99;3;102;5;Regular Season;1;0;0;25912
2;2024-9-28;100;2;95;5;Regular Season;1;0;0;25913
2;2024-9-28;90;3;87;4;Regular Season;1;0;0;25911
2;2024-9-28;89;3;91;6;Regular Season;1;0;0;25914
2;2024-9-28;96;2;98;4;Regular Season;1;0;0;25907
2;2024-9-28;94;4;97;3;Regular Season;1;0;0;25910
2;2024-9-28;85;7;103;1;Regular Season;1;0;0;25908
2;2024-9-28;84;5;86;3;Regular Season;1;0;0;25909
2;2024-9-29;102;2;100;5;Regular Season;1;0;0;25920
2;2024-9-29;98;3;96;2;Regular Season;1;0;0;25919
2;2024-9-29;85;3;94;4;Regular Season;1;0;0;25918
2;2024-9-29;97;5;103;2;Regular Season;1;0;0;25916
2;2024-9-29;93;6;90;2;Regular Season;1;0;0;25915
2;2024-9-29;101;3;92;4;Regular Season;1;0;0;25917
2;2024-9-30;89;2;95;3;Regular Season;1;0;0;25925
2;2024-9-30;102;5;92;6;Regular Season;1;1;1;25924
2;2024-9-30;101;5;99;4;Regular Season;1;0;0;25921
2;2024-9-30;86;4;88;9;Regular Season;1;0;0;25923
2;2024-9-30;87;3;84;2;Regular Season;1;1;1;25922
2;2024-10-4;103;6;86;9;Regular Season;1;0;0;25928
2;2024-10-4;91;4;88;3;Regular Season;1;0;0;25927
2;2024-10-4;92;3;102;4;Regular Season;1;1;1;25926
2;2024-10-5;87;6;91;3;Regular Season;1;0;0;25935
2;2024-10-5;89;5;88;3;Regular Season;1;0;0;25937
2;2024-10-5;92;5;84;6;Regular Season;1;0;0;25934
2;2024-10-5;99;3;93;4;Regular Season;1;0;0;25936
2;2024-10-5;94;3;86;4;Regular Season;1;0;0;25932
2;2024-10-5;96;5;101;6;Regular Season;1;1;1;25930
2;2024-10-5;97;2;102;1;Regular Season;1;0;0;25929
2;2024-10-5;95;3;98;2;Regular Season;1;1;1;25931
2;2024-10-5;90;5;85;4;Regular Season;1;1;0;25933
2;2024-10-6;103;1;93;6;Regular Season;1;0;0;25942
2;2024-10-6;100;5;89;4;Regular Season;1;1;1;25941
2;2024-10-6;98;1;101;2;Regular Season;1;0;0;25940
2;2024-10-6;85;4;87;9;Regular Season;1;0;0;25939
2;2024-10-6;97;3;84;4;Regular Season;1;1;1;25938
2;2024-10-7;99;1;96;4;Regular Season;1;0;0;25947
2;2024-10-7;87;7;102;1;Regular Season;1;0;0;25946
2;2024-10-7;100;4;88;3;Regular Season;1;0;0;25948
2;2024-10-7;85;3;84;6;Regular Season;1;0;0;25943
2;2024-10-7;90;4;103;3;Regular Season;1;1;0;25945
2;2024-10-7;95;4;86;5;Regular Season;1;1;0;25944
2;2024-10-10;102;4;88;6;Regular Season;1;0;0;25950
2;2024-10-10;98;8;95;2;Regular Season;1;0;0;25949
2;2024-10-11;91;5;87;2;Regular Season;1;0;0;25951
2;2024-10-12;84;2;92;6;Regular Season;1;0;0;25954
2;2024-10-12;97;8;85;5;Regular Season;1;0;0;25952
2;2024-10-12;95;5;103;2;Regular Season;1;0;0;25955
2;2024-10-12;96;4;100;3;Regular Season;1;1;0;25953
2;2024-10-12;94;3;98;4;Regular Season;1;0;0;25956
2;2024-10-12;99;5;88;4;Regular Season;1;0;0;25958
2;2024-10-12;89;6;87;5;Regular Season;1;0;0;25959
2;2024-10-12;86;3;90;4;Regular Season;1;0;0;25957
2;2024-10-13;98;9;100;4;Regular Season;1;0;0;25964
2;2024-10-13;102;4;94;1;Regular Season;1;0;0;25965
2;2024-10-13;92;5;91;4;Regular Season;1;1;1;25963
2;2024-10-13;103;4;99;2;Regular Season;1;0;0;25966
2;2024-10-13;93;4;84;5;Regular Season;1;1;0;25960
2;2024-10-13;101;4;88;6;Regular Season;1;0;0;25962
2;2024-10-13;97;3;96;2;Regular Season;1;0;0;25961
2;2024-10-14;90;5;89;1;Regular Season;1;0;0;25967
2;2024-10-15;86;5;84;2;Regular Season;1;0;0;25971
2;2024-10-15;91;5;100;3;Regular Season;1;0;0;25970
2;2024-10-15;95;5;89;6;Regular Season;1;1;1;25969
2;2024-10-15;85;1;93;6;Regular Season;1;0;0;25968
2;2024-10-17;100;5;102;2;Regular Season;1;0;0;25972
2;2024-10-18;103;3;101;5;Regular Season;1;0;0;25976
2;2024-10-18;88;5;85;4;Regular Season;1;0;0;25975
2;2024-10-18;93;6;99;3;Regular Season;1;0;0;25973
2;2024-10-18;92;6;97;2;Regular Season;1;0;0;25974
2;2024-10-19;86;7;88;2;Regular Season;1;0;0;25983
2;2024-10-19;102;4;91;8;Regular Season;1;0;0;25984
2;2024-10-19;89;4;93;1;Regular Season;1;0;0;25985
2;2024-10-19;90;5;92;1;Regular Season;1;0;0;25981
2;2024-10-19;87;15;99;2;Regular Season;1;0;0;25982
2;2024-10-19;84;7;85;6;Regular Season;1;0;0;25978
2;2024-10-19;96;3;97;4;Regular Season;1;1;0;25977
2;2024-10-19;95;5;101;6;Regular Season;1;0;0;25979
2;2024-10-19;94;4;103;3;Regular Season;1;0;0;25980
2;2024-10-20;92;4;96;3;Regular Season;1;0;0;25989
2;2024-10-20;98;6;89;5;Regular Season;1;1;1;25990
2;2024-10-20;100;3;93;1;Regular Season;1;0;0;25992
2;2024-10-20;102;7;95;5;Regular Season;1;0;0;25991
2;2024-10-20;97;4;90;3;Regular Season;1;1;1;25986
2;2024-10-20;94;1;84;2;Regular Season;1;0;0;25988
2;2024-10-20;101;1;91;7;Regular Season;1;0;0;25987
2;2024-10-21;99;4;84;5;Regular Season;1;0;0;25996
2;2024-10-21;100;6;91;4;Regular Season;1;0;0;25997
2;2024-10-21;86;5;85;2;Regular Season;1;0;0;25995
2;2024-10-21;96;5;89;3;Regular Season;1;0;0;25993
2;2024-10-21;87;8;88;2;Regular Season;1;0;0;25994
2;2024-10-24;97;4;96;2;Regular Season;1;0;0;25998
2;2024-10-25;88;4;99;2;Regular Season;1;0;0;26000
2;2024-10-25;103;5;100;1;Regular Season;1;0;0;26001
2;2024-10-25;93;4;98;3;Regular Season;1;1;1;25999
2;2024-10-26;92;6;85;5;Regular Season;1;0;0;26007
2;2024-10-26;86;2;95;4;Regular Season;1;0;0;26008
2;2024-10-26;90;1;87;6;Regular Season;1;0;0;26006
2;2024-10-26;101;7;89;3;Regular Season;1;0;0;26002
2;2024-10-26;96;5;91;6;Regular Season;1;1;1;26003
2;2024-10-26;94;3;102;4;Regular Season;1;1;0;26005
2;2024-10-26;84;7;99;6;Regular Season;1;0;0;26004
2;2024-10-27;98;4;91;3;Regular Season;1;1;0;26014
2;2024-10-27;88;4;90;5;Regular Season;1;1;1;26015
2;2024-10-27;102;5;89;2;Regular Season;1;0;0;26016
2;2024-10-27;84;5;95;4;Regular Season;1;1;0;26013
2;2024-10-27;93;4;92;3;Regular Season;1;0;0;26009
2;2024-10-27;97;4;94;5;Regular Season;1;0;0;26010
2;2024-10-27;85;1;87;6;Regular Season;1;0;0;26012
2;2024-10-27;101;2;100;5;Regular Season;1;0;0;26011
2;2024-10-28;103;3;89;6;Regular Season;1;0;0;26022
2;2024-10-28;86;6;99;3;Regular Season;1;0;0;26020
2;2024-10-28;102;4;100;3;Regular Season;1;1;1;26021
2;2024-10-28;96;7;90;6;Regular Season;1;0;0;26017
2;2024-10-28;87;4;85;3;Regular Season;1;0;0;26019
2;2024-10-28;94;3;92;4;Regular Season;1;0;0;26018
2;2024-10-31;98;4;101;2;Regular Season;1;0;0;26024
2;2024-10-31;85;1;93;0;Regular Season;1;0;0;26023
2;2024-11-2;84;4;87;7;Regular Season;1;0;0;26025
2;2024-11-2;95;7;98;4;Regular Season;1;0;0;26026
2;2024-11-2;100;3;96;4;Regular Season;1;1;0;26033
2;2024-11-2;102;1;93;5;Regular Season;1;0;0;26031
2;2024-11-2;91;4;89;1;Regular Season;1;0;0;26030
2;2024-11-2;99;5;101;2;Regular Season;1;0;0;26032
2;2024-11-2;94;1;97;4;Regular Season;1;0;0;26027
2;2024-11-2;92;4;86;0;Regular Season;1;0;0;26029
2;2024-11-2;90;7;85;4;Regular Season;1;0;0;26028
2;2024-11-3;102;5;96;9;Regular Season;1;0;0;26038
2;2024-11-3;100;4;103;5;Regular Season;1;1;0;26039
2;2024-11-3;89;6;88;5;Regular Season;1;1;1;26040
2;2024-11-3;92;4;90;3;Regular Season;1;1;1;26036
2;2024-11-3;101;2;93;6;Regular Season;1;0;0;26035
2;2024-11-3;97;5;86;3;Regular Season;1;0;0;26034
2;2024-11-3;98;5;99;1;Regular Season;1;0;0;26037
2;2024-11-4;91;3;88;2;Regular Season;1;1;1;26043
2;2024-11-4;97;4;92;3;Regular Season;1;0;0;26041
2;2024-11-4;87;3;94;5;Regular Season;1;0;0;26044
2;2024-11-4;85;1;86;9;Regular Season;1;0;0;26042
2;2024-11-6;88;2;84;5;Regular Season;1;0;0;26045
2;2024-11-9;89;6;92;1;Regular Season;1;0;0;26052
2;2024-11-9;86;4;87;7;Regular Season;1;0;0;26050
2;2024-11-9;94;4;91;2;Regular Season;1;0;0;26049
2;2024-11-9;99;4;100;6;Regular Season;1;0;0;26051
2;2024-11-9;101;2;90;5;Regular Season;1;0;0;26046
2;2024-11-9;95;7;96;2;Regular Season;1;0;0;26048
2;2024-11-9;84;6;88;4;Regular Season;1;0;0;26047
2;2024-11-10;98;1;94;3;Regular Season;1;0;0;26057
2;2024-11-10;102;3;90;7;Regular Season;1;0;0;26058
2;2024-11-10;103;2;91;5;Regular Season;1;0;0;26059
2;2024-11-10;101;6;100;3;Regular Season;1;0;0;26054
2;2024-11-10;93;8;97;4;Regular Season;1;0;0;26053
2;2024-11-10;85;5;89;4;Regular Season;1;0;0;26056
2;2024-11-10;96;3;84;5;Regular Season;1;0;0;26055
2;2024-11-11;88;4;86;5;Regular Season;1;0;0;26063
2;2024-11-11;99;5;91;8;Regular Season;1;0;0;26064
2;2024-11-11;103;4;102;6;Regular Season;1;0;0;26065
2;2024-11-11;87;3;95;4;Regular Season;1;1;1;26061
2;2024-11-11;98;6;97;5;Regular Season;1;1;0;26062
2;2024-11-11;85;6;92;5;Regular Season;1;1;1;26060
2;2024-11-14;89;3;100;1;Regular Season;1;0;0;26067
2;2024-11-14;101;3;99;2;Regular Season;1;1;0;26066
2;2024-11-15;102;5;86;6;Regular Season;1;1;1;26071
2;2024-11-15;88;6;92;3;Regular Season;1;0;0;26070
2;2024-11-15;91;6;85;2;Regular Season;1;0;0;26069
2;2024-11-15;93;4;98;2;Regular Season;1;0;0;26068
2;2024-11-16;90;4;99;3;Regular Season;1;0;0;26076
2;2024-11-16;100;2;85;5;Regular Season;1;0;0;26077
2;2024-11-16;89;5;87;4;Regular Season;1;0;0;26078
2;2024-11-16;96;1;98;4;Regular Season;1;0;0;26073
2;2024-11-16;97;3;103;4;Regular Season;1;0;0;26072
2;2024-11-16;94;3;101;0;Regular Season;1;0;0;26075
2;2024-11-16;95;3;84;6;Regular Season;1;0;0;26074
2;2024-11-17;92;5;103;7;Regular Season;1;0;0;26083
2;2024-11-17;98;5;84;4;Regular Season;1;1;1;26084
2;2024-11-17;100;2;87;1;Regular Season;1;1;1;26085
2;2024-11-17;97;3;90;4;Regular Season;1;0;0;26080
2;2024-11-17;93;7;88;5;Regular Season;1;0;0;26079
2;2024-11-17;96;5;102;2;Regular Season;1;0;0;26082
2;2024-11-17;101;3;86;2;Regular Season;1;0;0;26081
2;2024-11-18;99;5;86;4;Regular Season;1;0;0;26089
2;2024-11-18;91;4;93;5;Regular Season;1;0;0;26088
2;2024-11-18;89;11;85;2;Regular Season;1;0;0;26090
2;2024-11-18;90;4;97;5;Regular Season;1;1;0;26087
2;2024-11-18;94;5;95;6;Regular Season;1;0;0;26086
2;2024-11-20;95;4;96;3;Regular Season;1;1;0;26091
2;2024-11-21;99;3;101;1;Regular Season;1;0;0;26093
2;2024-11-21;85;4;88;6;Regular Season;1;0;0;26092
2;2024-11-22;90;4;94;5;Regular Season;1;1;0;26094
2;2024-11-22;92;3;97;4;Regular Season;1;0;0;26095
2;2024-11-22;91;2;87;3;Regular Season;1;0;0;26096
2;2024-11-22;102;3;98;4;Regular Season;1;0;0;26099
2;2024-11-22;103;3;100;4;Regular Season;1;0;0;26100
2;2024-11-22;88;3;84;7;Regular Season;1;0;0;26098
2;2024-11-22;86;3;89;4;Regular Season;1;1;1;26097
2;2024-11-23;84;2;89;1;Regular Season;1;1;0;26104
2;2024-11-23;95;6;94;3;Regular Season;1;0;0;26105
2;2024-11-23;87;6;97;3;Regular Season;1;0;0;26106
2;2024-11-23;85;1;91;9;Regular Season;1;0;0;26103
2;2024-11-23;96;6;99;4;Regular Season;1;0;0;26102
2;2024-11-23;101;4;100;5;Regular Season;1;0;0;26101
2;2024-11-24;88;6;95;3;Regular Season;1;0;0;26111
2;2024-11-24;86;5;90;4;Regular Season;1;1;1;26110
2;2024-11-24;102;6;103;3;Regular Season;1;0;0;26112
2;2024-11-24;93;3;92;1;Regular Season;1;0;0;26107
2;2024-11-24;85;5;96;3;Regular Season;1;0;0;26109
2;2024-11-24;101;1;98;4;Regular Season;1;0;0;26108
2;2024-11-25;103;5;98;6;Regular Season;1;0;0;26118
2;2024-11-25;99;3;100;2;Regular Season;1;0;0;26117
2;2024-11-25;87;4;89;8;Regular Season;1;0;0;26116
2;2024-11-25;84;2;90;7;Regular Season;1;0;0;26114
2;2024-11-25;97;4;94;5;Regular Season;1;1;1;26113
2;2024-11-25;91;6;92;2;Regular Season;1;0;0;26115
2;2024-11-28;90;2;96;5;Regular Season;1;0;0;26121
2;2024-11-28;84;5;86;4;Regular Season;1;1;1;26120
2;2024-11-28;101;5;102;4;Regular Season;1;0;0;26119
2;2024-11-29;87;8;90;3;Regular Season;1;0;0;26123
2;2024-11-29;88;0;91;4;Regular Season;1;0;0;26124
2;2024-11-29;97;2;95;4;Regular Season;1;0;0;26122
2;2024-11-30;95;5;98;4;Regular Season;1;0;0;26128
2;2024-11-30;94;2;103;3;Regular Season;1;0;0;26129
2;2024-11-30;99;1;92;8;Regular Season;1;0;0;26130
2;2024-11-30;89;4;93;5;Regular Season;1;0;0;26131
2;2024-11-30;96;4;102;3;Regular Season;1;1;0;26125
2;2024-11-30;84;1;91;5;Regular Season;1;0;0;26127
2;2024-11-30;85;4;88;1;Regular Season;1;0;0;26126
2;2024-12-1;86;2;87;4;Regular Season;1;0;0;26135
2;2024-12-1;100;6;99;3;Regular Season;1;0;0;26137
2;2024-12-1;103;4;92;7;Regular Season;1;0;0;26138
2;2024-12-1;98;5;102;4;Regular Season;1;0;0;26136
2;2024-12-1;97;5;88;4;Regular Season;1;0;0;26133
2;2024-12-1;93;6;85;3;Regular Season;1;0;0;26132
2;2024-12-1;101;2;94;8;Regular Season;1;0;0;26134
2;2024-12-2;100;3;94;5;Regular Season;1;0;0;26143
2;2024-12-2;89;4;90;3;Regular Season;1;1;0;26144
2;2024-12-2;86;5;91;8;Regular Season;1;0;0;26142
2;2024-12-2;101;1;99;3;Regular Season;1;0;0;26139
