PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
5461;113;113;68;66;71;34;28;29;30;1;0;0;0;99;29;33;107;83;88;71;367;60753;20593;6447;99.2;5.0;3.0;41.3;23.2;1299;765;62.9;9.7;935;552;62.9;9.6;12;1591;953
5467;35;13;22;0;1;-7;13;0;1;0;0;1;0;10;2;2;7;51;52;50;8;9525;461;302;96.2;0.8;3.4;17.0;41.2;93;190;32.9;-14.8;62;136;31.3;-16.6;0;37;16
5470;42;17;71;12;26;3;35;2;10;0;0;1;0;45;16;34;90;62;61;61;128;52174;11840;1502;101.2;2.7;2.4;30.3;31.3;834;858;49.3;0.6;620;642;49.1;0.4;1;921;474
5471;53;10;56;4;15;8;18;0;1;0;1;0;0;17;10;7;19;53;55;51;52;31260;1518;3252;103.1;3.2;2.4;28.1;28.8;498;457;52.1;-0.5;354;336;51.3;-1.9;1;23;10
5472;54;9;8;0;0;-2;4;0;0;0;0;0;0;1;1;0;0;50;51;50;4;3050;0;61;90.0;0.0;2.4;30.7;23.6;48;39;55.2;6.9;36;31;53.7;5.8;0;6;5
5484;113;113;41;11;18;22;70;0;2;0;1;8;2;40;4;29;98;58;55;59;97;42225;1706;7346;101.2;4.9;3.2;38.4;27.6;773;598;56.4;0.0;583;448;56.5;-0.3;1;1;0
5485;104;104;64;12;20;18;28;0;2;0;2;0;0;33;13;17;20;62;61;61;114;55794;460;6284;98.1;4.0;3.0;38.6;24.6;1096;728;60.1;-3.8;821;539;60.4;-4.2;1;2;0
5488;32;27;25;1;2;-1;18;0;0;0;0;0;0;12;6;4;15;53;53;53;19;22624;492;3074;104.5;3.3;3.5;25.3;40.1;293;470;38.4;-1.2;218;336;39.4;1.0;0;1;0
5489;114;114;13;0;3;3;23;0;0;0;0;3;1;6;4;2;13;59;58;59;22;11866;1835;1846;104.8;3.3;2.4;27.0;32.2;161;209;43.5;-2.3;122;145;45.7;-2.2;0;0;0
5490;119;119;63;8;34;-4;360;4;7;0;1;60;30;115;10;38;129;63;57;64;109;61518;8195;11399;101.3;3.3;3.3;28.3;32.6;922;1040;47.0;0.5;677;754;47.3;1.0;0;0;0
5494;109;109;62;19;45;7;81;7;12;0;1;7;1;68;5;27;42;66;67;63;148;52769;13620;12113;101.2;4.4;3.6;33.0;29.5;907;787;53.5;13.2;679;592;53.4;12.6;1;381;152
5497;109;109;39;7;15;-7;51;3;4;0;0;9;3;18;7;6;12;53;57;49;35;18806;2007;420;104.0;4.0;5.4;25.1;44.4;212;431;33.0;-12.2;164;312;34.5;-11.1;0;71;26
5498;49;26;23;0;3;-4;15;0;0;0;0;1;0;40;4;11;29;58;51;63;22;19453;96;2722;98.0;2.0;2.8;28.1;30.0;290;324;47.2;-3.7;213;236;47.4;-3.3;0;0;0
5499;52;52;15;1;5;3;0;0;1;0;0;0;0;4;1;3;10;59;58;58;16;10305;708;269;104.9;2.4;1.4;27.2;33.9;148;175;45.8;0.3;114;133;46.2;0.4;0;159;86
5505;116;116;46;7;1;-11;175;1;0;0;0;33;25;39;0;5;27;54;54;50;24;19651;843;0;99.9;2.0;4.0;19.8;39.0;216;387;35.8;-6.2;161;283;36.3;-5.4;2;16;6
5507;114;114;68;25;34;2;46;8;10;0;0;2;1;43;10;17;105;64;65;62;144;56775;11519;1777;102.8;3.5;3.0;29.7;33.2;860;1010;46.0;0.0;646;720;47.3;1.0;0;1095;605
5510;104;104;68;15;28;30;18;1;6;0;0;0;0;37;7;12;39;60;63;54;119;50541;8038;282;101.0;4.3;2.1;41.3;22.5;1008;617;62.0;-0.5;762;445;63.1;0.5;0;3;2
5513;118;118;1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;53;50;50;0;596;28;188;0.0;0.0;6.0;0.0;36.2;1;9;10.0;-20.4;0;7;0.0;-26.9;0;21;12
5523;112;112;67;48;63;24;82;21;24;0;3;6;1;166;26;47;191;87;86;83;296;67164;18059;12525;99.5;3.8;2.5;39.7;24.7;1381;843;62.1;15.2;1033;619;62.5;15.5;7;600;308
5526;106;106;60;41;53;28;92;16;20;0;0;8;0;118;25;35;90;79;76;78;273;53062;14487;8215;100.8;4.7;2.7;41.0;25.2;1092;681;61.6;11.8;816;490;62.5;13.3;3;1123;592
5527;108;108;64;4;13;2;64;0;3;0;1;0;0;39;30;8;41;58;56;60;127;59708;1837;6076;99.7;3.4;3.4;34.7;33.1;1022;1011;50.3;-3.3;777;750;50.9;-2.5;0;0;0
5532;104;104;60;7;16;43;58;1;2;2;0;2;0;52;32;11;47;62;62;62;116;58969;3530;7946;99.7;4.9;2.4;42.1;20.2;1232;663;65.0;2.9;911;461;66.4;4.1;1;0;0
5534;118;118;22;12;15;17;55;2;2;0;0;5;1;26;6;10;20;65;67;61;62;18397;2946;1222;104.7;6.1;2.7;39.3;25.6;355;256;58.1;5.1;272;190;58.9;6.4;0;311;178
5538;11;11;72;8;17;-8;40;1;0;0;0;0;0;79;15;21;78;65;61;66;145;73649;1688;5093;100.6;2.5;2.8;30.5;36.5;1117;1366;45.0;0.3;839;1012;45.3;0.9;1;0;0
5539;104;104;17;1;1;-6;21;0;0;0;0;3;1;7;2;0;13;52;54;49;12;8599;40;47;91.2;1.7;4.2;24.7;26.8;139;134;50.9;-16.3;85;94;47.5;-19.1;1;0;0
5543;42;17;36;2;6;-13;24;0;0;0;0;0;0;60;7;6;12;53;53;49;22;18416;334;1986;94.1;2.0;4.5;25.0;32.8;252;311;44.8;-4.5;190;236;44.6;-4.8;0;16;7
5544;59;18;75;4;11;2;41;0;0;0;3;1;0;43;6;12;14;53;54;51;32;31391;207;7061;102.2;3.1;3.2;27.0;34.7;398;541;42.4;-4.6;309;414;42.7;-4.6;1;127;52
5545;105;105;43;6;10;-10;18;1;0;0;0;0;0;25;11;11;60;59;57;59;64;40796;770;3877;100.6;3.0;3.8;26.1;34.9;553;735;42.9;-1.0;408;543;42.9;-0.8;1;0;0
5546;112;112;66;10;18;-5;143;2;2;0;0;25;7;78;7;7;49;56;58;52;77;47102;3240;2028;100.5;3.1;3.5;25.9;30.3;693;772;47.3;-6.8;495;554;47.2;-7.0;1;48;25
5549;104;104;45;32;32;34;40;8;14;0;1;4;0;47;9;10;19;65;70;58;173;36055;11736;827;100.6;6.1;2.8;42.9;20.6;778;397;66.2;5.1;577;289;66.6;5.7;6;7;5
5552;107;107;68;9;27;-12;30;2;5;1;1;0;0;60;3;14;110;68;62;73;127;69736;12060;11969;100.2;3.4;4.0;29.5;36.1;1045;1253;45.5;5.4;771;921;45.6;6.5;1;0;0
5555;107;107;64;10;13;-39;75;2;5;1;1;7;2;69;39;19;175;60;58;61;106;63524;9915;8284;98.2;2.9;5.2;25.3;39.5;879;1275;40.8;-2.3;630;925;40.5;-2.0;1;2;0
5558;113;113;67;16;42;-3;38;8;30;0;0;0;0;64;9;8;22;59;62;56;123;32465;19137;127;101.3;3.5;3.8;29.5;35.0;499;574;46.5;-11.9;377;425;47.0;-11.4;1;27;12
5559;113;113;43;15;31;17;36;7;12;0;0;0;0;41;14;12;29;69;68;68;153;42965;13289;3132;99.3;5.3;3.6;40.1;25.9;837;578;59.2;1.4;613;436;58.4;0.5;1;0;0
5560;104;104;64;28;41;39;56;4;9;1;1;3;1;60;17;20;48;65;68;61;224;50005;12004;4106;100.5;5.0;2.3;42.5;20.7;1047;573;64.6;3.0;802;411;66.1;4.3;1;110;41
5561;61;19;57;2;8;-7;18;0;1;0;1;0;0;31;9;13;53;55;55;54;45;35491;1448;3689;99.7;1.8;2.5;22.9;30.6;421;608;40.9;-4.8;310;448;40.9;-4.7;0;112;59
5562;59;18;59;8;10;-17;41;3;2;0;0;0;0;15;15;2;31;55;56;57;61;31803;3621;1717;98.3;1.7;3.7;21.5;39.1;336;614;35.4;-12.8;247;468;34.5;-14.4;1;449;202
5563;57;24;52;5;7;-3;10;1;3;1;0;0;0;39;10;2;29;55;55;53;52;25266;2080;5870;99.5;2.4;3.1;27.4;33.5;338;448;43.0;-10.2;265;321;45.2;-7.5;0;206;107
5564;121;121;56;28;34;2;24;8;11;0;0;0;0;70;12;33;76;70;71;65;194;44852;10702;6859;99.8;3.4;3.1;31.0;28.3;707;686;50.8;5.6;512;479;51.7;6.8;1;154;64
5567;119;119;67;11;15;7;126;2;2;0;0;10;2;92;8;18;32;57;63;50;111;48693;5835;1451;104.2;3.7;3.0;29.1;34.9;734;856;46.2;0.1;544;641;45.9;-0.3;1;20;7
5576;116;116;52;15;50;-4;68;5;24;0;0;6;0;43;12;29;57;73;74;70;129;45958;13760;6618;101.4;3.3;3.2;28.4;31.3;686;711;49.1;10.0;499;531;48.4;9.4;2;1156;612
5581;33;2;15;1;6;6;12;0;0;0;1;0;0;37;6;2;1;57;53;58;29;12889;14;1436;102.1;3.4;2.0;36.0;27.1;230;178;56.4;6.3;176;137;56.2;5.4;0;0;0
5582;112;112;66;25;21;19;45;6;3;1;0;0;0;84;10;14;50;63;68;54;154;53756;6057;4875;103.1;3.8;2.5;33.5;30.5;889;833;51.6;-0.4;683;621;52.4;0.2;4;81;33
5587;105;105;55;16;23;3;178;1;3;0;0;24;11;115;10;10;67;66;62;60;115;51427;2561;8962;99.9;3.6;3.3;33.3;29.8;850;794;51.7;9.0;639;609;51.2;8.5;1;885;477
5594;111;111;68;18;56;15;55;3;17;0;1;1;0;81;16;37;31;68;70;63;172;60748;11678;6502;98.9;4.2;3.0;38.4;25.1;1224;797;60.6;13.2;901;595;60.2;12.5;1;1230;621
5597;120;120;31;2;6;4;8;0;1;0;0;0;0;21;8;10;29;55;57;52;30;29035;749;2518;102.0;3.6;3.2;28.4;30.1;403;501;44.6;-10.2;301;364;45.3;-9.6;0;1;0
5599;118;118;23;5;4;-7;26;0;0;1;0;0;0;24;14;7;20;54;55;53;30;21533;783;2337;99.3;3.0;4.3;25.7;35.1;278;419;39.9;-7.1;203;305;40.0;-7.5;0;0;0
5601;31;23;66;3;10;-15;17;1;1;0;1;1;0;42;15;7;6;51;53;48;45;43026;1667;3910;100.2;2.1;3.4;22.3;37.6;487;824;37.1;-7.7;368;620;37.2;-7.9;2;29;19
5602;109;109;63;42;44;2;105;12;12;0;2;15;1;59;14;49;151;80;85;72;225;57547;15941;10550;99.3;3.9;3.6;33.0;28.7;991;859;53.6;12.5;735;638;53.5;12.0;4;365;225
5609;111;111;58;29;32;15;69;7;11;0;0;3;1;94;14;16;79;66;70;60;167;49205;11115;5409;102.6;4.1;2.6;34.9;28.0;894;687;56.5;6.6;666;514;56.4;6.4;3;93;49
5610;34;34;24;7;4;-2;22;0;0;0;0;2;0;47;8;5;15;56;59;50;40;15789;55;2757;101.2;3.4;4.1;29.6;39.7;237;296;44.5;-1.7;176;228;43.6;-2.2;1;28;14
5612;36;25;18;1;2;1;10;0;0;0;1;0;0;5;7;7;12;57;54;59;20;8164;896;1202;100.8;1.8;1.3;28.2;24.3;113;121;48.3;-9.8;82;83;49.7;-7.7;0;44;24
5616;119;119;55;9;16;1;39;3;2;0;0;0;0;52;7;13;58;59;61;56;68;40749;9603;1467;103.7;3.6;3.3;28.2;35.9;614;745;45.2;0.0;460;566;44.8;-0.6;1;21;9
5619;106;106;66;23;37;15;46;8;7;0;0;0;0;73;13;22;45;63;69;56;158;60312;7936;6774;100.9;3.6;2.7;34.3;28.4;1045;878;54.3;2.6;791;658;54.6;2.8;2;189;95
5620;54;9;71;5;10;-4;25;0;2;0;0;0;0;27;15;23;29;54;55;53;61;37003;2666;1615;100.7;2.3;2.6;25.7;31.3;506;562;47.4;-1.8;372;436;46.0;-3.1;0;37;18
5623;114;114;41;3;4;-9;99;0;2;0;1;12;6;28;7;7;32;59;55;61;58;37237;3829;4602;98.7;2.0;3.1;27.4;35.4;523;713;42.3;-3.2;381;518;42.4;-4.3;0;0;0
5627;115;115;63;8;11;14;209;0;2;0;0;35;20;47;6;13;19;57;59;51;77;41598;1011;1771;101.4;3.3;2.1;33.4;24.7;748;548;57.7;-3.2;546;393;58.1;-2.7;1;81;44
5630;55;21;36;1;4;5;12;0;0;0;0;0;0;17;14;3;14;51;49;52;14;13104;184;6667;105.7;2.7;1.4;26.6;29.9;166;216;43.5;-2.2;141;159;47.0;2.5;1;265;106
5631;121;121;68;22;35;-7;96;7;17;0;1;0;0;156;22;20;114;66;66;64;215;62705;19824;7876;101.6;3.8;4.0;27.4;32.8;920;1055;46.6;1.0;674;767;46.8;1.4;5;4;2
5632;39;20;46;4;9;0;45;1;1;0;0;3;2;38;17;8;14;54;57;50;68;41592;627;4709;97.1;3.1;3.2;37.1;28.5;805;578;58.2;-7.4;587;435;57.4;-7.9;0;0;0
5634;115;115;63;21;46;49;99;5;13;1;0;9;1;80;13;23;59;75;74;74;211;64794;11490;10819;100.7;4.7;2.0;42.3;19.4;1461;681;68.2;12.9;1053;492;68.2;12.9;2;0;0
5636;118;118;44;3;14;-5;57;0;1;0;0;5;3;53;10;23;38;63;63;59;62;34751;747;7496;98.0;2.7;3.2;30.5;29.6;569;523;52.1;1.8;401;393;50.5;0.0;0;345;154
5639;121;121;62;23;46;-6;56;12;17;0;0;6;0;88;15;25;50;68;71;62;167;54844;16727;5876;100.2;3.3;3.3;31.6;32.1;892;859;50.9;7.4;657;659;49.9;6.2;2;126;62
5640;49;26;72;10;16;12;24;3;0;0;0;0;0;37;28;11;15;53;55;49;80;46448;2045;2125;102.8;3.3;2.2;30.5;28.5;694;715;49.3;-0.5;529;526;50.1;0.3;2;620;301
5642;52;8;39;4;4;-3;6;0;1;0;0;0;0;16;5;2;11;52;55;50;19;18128;104;2144;100.1;2.4;3.2;21.8;29.4;225;298;43.0;-8.8;159;216;42.4;-9.4;0;13;4
5645;114;114;48;25;32;10;24;8;16;0;0;0;0;48;15;32;54;69;72;66;156;45745;12464;4054;102.7;4.2;3.1;33.8;31.9;787;712;52.5;7.3;583;547;51.6;5.7;1;67;26
5646;115;115;57;12;31;-4;96;7;10;0;0;14;5;66;24;20;109;64;66;61;169;57033;10743;5494;98.1;3.0;3.2;33.5;28.9;1048;854;55.1;-6.6;760;624;54.9;-6.6;2;0;0
5648;113;113;55;7;20;-5;40;0;0;0;0;0;0;61;8;22;47;56;58;53;79;43975;736;10318;96.3;3.4;3.8;32.9;27.2;779;643;54.8;-1.9;553;453;55.0;-1.6;1;57;19
5649;104;104;55;21;46;45;175;5;6;1;1;23;8;94;7;27;70;78;77;74;169;47523;8150;7540;101.9;5.6;2.3;44.8;21.4;1047;500;67.7;6.7;778;372;67.7;6.2;3;934;523
5650;54;9;56;4;12;-8;14;0;0;0;0;0;0;19;17;8;25;54;55;52;75;52977;1503;7009;99.4;2.7;3.4;29.4;34.7;778;910;46.1;-5.5;582;689;45.8;-5.5;0;0;0
5653;61;19;39;2;4;-12;11;0;1;0;0;1;0;31;6;7;9;54;54;51;35;22311;1626;1117;96.8;1.5;3.1;21.3;30.7;280;358;43.9;-2.9;191;273;41.2;-5.7;1;20;11
5656;47;14;34;2;6;-13;10;0;1;0;0;0;0;29;8;11;19;56;53;57;51;30511;1619;3687;97.8;1.4;2.9;24.9;37.3;445;521;46.1;-6.0;305;402;43.1;-8.9;0;0;0
5657;115;115;65;26;70;44;42;10;30;0;3;0;0;63;16;19;56;69;75;61;201;62153;15625;4571;100.7;4.8;2.3;42.2;21.8;1431;731;66.2;8.9;1042;530;66.3;8.9;4;1531;862
5658;110;110;58;9;30;-5;103;2;10;0;1;12;2;78;18;16;91;68;66;67;126;56790;10644;9375;100.9;3.5;3.8;27.8;31.9;832;925;47.4;5.3;628;678;48.1;7.0;0;4;2
5663;115;115;15;2;2;7;7;0;0;0;0;1;0;12;5;2;8;55;55;54;17;13034;45;775;102.1;4.7;2.8;37.6;26.5;265;189;58.4;-7.5;201;135;59.8;-6.1;0;0;0
5669;52;8;65;14;10;7;40;0;0;0;0;2;0;80;19;25;51;57;58;55;97;54150;585;10185;98.5;2.8;2.5;31.0;23.4;848;694;55.0;1.7;623;503;55.3;2.3;3;96;43
5670;114;114;43;6;35;-8;65;3;16;1;0;6;0;21;9;22;103;74;70;77;103;43511;12193;7322;100.4;2.9;2.9;30.8;32.3;696;731;48.8;1.1;498;528;48.5;-0.8;0;0;0
5672;119;119;62;24;61;6;39;6;22;0;0;2;0;92;13;40;129;80;80;76;200;57254;17744;9098;100.8;4.2;3.6;33.6;30.6;994;898;52.5;9.1;733;671;52.2;8.2;2;1445;792
5673;111;111;58;16;28;13;341;1;2;0;1;51;36;186;11;12;84;70;69;62;129;51358;3708;8797;100.4;3.6;2.8;35.0;28.6;950;726;56.7;7.5;709;547;56.4;6.9;1;328;161
5676;38;28;31;2;2;1;19;0;0;0;1;3;1;10;6;0;1;51;53;50;30;11332;51;3008;98.1;2.9;2.9;33.7;27.6;190;164;53.7;-4.7;136;121;52.9;-4.8;0;101;35
5679;118;118;48;5;12;5;33;0;0;0;0;3;1;62;24;3;13;55;55;53;37;40879;635;4834;101.9;3.5;3.3;28.6;31.4;631;690;47.8;-6.4;449;509;46.9;-6.9;1;0;0
5680;119;119;66;32;45;18;62;10;11;0;1;2;0;70;18;19;87;67;67;67;175;55276;17016;5385;105.5;4.8;3.1;31.4;32.3;879;904;49.3;4.5;646;660;49.5;4.6;5;757;373
5681;120;120;57;11;9;-9;48;5;1;0;0;6;2;47;6;14;40;60;63;57;81;33693;3345;7032;94.8;2.5;3.4;33.0;27.0;574;513;52.8;-8.0;424;366;53.7;-7.0;3;86;37
5684;110;110;68;29;58;13;74;14;21;1;0;6;2;89;17;24;93;72;79;61;191;63070;16781;4699;102.5;4.4;3.5;30.7;30.1;1029;936;52.4;14.7;768;707;52.1;14.7;3;63;28
5685;109;109;61;13;14;-11;37;3;1;0;0;1;0;50;10;32;63;61;62;58;109;53821;4295;9366;98.3;2.3;3.2;27.5;31.4;773;899;46.2;2.6;561;648;46.4;2.0;1;78;28
5686;52;8;34;1;9;7;21;0;3;0;0;0;0;18;11;5;17;62;58;64;64;29794;3811;3134;101.6;2.7;1.8;30.6;25.6;469;432;52.1;-3.6;339;308;52.4;-3.1;0;0;0
5688;113;113;58;13;18;-1;101;5;6;0;0;15;6;37;8;7;50;60;58;60;96;30888;6182;993;101.3;3.7;3.5;30.3;31.7;504;529;48.8;-9.1;374;380;49.6;-8.1;0;531;262
5693;113;113;41;5;18;2;20;3;6;0;0;0;0;14;11;8;27;62;62;60;91;35690;8898;3331;98.8;3.4;3.2;33.1;27.9;640;515;55.4;-1.8;461;380;54.8;-2.6;1;0;0
5695;109;109;53;9;25;-12;31;2;9;1;3;1;0;88;13;15;60;67;64;68;125;50320;8522;6338;99.9;3.0;4.0;26.0;34.4;709;888;44.4;-0.4;506;661;43.4;-2.7;1;1;0
5697;110;110;60;10;30;-22;73;1;11;0;0;7;1;55;14;19;76;69;66;71;125;50029;14668;4880;100.6;3.0;4.5;24.5;37.9;687;958;41.8;-0.3;490;724;40.4;-1.9;2;850;460
5699;115;115;44;9;11;11;43;0;0;1;2;5;2;36;5;11;18;60;61;58;70;41414;327;3548;98.0;4.2;3.4;34.9;24.3;755;557;57.5;-1.0;563;393;58.9;0.9;1;0;0
5700;112;112;64;25;39;26;76;3;11;1;1;8;1;72;14;22;118;67;70;62;157;52689;8889;5989;102.7;4.3;2.7;35.0;27.6;943;763;55.3;3.8;726;561;56.4;5.0;6;173;75
5701;118;118;56;9;16;3;22;2;5;1;0;0;0;61;11;14;61;59;61;57;106;52032;5888;5042;101.7;3.5;3.3;29.1;31.8;809;865;48.3;-3.8;599;649;48.0;-4.0;0;2;2
5707;118;118;68;23;24;2;62;6;7;0;1;6;1;84;16;36;76;60;62;58;163;54238;7942;3734;99.4;3.5;3.5;32.0;29.9;913;862;51.4;1.2;671;633;51.5;1.6;4;91;33
5708;56;12;29;4;6;1;21;0;3;0;0;1;0;30;9;4;18;56;58;54;50;25879;6280;2597;104.9;2.8;2.5;23.9;37.1;308;499;38.2;-9.7;245;363;40.3;-7.3;1;0;0
5709;34;11;52;17;14;-11;30;12;7;0;0;0;0;36;17;13;38;66;71;62;136;43287;14527;1628;96.8;2.1;2.7;29.5;26.7;662;604;52.3;3.4;476;454;51.2;2.3;2;84;44
5711;107;107;62;3;28;-21;172;2;7;0;0;24;8;85;14;20;72;61;60;61;121;60583;12084;7340;100.7;2.7;3.9;25.8;39.6;812;1231;39.7;-3.7;599;900;40.0;-2.6;1;0;0
5715;112;112;49;6;5;-7;24;0;0;0;0;2;0;9;3;3;11;51;54;48;29;22416;541;526;97.3;3.7;5.0;30.8;33.9;356;365;49.4;-8.5;267;273;49.4;-8.8;0;317;147
5722;120;120;59;33;52;9;285;19;22;1;5;47;29;221;19;27;53;85;90;72;240;47094;16163;9204;95.8;3.6;2.9;40.1;22.1;1027;562;64.6;4.0;714;419;63.0;1.9;6;135;65
5726;109;109;59;17;34;0;162;5;11;3;1;27;16;75;9;12;53;67;66;63;168;48048;11592;3599;99.8;3.4;3.4;31.8;30.6;784;734;51.6;9.4;584;562;51.0;8.0;1;980;547
5728;112;112;65;10;39;-5;207;1;13;1;3;33;8;86;19;25;71;64;67;60;180;64838;16715;12402;96.2;3.1;3.5;32.6;26.2;1087;903;54.6;3.4;800;658;54.9;3.4;1;0;0
5732;48;5;10;0;0;-12;4;0;0;0;0;0;0;5;3;3;16;58;54;60;10;8419;788;721;84.3;0.0;4.7;28.6;29.9;135;133;50.4;1.7;88;96;47.8;-1.3;0;0;0
5733;113;113;57;7;6;3;87;1;0;0;0;10;2;90;20;18;32;51;52;49;90;53558;782;7282;97.2;3.8;3.6;35.1;26.3;1026;730;58.4;3.6;715;523;57.8;2.6;0;0;0
5737;108;108;67;25;46;5;60;5;19;0;1;2;1;80;25;18;101;69;65;71;199;55564;17908;5015;100.3;3.8;3.3;34.6;31.2;971;899;51.9;-0.6;715;661;52.0;-0.6;4;893;409
5739;113;113;61;15;36;10;43;2;8;0;1;3;0;59;10;22;66;71;67;70;128;51530;7073;9880;98.9;3.8;3.0;35.4;25.6;972;674;59.1;2.5;700;497;58.5;1.8;4;994;556
5740;113;113;25;6;5;-1;10;0;3;0;0;0;0;16;3;10;43;57;60;53;38;22312;1531;2757;98.5;3.4;3.5;34.9;31.6;405;380;51.6;-5.1;307;272;53.0;-2.5;1;0;0
5744;115;115;60;8;18;10;25;0;3;0;0;1;0;41;10;12;23;59;62;54;85;43457;2189;1258;100.3;3.0;2.2;34.3;25.5;803;555;59.1;-1.6;582;411;58.6;-2.4;1;694;382
5753;107;107;58;15;14;-15;191;5;1;1;0;27;9;40;8;10;65;55;57;51;90;44580;6496;1190;102.0;3.7;4.8;26.2;39.2;635;876;42.0;-0.3;456;639;41.6;-0.3;1;15;4
5754;105;105;65;11;21;4;218;0;4;0;0;38;18;92;14;17;82;60;58;57;106;59023;2579;10366;100.5;3.9;3.6;32.7;31.5;946;941;50.1;7.6;721;730;49.7;7.4;2;342;137
5759;35;13;65;7;13;-6;106;2;2;1;1;8;2;92;14;14;59;57;57;55;104;63234;5101;8433;99.5;2.5;2.9;30.6;33.3;953;1064;47.2;0.8;719;786;47.8;1.2;1;0;0
5761;110;110;65;56;52;15;90;26;19;2;0;10;1;117;12;38;148;80;80;78;289;62146;16150;12260;101.4;4.4;3.5;32.4;29.0;1059;901;54.0;17.1;796;673;54.2;17.7;3;1527;864
5762;112;112;23;3;6;2;21;0;0;0;0;1;0;19;3;5;6;60;60;58;29;21635;321;1742;100.2;4.3;4.0;31.4;29.5;371;314;54.2;-0.8;280;236;54.3;-1.7;0;0;0
5766;121;121;10;5;11;5;9;2;5;0;0;1;0;25;3;5;27;81;81;78;44;8813;2700;1699;103.4;4.1;2.0;34.7;24.5;162;118;57.9;13.8;117;84;58.2;14.0;1;252;136
5767;107;107;46;5;6;-21;16;0;1;0;1;0;0;51;7;7;24;54;59;49;39;24631;1302;1862;94.8;1.5;4.5;23.7;39.8;328;478;40.7;-1.6;225;358;38.6;-3.4;0;80;33
5770;105;105;63;10;38;-15;42;2;7;0;0;0;0;73;18;61;158;66;62;70;161;67092;11720;10497;99.1;3.2;3.8;30.4;33.3;1031;1117;48.0;5.8;770;845;47.7;5.7;1;2;1
5771;40;7;63;6;9;1;22;0;0;0;0;0;0;28;18;15;64;54;54;53;46;38741;676;9654;102.5;2.6;2.8;23.4;32.2;491;648;43.1;-6.8;362;467;43.7;-6.6;0;147;54
5773;116;116;55;24;28;-4;282;9;13;0;0;42;24;76;11;9;94;65;66;61;106;47739;13072;4059;101.0;3.2;3.1;27.5;29.6;691;739;48.3;8.5;504;539;48.3;8.8;4;78;38
5777;121;121;63;15;32;13;64;2;4;0;2;6;1;66;15;36;121;70;68;68;141;60952;5155;11599;102.3;3.6;2.9;31.1;31.1;965;968;49.9;6.5;718;721;49.9;6.6;1;445;197
5778;117;117;60;31;61;17;111;3;23;3;4;9;0;85;21;28;121;76;79;69;229;52822;16670;5273;101.9;4.6;3.7;33.3;31.1;879;817;51.8;5.2;653;613;51.6;4.9;3;171;96
5781;117;117;63;9;16;-7;126;1;1;0;0;20;1;40;14;9;43;55;58;51;96;58137;2952;6840;101.4;4.0;4.3;29.2;35.0;876;1011;46.4;-2.0;649;772;45.7;-3.1;0;0;0
5782;117;117;30;2;6;-1;14;0;0;0;3;0;0;41;5;7;79;60;52;67;30;28471;422;5506;98.4;2.9;3.5;29.3;30.7;429;484;47.0;-2.8;318;351;47.5;-2.6;0;0;0
5787;115;115;68;41;55;48;113;16;19;0;0;5;1;93;25;25;63;68;73;63;243;62631;16749;5034;103.2;4.8;1.9;40.9;22.3;1410;737;65.7;8.6;1016;539;65.3;8.2;5;99;45
5788;120;120;61;15;22;5;35;3;4;0;0;1;0;31;12;18;39;60;66;54;122;46651;5440;1139;95.8;3.9;3.4;42.7;25.4;1024;600;63.1;3.5;736;456;61.7;1.8;1;57;29
5792;28;28;69;10;9;11;14;0;0;0;0;0;0;68;13;11;12;56;60;51;93;47840;211;2575;102.7;3.1;2.3;31.9;32.5;786;792;49.8;-4.6;586;604;49.2;-5.5;1;70;37
5795;114;114;66;29;45;7;64;7;18;0;0;4;1;77;16;32;84;68;72;67;185;57504;13757;2345;101.8;3.8;3.0;33.8;32.4;1017;926;52.3;8.5;740;696;51.5;6.5;4;1189;542
5796;60;16;30;2;2;-12;13;0;1;0;0;1;0;10;8;8;14;51;51;50;52;28231;469;3963;94.2;1.5;3.1;28.9;27.5;418;426;49.5;-9.4;317;308;50.7;-7.4;0;0;0
5797;117;117;66;14;26;7;52;5;6;3;3;0;0;65;40;28;95;63;62;63;172;67048;11619;10929;99.2;3.2;3.1;33.6;30.0;1113;1051;51.4;5.4;844;770;52.3;6.6;0;0;0
5800;113;113;64;43;77;35;40;17;30;0;0;4;0;77;20;27;104;75;82;67;332;55473;18936;4447;99.8;5.5;3.1;41.2;23.2;1196;708;62.8;9.4;860;504;63.0;9.7;8;176;93
5802;111;111;56;14;26;7;136;6;14;0;0;20;7;59;9;21;85;65;69;60;167;50838;15574;7748;102.7;3.7;2.6;32.4;30.2;830;780;51.6;1.5;611;578;51.4;1.3;1;0;0
5806;114;114;63;0;22;-15;36;0;5;0;1;0;0;28;7;12;68;57;58;55;54;43161;4114;1230;97.9;2.2;3.5;28.6;36.0;631;865;42.2;-5.5;472;607;43.7;-4.0;0;701;345
5810;61;19;6;0;0;-2;13;0;0;0;0;1;1;15;2;0;2;52;50;53;4;5105;0;569;95.3;0.7;2.1;28.9;29.6;61;83;42.4;-4.9;48;62;43.6;-1.5;0;0;0
