PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
1627;2021;41;1;1;0;0;2;1;0;0;0;0;50;0;0;0;0;0;0;0;0;797;0;41;0;0
1628;2024;46;1;64;18;42;47;7;5;16;0;0;67;2;148;958;487;101;11;14;36;51759;15941;3094;0;0
1628;2023;46;1;67;24;33;29;3;7;11;0;0;65;7;177;1110;519;94;17;27;26;56978;14877;1157;1;0
1628;2022;46;1;75;16;24;46;-4;5;3;0;0;61;5;144;333;177;77;18;20;47;52261;10941;2043;1;0
1628;2021;46;1;76;19;30;61;-10;7;15;0;1;64;2;194;1172;564;81;22;19;38;61954;18541;2658;1;0
1628;2020;46;1;60;8;14;30;2;3;8;0;0;60;1;73;407;190;26;4;12;19;34436;8365;2459;0;0
1629;2020;33;1;2;0;0;0;0;0;0;0;0;56;0;4;3;2;3;0;0;0;1475;131;0;0;0
1631;2024;55;1;60;5;8;48;-2;1;0;0;0;59;0;91;0;0;93;9;46;123;58778;1075;11816;0;0
1631;2023;55;1;27;1;5;69;21;0;0;1;2;59;0;57;0;0;30;5;16;45;26203;103;5292;1;0
1631;2022;55;1;24;1;3;12;-2;0;0;0;0;55;0;29;0;0;25;9;11;43;21568;351;3430;0;0
1631;2021;55;1;12;1;1;6;7;0;0;0;0;55;0;16;0;0;14;5;3;18;10106;76;1727;0;0
1632;2020;33;1;9;3;1;14;3;1;0;0;0;56;2;13;22;11;2;0;0;2;4333;947;0;0;0
1634;2021;41;1;7;1;1;6;2;0;0;0;0;57;0;5;46;18;0;1;2;0;3093;451;43;0;0
1634;2020;41;1;3;0;0;0;0;0;0;0;0;52;0;1;3;2;0;1;0;0;1387;18;21;0;0
1635;2020;48;1;3;0;0;0;-1;0;0;0;0;52;0;4;7;4;0;0;1;0;1332;0;0;0;0
1636;2020;34;1;16;1;1;21;-4;0;0;0;0;56;0;9;0;0;12;8;4;20;14410;153;1493;1;1
1637;2021;58;1;25;1;5;12;-6;0;1;0;0;61;1;28;0;0;20;7;5;15;22069;252;2458;0;0
1638;2022;41;1;5;0;0;2;2;0;0;0;0;54;0;5;8;5;3;1;1;1;1620;542;0;0;0
1638;2021;41;1;1;0;0;0;0;0;0;0;0;58;0;2;0;0;0;0;1;0;580;36;12;0;0
1640;2020;49;1;3;0;0;0;0;0;0;0;0;56;0;1;0;0;3;2;4;4;2366;4;469;0;0
1641;2020;54;1;2;0;0;0;1;0;0;0;0;60;0;2;0;0;2;0;2;3;2005;0;284;0;0
1642;2020;48;1;6;0;0;2;-5;0;0;0;0;57;0;7;61;24;6;1;1;4;4044;50;1120;0;0
1643;2020;34;1;9;2;2;8;4;0;0;0;0;58;0;16;6;1;10;0;3;4;6989;228;382;0;0
1644;2020;41;1;3;0;0;4;0;0;0;0;0;51;0;3;2;1;2;1;0;0;1309;118;86;0;0
1645;2020;50;1;1;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;458;0;0;0;0
1646;2020;42;1;3;0;0;2;-2;0;0;0;0;52;0;1;23;9;2;1;1;3;1520;0;0;0;0
1648;2020;34;1;13;0;0;4;-3;0;0;0;0;55;0;22;0;0;8;2;7;20;11813;118;1971;0;0
1648;2020;41;1;8;1;0;4;-3;0;0;0;0;53;0;11;1;1;7;2;2;8;7287;4;712;0;0
1649;2022;47;1;2;0;0;0;-2;0;0;0;0;53;0;0;0;0;2;1;0;3;1784;31;183;0;0
1649;2021;47;1;17;1;3;26;0;0;0;0;1;61;1;23;0;0;18;4;2;14;16047;218;1853;0;0
1649;2020;47;1;31;3;3;19;0;1;0;0;1;58;1;35;1;0;24;4;7;36;26568;1213;3254;1;1
1650;2020;43;1;13;0;2;0;-1;0;0;0;0;60;0;12;0;0;9;2;5;17;12066;26;2907;0;0
1651;2020;38;1;3;0;0;0;-3;0;0;0;0;52;0;0;0;0;3;0;1;1;2937;184;232;0;0
1652;2021;80;3;60;6;17;39;11;0;1;0;1;69;1;94;0;0;81;8;42;205;62706;4276;11480;0;0
1652;2020;80;3;68;10;15;39;-33;1;2;1;1;67;0;99;0;0;112;12;45;229;68721;9309;13556;1;1
1653;2023;71;3;61;25;36;80;-25;15;15;1;1;74;3;208;1455;785;97;18;23;85;55239;17095;10644;1;0
1653;2022;71;3;68;38;54;63;23;15;20;0;1;76;4;239;1185;596;103;27;34;92;56870;19036;8569;1;0
1653;2021;71;3;68;15;25;24;16;1;2;0;0;59;3;91;497;246;56;8;15;33;35706;3852;2060;0;0
1653;2020;71;3;59;4;16;16;13;0;0;1;0;58;1;52;273;140;62;7;13;32;28063;374;7409;0;0
1654;2024;33;1;29;3;8;22;-3;1;6;0;0;61;2;48;5;2;34;4;8;2;17857;6830;128;0;0
1654;2023;2;0;2;0;0;2;-1;0;0;0;0;52;0;2;0;0;1;0;1;1;902;43;82;0;0
1654;2023;33;1;67;15;23;10;-5;9;16;0;0;61;2;139;51;19;78;13;17;10;43196;16027;1091;0;0
1654;2022;33;1;49;11;17;8;-3;5;11;0;0;59;3;86;36;16;40;13;13;2;25942;11161;215;0;0
1654;2021;71;3;63;13;25;33;20;0;0;0;0;61;3;96;391;168;44;19;28;53;35432;653;11806;1;0
1654;2020;71;3;68;20;19;25;10;2;0;1;3;60;2;87;86;38;47;8;15;42;38063;1462;9809;1;0
1655;2021;73;3;28;9;8;12;-7;5;1;0;0;65;0;92;134;69;44;13;3;31;25329;7197;5079;0;0
1655;2020;73;3;32;6;14;12;-11;1;7;0;1;67;1;73;56;20;49;5;8;31;27412;8324;2712;0;0
1655;2020;75;3;31;3;12;4;20;1;2;0;0;60;2;52;9;2;36;2;4;6;25493;890;1562;0;0
1656;2020;73;3;58;8;16;43;-15;2;4;0;0;57;0;76;47;18;67;11;17;39;43950;5988;4270;1;1
1657;2020;72;3;57;42;52;39;18;20;22;0;1;75;6;300;82;39;46;24;14;25;50303;17240;2832;1;0
1659;2020;67;3;49;7;4;33;-13;2;0;0;0;56;0;64;63;22;51;5;9;16;34477;3190;3073;1;0
1660;2021;67;3;67;10;27;36;-38;1;7;0;0;63;0;116;1019;541;37;10;17;116;62491;7481;6824;0;0
1660;2020;67;3;68;3;7;16;-14;1;0;0;0;53;2;39;449;214;12;3;8;37;31215;2500;1091;0;0
1662;2024;5;0;82;7;16;6;-5;0;0;0;0;53;2;75;170;87;28;9;6;27;37588;429;1161;0;0
1662;2023;48;1;41;18;27;22;25;3;10;0;1;69;3;120;107;45;40;12;19;35;35620;12249;4025;0;0
1662;2022;48;1;66;6;27;26;11;0;4;0;1;58;1;74;58;26;45;10;12;31;39308;4664;833;0;0
1662;2021;78;3;50;26;55;47;9;14;30;0;0;77;1;232;115;59;68;15;20;43;44263;13884;5050;3;0
1662;2020;78;3;66;61;50;56;41;25;19;0;1;74;3;318;69;34;80;24;20;66;60976;18587;3519;0;0
1663;2020;68;3;68;24;41;80;14;7;16;0;0;66;4;221;120;60;146;10;19;57;61431;18240;1170;6;2
1664;2024;42;1;59;7;25;14;-12;4;11;0;0;68;1;139;0;0;58;20;30;110;56092;15038;4773;0;0
1664;2023;42;1;51;6;18;48;-19;4;9;0;0;68;3;139;0;0;38;21;24;93;44941;16757;4684;0;0
1664;2022;42;1;61;3;25;32;-9;2;8;1;1;67;1;120;0;0;50;20;12;122;61188;10976;6420;0;0
1664;2021;62;3;66;17;55;62;31;10;19;0;4;83;2;234;2;2;67;21;38;126;67577;21478;8770;0;0
1664;2020;62;3;67;22;38;32;17;6;13;0;0;78;1;283;1;0;48;21;21;103;67266;18786;6312;0;0
1667;2024;41;1;76;11;19;18;11;0;0;0;0;59;2;90;438;182;64;36;25;36;51189;268;14584;0;0
1667;2023;41;1;71;4;12;43;-11;0;0;0;0;55;1;80;23;14;37;18;9;22;36629;708;2094;1;0
1667;2021;79;3;68;35;52;50;24;15;23;0;0;68;4;235;91;50;80;22;24;65;59999;18690;2021;4;1
1667;2020;79;3;68;25;32;62;33;4;10;0;0;61;2;189;30;13;59;18;27;24;55773;7060;673;0;0
1668;2024;28;0;6;1;1;6;-2;0;0;0;0;48;0;9;2;0;0;2;0;1;2953;26;77;0;0
1668;2024;38;1;68;20;40;68;7;7;24;0;0;64;4;213;115;48;50;24;23;32;57754;18790;435;0;0
1668;2023;38;1;75;20;31;36;-3;7;9;0;1;62;3;191;122;53;46;24;20;38;62105;17567;933;0;0
1668;2022;38;1;64;24;22;19;20;6;10;0;1;59;4;143;74;28;17;12;17;35;49732;10856;447;0;0
1668;2021;38;1;56;4;3;16;-13;0;1;0;0;53;0;55;154;62;21;1;6;16;24922;3850;198;0;0
1668;2020;70;3;61;20;40;38;36;7;14;0;0;67;6;194;94;50;57;15;16;43;53499;15235;2871;2;0
1669;2024;16;0;37;3;6;0;6;0;0;0;0;55;0;34;5;3;24;9;5;7;16803;501;222;0;0
1669;2024;60;1;31;20;17;13;8;9;5;0;0;70;5;123;76;37;39;19;9;31;27391;8568;83;1;0
1669;2023;16;0;3;1;0;0;0;0;0;0;0;55;0;3;0;0;0;0;1;1;1125;0;0;0;0
1669;2023;60;1;61;23;34;35;-2;13;13;0;0;67;4;201;89;41;82;24;14;34;43085;14435;491;3;0
1669;2022;66;3;60;48;52;62;26;16;17;1;0;76;6;320;226;130;29;24;36;72;50593;18512;3033;5;2
1669;2021;66;3;60;39;34;109;-8;15;15;1;0;74;4;232;258;109;49;22;21;81;50372;17841;5897;17;7
1669;2020;66;3;68;36;23;30;-1;12;8;1;0;65;4;196;109;48;79;21;22;85;58432;11739;3800;0;0
1670;2024;3;0;81;5;5;38;-18;0;0;0;0;55;0;74;653;337;67;9;10;36;42447;5014;371;0;0
1670;2023;3;0;65;6;14;22;16;0;0;0;0;55;0;83;612;316;34;7;5;25;40033;888;531;0;0
1670;2022;37;1;65;21;24;58;-11;9;7;1;1;66;2;162;1055;556;92;17;26;69;53836;14004;3620;0;0
1670;2021;37;1;57;9;11;16;-2;1;4;0;0;57;2;79;435;234;24;11;7;31;30909;3765;877;0;0
1670;2020;77;3;68;23;26;59;-24;8;10;0;0;71;1;210;1078;595;82;22;34;113;58751;16157;2531;1;0
1671;2024;52;1;75;23;22;28;8;11;7;1;0;61;3;161;225;138;51;18;23;44;54779;11646;1941;0;0
1671;2023;52;1;60;9;10;30;-3;2;2;0;1;55;3;94;59;23;21;12;8;22;33013;4090;1478;0;0
1671;2021;52;1;24;2;2;4;-9;0;0;1;0;53;0;8;115;57;9;8;3;5;12078;339;1857;0;0
1671;2020;76;3;68;4;12;14;-8;0;0;0;0;56;0;60;305;174;24;8;9;64;33072;1199;1561;0;0
1672;2021;78;3;68;22;65;109;25;11;30;0;1;79;5;343;0;0;73;22;33;92;69156;19773;4893;6;2
1672;2020;78;3;56;6;48;63;16;1;25;0;2;77;3;221;0;0;73;15;14;94;55001;15764;3527;2;0
1673;2024;39;1;24;5;3;6;-4;1;0;0;0;54;1;25;6;2;13;3;5;5;10703;2090;473;0;0
1673;2023;39;1;53;8;12;37;7;5;6;0;0;57;3;80;0;0;33;11;11;13;32381;6577;25;0;0
1673;2022;39;1;52;3;13;27;6;1;2;0;0;56;0;71;4;2;41;5;6;14;35493;4026;157;1;0
1673;2021;63;3;62;37;50;51;34;21;25;0;2;68;7;248;275;132;47;32;22;22;53131;19218;9353;5;1
1673;2020;63;3;38;12;19;18;-15;6;13;1;0;63;2;122;90;45;26;12;4;22;34251;9235;4871;0;0
1674;2021;76;3;64;26;50;130;5;11;21;1;1;71;4;216;158;66;91;24;33;105;57783;16513;7521;16;2
1674;2020;76;3;64;26;31;73;-18;11;13;1;0;64;1;194;164;78;91;23;19;95;56795;16763;7404;2;1
1675;2021;66;3;63;13;22;98;-9;1;6;0;1;71;3;127;0;0;116;20;30;136;64572;8673;12523;8;3
1675;2020;66;3;66;6;25;50;9;0;1;0;0;67;0;98;0;0;117;15;27;127;68585;1518;13594;0;0
1676;2024;24;0;23;3;7;14;9;0;0;0;0;53;0;48;0;0;31;9;6;11;20985;496;1430;0;0
1676;2024;57;1;17;3;7;16;6;2;2;0;0;63;0;58;0;0;30;6;5;16;17342;4878;1156;0;0
1676;2023;24;0;13;2;1;2;0;0;1;0;0;56;0;28;0;0;10;1;2;10;12640;749;724;0;0
1676;2023;57;1;52;9;19;95;5;2;9;0;1;61;3;161;0;0;54;14;7;25;52965;11435;3984;5;1
1676;2022;57;1;72;15;24;38;10;6;6;0;1;60;2;222;0;0;85;29;13;51;70351;10177;8126;0;0
1676;2021;57;1;37;5;11;26;-7;0;2;0;0;56;2;71;0;0;32;13;9;14;33660;2829;3010;0;0
1676;2020;81;3;55;7;26;59;-8;3;15;0;0;68;1;154;0;0;53;24;28;99;54195;14998;6683;1;0
1677;2021;63;3;68;31;50;46;57;8;17;0;1;64;4;205;35;13;81;11;19;32;57607;9806;2988;0;0
1677;2020;63;3;54;11;7;29;7;0;0;0;0;55;2;66;11;6;35;8;9;14;27738;466;1092;1;0
1678;2021;63;3;67;15;32;110;34;1;7;0;0;63;3;136;206;107;74;24;22;25;53445;6750;3638;16;8
1678;2020;63;3;65;21;23;58;9;4;9;0;0;62;4;181;11;4;90;15;8;42;55566;11453;357;3;2
1679;2020;72;3;37;3;2;97;10;0;0;0;0;54;1;39;0;0;112;5;5;17;31711;669;3460;5;0
1680;2020;75;3;56;7;15;55;23;0;0;0;1;59;1;116;1;0;87;5;26;94;55873;596;10002;1;1
1681;2020;65;3;68;8;13;94;-37;0;0;0;0;57;2;91;170;73;103;11;19;68;54307;591;7563;2;0
1682;2021;80;3;25;8;18;16;8;1;4;0;0;67;1;66;46;23;23;3;10;31;20660;2920;1403;0;0
1682;2021;79;3;34;14;10;26;5;2;4;1;0;64;1;78;6;1;53;7;13;35;28316;4148;477;2;0
1682;2020;79;3;68;10;16;31;15;0;3;0;0;57;3;92;44;24;44;17;10;24;50827;1777;863;1;0
1683;2020;65;3;40;3;2;115;-30;0;1;1;0;60;0;32;0;0;139;8;12;98;34319;1447;6016;5;2
1684;2024;36;1;26;2;8;36;-6;1;2;0;0;57;0;28;243;107;5;8;6;8;14401;2408;977;2;0
1684;2023;36;1;18;1;0;2;1;0;0;0;0;52;0;15;103;42;4;6;3;6;8768;62;1334;0;0
1684;2022;36;1;13;0;0;2;-5;0;0;0;0;51;0;10;70;35;3;0;1;4;6123;114;871;0;0
1684;2021;73;3;62;17;24;43;-8;5;8;0;0;71;2;111;1050;514;67;16;29;90;53178;12486;4764;2;1
1684;2020;73;3;67;9;15;66;-22;0;1;1;0;62;2;77;766;354;43;10;23;73;52141;444;7227;1;1
1685;2022;77;3;57;20;36;31;16;10;15;2;0;78;8;230;0;0;50;11;31;86;58009;16368;7488;1;0
1685;2021;77;3;66;16;30;39;-14;5;9;2;2;69;1;171;0;0;73;14;29;93;66337;18642;8518;1;0
1685;2020;77;3;67;6;14;67;-31;1;2;0;0;65;0;131;0;0;114;11;18;115;65199;13341;6813;1;0
1686;2020;73;3;56;16;21;61;-16;10;10;0;0;74;1;137;395;188;116;13;25;126;50149;14644;10645;3;2
1687;2024;45;1;50;1;3;74;-7;0;0;0;0;53;1;65;1;1;99;10;16;51;44164;435;5696;6;2
1687;2023;45;1;15;3;0;44;-1;0;0;0;0;48;0;15;0;0;17;7;3;9;13063;290;1635;4;0
1687;2021;20;0;13;0;0;16;-5;0;0;0;0;52;0;8;1;0;70;0;5;3;11892;12;629;0;0
1687;2021;39;1;23;0;3;20;3;0;0;0;0;51;0;13;0;0;25;7;3;12;20594;357;4069;0;0
1687;2020;81;3;64;1;18;51;-6;1;3;0;0;64;0;95;0;0;98;14;38;131;63576;9798;14351;3;0
1688;2021;67;3;43;3;3;102;-19;0;0;0;0;60;0;43;0;0;54;16;9;87;37677;298;7474;16;4
1688;2020;78;3;15;2;3;8;7;0;0;0;1;53;0;22;0;0;22;5;2;12;13082;146;1234;0;0
1689;2022;62;3;66;23;40;18;-29;6;21;1;0;80;3;177;1062;543;46;33;33;111;52319;19356;11407;0;0
1689;2021;62;3;62;15;34;63;10;3;10;1;2;68;1;169;978;467;70;14;28;51;52611;9721;5248;1;0
1689;2020;62;3;59;14;16;26;17;2;5;0;0;64;2;103;776;390;64;4;14;21;44198;6307;3611;0;0
1691;2021;72;3;13;0;1;14;-3;0;0;0;0;61;0;23;0;0;5;1;2;16;11370;801;1241;0;0
1691;2020;72;3;3;0;0;2;2;0;0;0;0;53;0;0;0;0;4;0;0;0;2346;0;262;0;0
1692;2021;78;3;68;39;32;52;30;14;18;1;0;66;5;257;332;154;95;32;10;32;58502;18698;8831;2;0
1692;2020;78;3;68;10;19;24;6;5;9;0;0;58;2;113;72;34;85;22;8;20;38675;8830;5557;0;0
1693;2022;81;3;53;3;12;171;-2;0;0;0;1;70;0;88;0;0;110;13;31;125;55836;1586;8694;25;9
1693;2021;81;3;62;3;16;100;-15;0;1;0;1;65;0;45;0;0;131;7;27;239;63748;1073;12837;14;4
1693;2020;81;3;44;1;9;30;-14;0;0;0;0;61;0;49;0;0;36;10;14;90;39929;474;6505;2;0
1695;2022;78;3;55;23;33;42;9;14;18;0;0;70;2;188;196;105;44;13;22;44;47064;15412;3139;0;0
1695;2021;78;3;51;21;25;38;17;5;9;1;1;64;2;139;113;53;31;16;19;32;42691;5836;2690;0;0
1695;2020;78;3;68;21;16;14;4;7;2;0;0;61;8;134;106;46;28;15;19;46;51968;8558;398;0;0
1696;2024;42;1;27;1;3;23;-14;0;1;0;0;62;0;44;0;0;30;13;3;42;23915;4402;1991;0;0
1696;2023;42;1;24;2;3;8;6;0;0;0;1;60;0;22;0;0;26;1;6;33;19159;119;4455;0;0
1696;2022;70;3;67;20;49;65;-16;8;24;0;3;83;6;244;0;0;103;19;55;219;66159;20073;11069;3;1
1696;2021;70;3;64;10;32;28;50;1;1;0;1;65;0;142;0;0;99;10;20;139;62439;3330;12589;2;0
1696;2020;70;3;67;6;33;20;39;0;0;0;2;64;1;141;0;0;81;11;29;97;66922;1441;11361;0;0
1697;2021;80;3;68;12;21;32;15;3;2;1;0;60;1;161;150;62;76;18;15;37;56612;4160;9047;0;0
1697;2020;80;3;67;7;23;12;-15;0;2;0;4;56;0;73;261;99;37;12;18;49;45402;580;12958;0;0
1698;2024;37;1;52;5;7;22;-7;0;0;1;2;54;0;51;99;47;32;14;8;7;28399;293;8757;0;0
1698;2023;37;1;76;26;19;60;-7;11;4;0;0;58;3;167;15;8;89;20;14;29;61458;11122;587;0;0
1698;2022;37;1;69;13;22;37;-10;1;3;0;0;55;3;112;22;12;62;17;9;14;52019;3599;1916;0;0
1698;2021;62;3;67;35;35;96;12;15;15;2;0;66;6;218;428;199;91;35;26;56;56296;11601;12746;12;4
1698;2020;62;3;66;18;21;67;17;5;5;2;0;65;4;163;137;67;115;18;13;27;50819;4966;9428;3;0
1699;2021;73;3;40;2;6;47;-17;0;0;0;0;60;1;34;0;0;60;8;24;111;35215;169;5339;5;1
1699;2020;73;3;38;1;8;83;-9;0;0;0;1;62;1;28;0;0;120;10;7;93;34038;736;7606;3;1
1700;2021;75;3;68;33;50;57;45;14;22;0;3;79;5;268;448;248;86;24;26;66;62563;18814;11507;1;0
1700;2020;75;3;28;16;12;4;11;4;7;1;0;73;1;95;91;45;35;10;7;19;23208;7942;4518;0;0
1701;2021;76;3;66;24;30;156;-3;6;11;4;0;81;1;179;455;255;98;19;27;96;54342;18897;11965;22;14
1701;2020;76;3;66;16;24;54;-3;4;4;3;2;70;2;151;490;243;72;20;17;97;56963;9858;12747;6;1
1702;2020;62;3;56;27;25;32;20;14;7;0;0;63;4;189;55;26;52;13;21;39;48094;12083;1127;0;0
1703;2024;32;1;35;8;15;38;-9;4;3;0;0;60;1;75;47;22;32;2;9;18;23987;4346;784;2;1
1703;2023;32;1;56;17;20;70;-2;10;7;0;0;58;1;111;70;34;52;17;9;18;43442;8814;158;4;0
1703;2022;32;1;62;14;19;69;-18;3;5;0;0;59;2;133;50;24;58;24;13;28;45610;15378;621;1;0
1703;2021;62;3;52;29;47;153;30;7;21;1;1;71;5;222;338;166;73;24;18;38;44329;14014;8103;25;12
1703;2020;62;3;62;11;33;76;10;5;16;0;1;69;1;162;211;107;113;13;23;32;52495;14451;5239;8;5
1704;2021;79;3;68;23;36;54;36;0;3;0;4;64;5;133;283;143;75;20;15;63;60692;4304;11989;2;1
1704;2020;79;3;67;18;27;28;11;7;5;1;0;59;0;145;271;113;82;21;7;18;50537;6213;10167;0;0
1705;2020;65;3;52;8;17;45;-18;2;3;1;0;65;0;99;0;0;81;16;18;81;49572;12450;5677;3;2
1706;2020;75;3;22;5;13;73;4;3;4;0;0;60;0;60;40;22;33;9;6;7;15655;4107;1384;2;2
1707;2021;64;3;64;29;25;67;-10;14;9;0;1;68;2;192;171;83;72;15;24;123;54702;16181;6818;5;1
1707;2020;64;3;65;19;36;48;-22;7;14;1;0;64;2;146;122;64;72;16;19;118;57425;11303;4687;0;0
1708;2024;15;0;59;5;16;20;23;0;0;0;0;59;1;91;0;0;58;10;15;61;56717;10;4992;0;0
1708;2023;15;0;48;4;9;59;22;0;0;1;2;58;1;66;0;0;36;8;12;52;42310;131;5098;0;0
1708;2022;15;0;2;0;0;2;-5;0;0;0;0;49;0;4;0;0;2;0;0;3;1741;10;201;0;0
1708;2022;50;1;42;3;11;28;-17;0;1;0;2;61;2;66;0;0;43;10;11;69;38282;5949;5199;0;0
1708;2021;74;3;68;15;36;60;17;3;11;0;3;73;2;185;3;1;140;17;42;150;70176;13764;13256;0;0
1708;2020;74;3;68;9;38;39;45;0;3;1;3;67;3;150;0;0;104;9;30;101;71837;2083;13438;0;0
1709;2021;70;3;67;6;26;63;41;1;0;0;2;63;1;109;2;0;103;7;26;99;59472;1245;7619;4;2
1709;2020;70;3;48;4;12;30;44;0;1;0;2;60;0;83;0;0;54;1;16;55;41838;597;5537;0;0
1710;2020;72;3;66;35;36;26;41;9;9;0;0;65;6;228;57;27;32;15;12;38;52508;9718;539;1;0
1711;2024;1;0;56;6;8;6;-3;0;0;0;0;54;0;43;71;37;27;2;6;22;31235;1591;200;0;0
1711;2023;58;1;34;5;15;19;-15;3;4;0;0;64;2;71;58;28;35;8;17;51;30487;8232;1721;1;0
1711;2023;1;0;49;3;3;4;-11;0;0;0;0;53;1;35;41;20;30;6;7;25;29461;553;323;0;0
1711;2022;58;1;3;0;1;14;3;0;0;0;0;65;0;2;25;12;3;0;0;1;2135;418;115;0;0
1711;2021;1;0;5;0;0;2;-3;0;0;0;0;51;0;1;4;2;2;1;0;0;2051;0;206;0;0
1711;2021;58;1;58;11;26;26;-26;6;9;0;1;62;2;122;686;352;37;10;18;44;44720;10526;3069;0;0
1711;2020;81;3;61;15;47;36;-21;9;22;0;0;80;2;161;1308;689;54;9;35;101;54825;15727;9466;4;2
1712;2020;63;3;64;18;42;24;22;4;12;0;0;65;0;157;860;451;51;11;17;42;53344;9377;4396;0;0
1713;2020;80;3;56;4;11;277;-13;0;1;0;0;62;0;52;2;0;221;13;12;125;50906;2699;5181;9;4
1714;2024;39;1;24;7;11;2;9;2;6;0;0;64;0;51;316;174;21;7;15;9;17683;4265;355;0;0
1714;2023;39;1;71;25;33;58;15;5;18;0;1;64;5;198;1218;640;76;14;26;37;59298;17296;2220;0;0
1714;2022;40;1;62;1;17;20;-15;1;5;0;0;58;0;60;485;236;52;11;16;36;34972;6057;2018;0;0
1714;2021;80;3;61;27;60;59;21;11;29;1;0;79;5;257;1406;729;83;26;40;97;55025;17215;8109;3;1
1714;2020;80;3;68;29;54;50;7;17;18;0;0;76;3;230;1526;781;69;19;33;92;58692;18101;12940;0;0
1716;2020;76;3;68;5;18;58;-7;1;8;1;0;72;0;126;0;0;95;14;41;225;68741;16015;12050;0;0
1717;2020;62;3;63;18;30;63;24;9;9;1;1;63;3;176;225;96;115;19;14;26;51182;8882;9031;3;0
1718;2021;64;3;30;7;9;90;-1;0;0;0;0;62;1;45;149;73;64;5;18;58;25200;232;5729;10;3
1718;2020;64;3;57;10;33;66;-14;4;13;1;1;65;1;112;370;169;72;19;16;72;50341;10021;10157;6;0
1718;2020;68;3;12;4;4;6;-6;1;1;0;0;60;0;26;17;10;15;2;5;12;10388;817;1974;0;0
1719;2024;9;0;33;2;5;15;-20;0;0;0;0;52;0;49;0;0;46;8;3;20;30386;0;1994;1;1
1719;2024;54;1;24;3;2;34;-5;1;0;0;0;58;0;37;0;0;23;7;11;20;22824;715;3999;0;0
1719;2023;9;0;2;0;0;0;-3;0;0;0;0;51;0;1;0;0;2;1;0;0;1807;0;8;0;0
1719;2023;54;1;55;7;15;16;1;0;0;0;3;57;1;81;0;0;53;14;8;24;51829;924;7254;0;0
1719;2022;9;0;3;0;0;0;2;0;0;0;0;59;0;6;0;0;1;1;1;0;2739;0;207;0;0
1719;2022;54;1;21;1;4;8;-3;0;0;0;0;50;1;26;0;0;22;8;2;19;18068;120;1795;0;0
1719;2021;78;3;62;18;32;42;35;9;14;0;0;62;4;219;1;0;90;20;21;31;57767;16601;7123;2;0
1719;2020;78;3;60;15;25;55;33;2;8;0;0;60;1;148;1;0;93;7;24;38;60157;9526;5338;1;0
1720;2024;9;0;53;9;20;10;10;2;3;1;1;64;0;107;0;0;64;14;9;44;55162;2712;3995;0;0
1720;2023;9;0;64;6;22;28;-6;0;1;1;0;62;1;136;0;0;73;17;12;39;65805;1478;5124;0;0
1720;2022;9;0;61;4;14;36;-10;0;1;0;0;56;2;79;0;0;37;29;16;34;57192;774;3808;0;0
1720;2021;72;3;57;14;49;72;-13;8;30;0;0;84;0;242;0;0;59;13;43;125;59965;16936;6406;6;1
1720;2020;72;3;62;19;54;38;25;7;22;1;0;77;4;267;0;0;77;13;19;58;63310;18337;6318;0;0
1721;2024;61;1;75;10;28;46;-20;3;5;0;0;60;3;105;890;438;62;14;19;39;54770;9655;2376;0;0
1721;2023;61;1;60;3;10;49;-16;1;3;0;0;56;1;64;590;256;35;6;9;34;36463;4877;2365;0;0
1721;2022;71;3;57;18;42;72;6;6;16;1;0;79;1;156;861;471;103;21;27;77;46834;16996;7617;2;0
1721;2021;71;3;68;16;45;34;25;6;14;0;1;68;3;132;831;463;88;7;16;53;50264;10645;4808;0;0
1721;2020;71;3;67;13;21;54;24;2;5;0;0;62;1;106;612;314;49;13;16;25;43385;6982;2026;0;0
1722;2021;73;3;65;22;45;24;-22;9;23;0;0;71;1;160;159;101;46;13;32;67;57512;17998;1146;2;1
1722;2020;73;3;56;10;21;38;-10;3;11;0;0;65;1;107;108;65;38;11;15;43;47637;10730;349;0;0
1723;2022;70;3;58;31;51;110;17;13;24;0;0;74;3;202;324;153;81;19;29;75;46939;16867;7316;10;1
1723;2021;70;3;68;40;66;47;55;14;25;0;0;70;9;288;34;16;73;28;15;18;59136;16756;866;1;0
1723;2020;70;3;57;8;17;18;21;1;0;1;1;60;1;86;76;37;45;6;11;26;32835;1334;7194;0;0
1724;2020;63;3;65;11;19;19;16;1;1;0;0;57;0;102;336;175;39;19;9;27;45732;1969;664;1;0
1726;2020;78;3;68;17;25;79;3;4;8;0;0;61;2;124;861;420;63;12;16;32;50330;6665;6446;1;0
1727;2020;81;3;61;5;10;350;-14;0;1;0;0;62;2;69;4;1;284;16;10;58;55141;933;6552;32;28
1728;2021;77;3;52;5;16;291;-4;0;0;0;2;62;1;86;1;0;302;15;24;97;48571;2907;8112;27;10
1728;2020;77;3;58;3;15;39;2;0;0;0;0;56;1;91;0;0;83;8;20;108;57270;362;9685;1;0
1729;2020;76;3;62;22;16;45;-14;9;6;0;0;57;0;134;82;39;33;24;9;31;51619;14415;27;0;0
