PlayerId;TeamId;FranchiseId;First Name;Last Name;Nick Name;Height;Weight;Date Of Birth;Birthcity;Birthstate;Nationality_One;Nationality_Two;Nationality_Three;Retired
5148;-1;-1;Jordan;Paiement;;71;176;2005-5-26;Lindsay;ON;Canada;;;0
5149;-1;-1;Jason;Proft;;77;225;2004-10-14;Walden;ON;Canada;;;0
5150;-1;-1;Nico;Pynnönen;;73;203;2004-9-29;Kuusamo;NOS;Finland;;;0
5151;-1;-1;Jarkko;Turunen;;78;235;2005-5-6;Helsinki;UUS;Finland;;;0
5152;73;73;Travis;Sigurdson;;72;209;2005-6-14;Canmore;AB;Canada;;;0
5153;-1;-1;Ivan;Fedorov;;73;210;2005-3-26;Prague;PRA;Czech Republic;Russia;;0
5154;83;83;Damian;Johnston;;77;209;2005-5-25;Barrie;ON;Canada;;;0
5155;-1;-1;Nicklas;Englund;;74;222;2005-8-8;Juuka;NOR;Finland;;;0
5156;77;77;Aidan;Wallin;;73;213;2005-6-13;Toronto;ON;Canada;;;0
5157;-1;-1;Narcizas;Zagurskas;;75;227;2004-9-24;Taurage;TAU;Lithuania;;;0
5158;-1;-1;Spencer;Parker;;74;204;2005-5-6;Kelowna;BC;Canada;;;0
5159;78;78;Carl;Fedoruk;;74;205;2004-9-16;Surrey;BC;Canada;;;0
5160;76;76;Derek;Craigwell;;73;201;2005-2-21;Toronto;ON;Canada;;;0
5161;41;4;Ronald;McKinney;;77;237;2005-2-4;Hayesville;OR;The United States;;;0
5162;-1;-1;Nikita;Grigorenko;;75;203;2005-5-19;Saratov;SAR;Russia;;;0
5163;71;71;John;Cole;;71;202;2004-10-12;Oswego;NY;The United States;;;0
5164;53;10;Jacob;Shaw;;71;170;2004-9-28;Hamilton;ON;Canada;;;0
5165;74;74;Scott;Verhoeff;;72;213;2005-6-22;Lloydminster;AB;Canada;;;0
5166;72;72;James;Sheppard;;73;216;2005-2-19;Thunder Bay;ON;Canada;;;0
5167;-1;-1;Laiurenty;Woszczak;;74;196;2005-6-17;Borohradek;KRA;Czech Republic;;;0
5168;77;77;Tyler;Ritchie;;73;208;2005-6-24;Mississauga;ON;Canada;;;0
5169;-1;-1;Martin;Nacovsky;;71;196;2004-10-20;Brno;JHM;Czech Republic;Russia;;0
5170;-1;-1;Tommy;Drouin;;71;209;2005-2-2;Montreal;QC;Canada;;;0
5171;-1;-1;William;Guay;;72;209;2004-12-5;Montreal;QC;Canada;;;0
5172;1;1;Félix;Tousignant;;72;207;2004-12-27;Quebec City;QC;Canada;;;0
5173;-1;-1;Steven;Melanson;;75;211;2004-10-26;Mississauga;ON;Canada;;;0
5174;-1;-1;Riley;Kadatz;;77;233;2004-10-20;Whitchurch-Stouffville;ON;Canada;;;0
5175;-1;-1;Dylan;Power;;71;201;2005-3-9;Fenelon Falls;ON;Canada;;;0
5176;-1;-1;Dzmitry;Hawrushka;;72;189;2004-9-1;Gomel;GOM;Belarus;;;0
5177;61;19;Michele;Guidotti;;75;229;2005-2-6;Quebec City;QC;Canada;;;0
5178;81;81;Adam;O'Connor;;72;203;2005-3-18;Bowling Green;KY;The United States;;;0
5179;46;0;Lucas;Lamarre;;71;208;2005-5-23;Sainte-Catherine;QC;Canada;;;0
5180;63;63;Ryan;Bacon;;71;200;2005-4-5;Port Coquitlam;BC;Canada;;;0
5181;-1;-1;Andrew;Kelly;;75;202;2005-4-17;Vaughan;ON;Canada;;;0
5182;76;76;Jérémie;Lemoine;;72;205;2005-7-18;Repentigny;QC;Canada;;;0
5183;69;69;Jérémy;Bergevin;;72;208;2005-3-13;Sainte-Marthe-sur-le-Lac;QC;Canada;;;0
5184;76;76;Alexandre;Gagnon;;77;233;2005-8-9;Sherbrooke;QC;Canada;;;0
5185;63;63;Samuel;Legault;;74;222;2005-4-8;Toronto;ON;Canada;;;0
5186;-1;-1;Ermanis;Kondrats;;74;222;2005-3-15;Riga;RIG;Latvia;;;0
5187;-1;-1;Gabriel;Ouimet;;71;177;2004-8-22;Paspébiac;QC;Canada;;;0
5188;55;21;Anthony;Nadal;;75;226;2004-11-13;Saanich;BC;Canada;;;0
5189;-1;-1;Jordan;Garrison;;71;201;2005-8-14;Toronto;ON;Canada;;;0
5190;-1;-1;Max;Hoskins;;73;194;2004-9-9;Toronto;ON;Canada;;;0
5191;77;77;Nick;Temple;;76;231;2004-10-12;Ottawa;ON;Canada;;;0
5192;-1;-1;Chad;Oakley;;71;204;2004-8-30;Sylvan Lake;AB;Canada;;;0
5193;-1;-1;Mike;Strauch;;71;200;2005-1-8;Lake Worth Corridor;FL;The United States;;;0
5194;-1;-1;Dominik;Dubina;;74;220;2004-9-23;Prague;PRA;Czech Republic;;;0
5195;-1;-1;Ales;Nemesh;;74;191;2005-2-2;Hranice;OLO;Czech Republic;;;0
5196;-1;-1;Eric;Markell;;71;204;2004-11-7;Ottawa;ON;Canada;;;0
5197;-1;-1;Jure;Volasko;;72;203;2004-11-30;Ljubljana;OSR;Slovenia;;;0
5198;-1;-1;Hayden;Benbow;;74;222;2005-4-19;Warren;RI;The United States;;;0
5199;-1;-1;London;Franklin;;72;204;2005-1-13;Georgetown;ON;Canada;;;0
5200;-1;-1;Kirby;Doiron;;74;207;2004-11-17;Lincoln;ON;Canada;;;0
5201;-1;-1;Eduard;Brtnik;;71;203;2005-3-18;Spisska Nova Ves;PRE;Slovakia;;;0
5202;-1;-1;Matias;Parviainen;;74;210;2005-8-4;Kajaani;KAI;Finland;;;0
5203;82;82;Allister;Odrowski;;72;207;2005-8-8;Sault Ste. Marie;ON;Canada;;;0
5204;-1;-1;Illya;Pyatukhaw;;74;222;2004-12-23;Gomel;GOM;Belarus;;;0
5205;-1;-1;Edward;Jeskanen;;75;215;2005-8-14;Joensuu;NOR;Finland;;;0
5206;-1;-1;Toni;Tainio;;76;231;2004-10-17;Pöytyä;SOU;Finland;;;0
5207;-1;-1;James;O'Connor;;72;200;2004-9-18;Dallas;TX;The United States;;;0
5208;-1;-1;Bruce;Wigley;;73;185;2004-9-14;Wichita;KS;The United States;;;0
5209;-1;-1;Ken;Valentine;;70;174;2004-10-9;Munford;AL;The United States;;;0
5210;60;16;Josh;Kahtava;;74;216;2005-6-1;Tottenham;ON;Canada;;;0
5211;64;64;Ralph;Rice;;72;190;2005-3-24;Sedona;AZ;The United States;;;0
5212;31;23;Christopher;Tanguay;;76;231;2005-6-22;Mirabel;QC;Canada;;;0
5213;-1;-1;Miroslav;Bartko;;77;220;2005-2-19;Kosice;KOS;Slovakia;;;0
5214;62;62;Nick;Shangreaux;;76;230;2005-6-6;Toronto;ON;Canada;;;0
5215;-1;-1;Carsten;Matthiesen;;71;189;2004-11-22;Copenhagen;FRE;Denmark;;;0
5216;-1;-1;Niklas;Leinonen;;72;189;2005-5-28;Kuopio;NSA;Finland;;;0
5217;32;27;Jesse;Brassard;;72;203;2005-2-18;Mississauga;ON;Canada;;;0
5218;64;64;Edward;Towle;;73;219;2005-1-29;New York;NY;The United States;;;0
5219;-1;-1;Milan;Marcina;;72;186;2005-7-26;Bratislava;BRA;Slovakia;;;0
5220;81;81;Oto;Cirvelis;;73;217;2005-6-2;Riga;RIG;Latvia;;;0
5221;74;74;Brayden;Galasso;;73;216;2005-5-4;Caledon;ON;Canada;;;0
5222;32;27;Steven;Shugg;;74;220;2005-3-23;London;ON;Canada;;;0
5223;63;63;Kasen;Knapp;;72;203;2005-3-14;Halifax;NS;Canada;;;0
5224;-1;-1;Adam;Wilhelmsson;;70;197;2004-12-25;Värnamo;JöN;Sweden;;;0
5225;43;30;Jozef;Vavra;;72;208;2005-5-27;Oscadnica;ZIL;Slovakia;;;0
5226;-1;-1;Chris;Stevens;;77;204;2004-11-28;Coeur d'Alene;ID;The United States;;;0
5227;-1;-1;Veli-Matti;Mikkola;;76;214;2004-8-18;Järvenpää;UUS;Finland;;;0
5228;72;72;Hans;Meyer;;72;212;2005-8-5;Kreuzlingen;TG;Switzerland;;;0
5229;70;70;Byron;Blaker;;72;211;2004-11-18;Markham;ON;Canada;;;0
5230;44;6;Jordan;Smoskowitz;;73;207;2005-2-6;Gambo;NL;Canada;;;0
5231;47;14;Olivier;Lee;;71;203;2005-6-20;London;ON;Canada;;;0
5232;52;8;Jean-Michel;Charbonneau;;72;191;2004-12-7;Montreal;QC;Canada;;;0
5233;83;83;Vincent;Rousseau;;72;211;2005-4-10;Dollard-des-Ormeaux;QC;Canada;;;0
5234;65;65;Dallas;Allen;;73;214;2005-3-9;Edmonton;AB;Canada;;;0
5235;-1;-1;Brian;Olsen;;73;219;2005-5-21;Aars;NOR;Denmark;;;0
5236;-1;-1;David;Poapst;;74;219;2005-7-4;Trois-Rivières;QC;Canada;;;0
5237;-1;-1;Julius;Leino;;74;216;2005-2-27;Humppila;KAN;Finland;;;0
5238;67;67;Renaud;Bois;;75;202;2005-6-21;Quebec City;QC;Canada;;;0
5239;31;23;Scott;Higgins;;73;212;2004-10-29;Charlottetown;PE;Canada;;;0
5240;39;20;Gerry;Almeida;;74;222;2004-12-21;Langford;BC;Canada;;;0
5241;79;79;Quincy;Howe;;71;205;2005-1-20;Edmonton;AB;Canada;;;0
5242;-1;-1;Denis;Batagov;;75;207;2005-7-9;St. Petersburg;SAI;Russia;;;0
5243;-1;-1;Rob;Stutzel;;72;207;2004-9-24;Edmonton;AB;Canada;;;0
5244;72;72;Jason;Van Der Male;;71;207;2005-8-4;Sooke;BC;Canada;;;0
5245;-1;-1;Marco;Fankhauser;;73;214;2005-1-5;Chur;GR;Switzerland;;;0
5246;64;64;Denis;Tolochko;;75;215;2005-8-6;Lesosibirsk;KRA;Russia;;;0
5247;44;6;Aleksandr;Yakubovsky;;71;194;2005-5-20;Moscow;MOS;Russia;;;0
5248;-1;-1;Talis;Bartulis;;74;208;2004-9-3;Riga;RIG;Latvia;;;0
5249;65;65;Dylan;Poindexter;;73;193;2005-7-7;Ottawa;ON;Canada;;;0
5250;-1;-1;Andrey;Mrynski;;74;203;2004-10-25;Gomel;GOM;Belarus;;;0
5251;-1;-1;Jason;Casorso;;74;209;2004-9-16;Montreal;QC;Canada;;;0
5252;32;27;Mark;Stickley;;72;207;2004-12-20;Surrey;BC;Canada;;;0
5253;82;82;Tim;Lehrke;;75;220;2005-7-28;Chesapeake;VA;The United States;;;0
5254;-1;-1;Burkhart;Neumann;;76;227;2005-2-8;Wuppertal;NOR;Germany;;;0
5255;-1;-1;Seppo;Lindroos;;75;225;2004-12-15;Espoo;UUS;Finland;;;0
5256;-1;-1;Craig;Pryce;;73;216;2004-12-25;Ottawa;ON;Canada;;;0
5257;70;70;Tommy;Brandon;;73;185;2005-7-31;Dolan Springs;AZ;The United States;;;0
5258;-1;-1;Jiri;Zeman;;72;208;2004-9-25;Boskovice;JHM;Czech Republic;;;0
5259;-1;-1;Petr;Minar;;72;203;2005-5-24;Kozlovice;MOR;Czech Republic;;;0
5260;47;14;Jeffery;Burgess;;71;203;2005-1-2;Pinellas Park;FL;The United States;;;0
5261;-1;-1;David;Bjornlie;;74;214;2004-9-30;Baytown;TX;The United States;;;0
5262;63;63;Ben;Howorko;;71;201;2004-10-26;Brampton;ON;Canada;;;0
5263;-1;-1;Clarence;Greeley;;74;223;2004-9-16;Fort Worth;TX;The United States;;;0
5264;42;17;Owen;Hordichuk;;73;213;2005-5-12;Hamilton;ON;Canada;;;0
5265;77;77;Emmerson;Ellison;;73;214;2005-6-28;Fort McMurray;AB;Canada;;;0
5266;76;76;Geoffrey;Bergman;;71;199;2005-7-3;Surrey;BC;Canada;;;0
5267;-1;-1;Brett;Lefley;;73;188;2004-9-19;Sundre;AB;Canada;;;0
5268;64;64;Francis;Grégoire;;71;188;2005-5-16;Crabtree;QC;Canada;;;0
5269;64;64;David;Legue;;73;214;2005-1-31;Comox;BC;Canada;;;0
5270;-1;-1;Jozef;Kubalos;;74;205;2005-2-10;Presov;PRE;Slovakia;;;0
5271;35;35;Tim;Norwood;;73;215;2004-11-15;Nanaimo;BC;Canada;The United States;;0
5272;-1;-1;Arvin;Piercy;;75;224;2005-5-20;Regina;SK;Canada;;;0
5273;-1;-1;Jaroslav;Tomes;;71;203;2004-8-25;Brno;JHM;Czech Republic;;;0
5274;-1;-1;Malte;Duelund;;74;223;2005-4-27;Copenhagen;FRE;Denmark;;;0
5275;70;70;Pichit;Trost;;76;231;2005-7-19;Deep River;ON;Canada;;;0
5276;-1;-1;Cyril;Bonvin;;72;198;2005-6-18;Onex;GE;Switzerland;;;0
5277;-1;-1;Reinis;Ozollapa;;71;201;2005-2-16;Zilupe;LUD;Latvia;;;0
5278;47;14;Maksim;Merkushev;;71;198;2005-6-16;Murmansk;MUR;Russia;;;0
5279;51;22;Tanner;Ashbee;;72;208;2004-9-1;Ladysmith;BC;Canada;;;0
5280;-1;-1;Modris;Leja;;77;230;2004-10-21;Tukums;TUK;Latvia;;;0
5281;-1;-1;Daniel;Gow;;73;206;2004-12-24;Geraldton;ON;Canada;;;0
5282;83;83;Kenton;Puchmayr;;71;205;2005-2-4;Paris;ON;Canada;;;0
5283;-1;-1;Shannon;Graham;;74;195;2005-5-28;Nederland;TX;The United States;;;0
5284;-1;-1;Yegor;Ozemblovsky;;71;184;2005-2-14;Vladikavkaz;NOR;Russia;;;0
5285;54;9;Jason;Wilson;;72;208;2005-5-28;Loyalist;ON;Canada;;;0
5286;59;18;Mike;Currie;;75;220;2005-5-17;Halifax;NS;Canada;;;0
5287;-1;-1;Doug;Horton;;74;223;2004-11-2;Devon;AB;Canada;;;0
5288;46;0;Mitch;Zaporozen;;73;213;2004-8-20;Orillia;ON;Canada;;;0
5289;-1;-1;Derek;Bédard;;71;206;2004-8-31;Montreal;QC;Canada;;;0
5290;-1;-1;Mike;Matwychuk;;72;213;2004-8-26;Coquitlam;BC;Canada;;;0
5291;-1;-1;Brent;Flockhart;;71;203;2004-11-19;West Vancouver;BC;Canada;;;0
5292;-1;-1;Tomás;Bily;;74;223;2004-10-19;Lanskroun;PAR;Czech Republic;;;0
5293;-1;-1;Johan;Vedin;;75;229;2005-4-10;Stockholm;STO;Sweden;;;0
5294;-1;-1;Alexandre;Dupuis;;73;193;2005-7-27;Alma;QC;Canada;;;0
5295;-1;-1;Petro;Yaremchuk;;74;205;2004-12-11;Kiev;KIE;Ukraine;;;0
5296;-1;-1;John-William;Jutras;;75;226;2004-10-22;Westlock;AB;Canada;;;0
5297;54;9;Reilly;Dubinsky;;72;180;2005-6-23;Winnipeg;MB;Canada;;;0
5298;83;83;Stephen;Laforce;;72;210;2005-5-13;Toronto;ON;Canada;;;0
5299;-1;-1;Nikita;Maslov;;71;203;2004-12-15;Berdyansk;ZAP;Ukraine;;;0
5300;-1;-1;Henry;Gustafsson;;74;220;2005-2-23;Åre;JäM;Sweden;;;0
5301;-1;-1;Scott;Oswald;;72;207;2005-3-1;Berthierville;QC;Canada;;;0
5302;-1;-1;Gabriel;Mailhot;;71;198;2004-8-23;Mascouche;QC;Canada;;;0
5303;73;73;Robert;Magnuson;;74;224;2005-2-14;Vaughan;ON;Canada;;;0
5304;-1;-1;Ben;Facchini;;73;218;2004-11-9;Weyburn;SK;Canada;;;0
5305;33;2;Ronnie;Herfield;;72;207;2004-10-5;Los Altos;CA;The United States;;;0
5306;-1;-1;Filip;Shepovalov;;72;208;2005-6-24;Korday;JAM;Kazakhstan;;;0
5307;-1;-1;Santtu;Remes;;72;209;2004-11-22;Kirkkonummi;UUS;Finland;;;0
5308;78;78;Lloyd;Harding;;72;208;2004-10-5;Mesa;AZ;The United States;;;0
5309;-1;-1;Curt;Barzilay;;71;196;2005-3-23;Toronto;ON;Canada;;;0
5310;81;81;Ernest;Quaid;;73;206;2005-2-13;Phoenix;AZ;The United States;;;0
5311;-1;-1;Alex;Walker;;77;206;2005-7-16;Albuquerque;NM;The United States;;;0
5312;-1;-1;Oliver;Rosqvist;;71;201;2005-1-21;Turku;SOU;Finland;;;0
5313;-1;-1;Taylor;Ontkean;;72;200;2004-12-25;Brantford;ON;Canada;;;0
5314;71;71;Richard;Messner;;71;202;2004-9-30;Newmarket;ON;Canada;;;0
5315;33;2;Jerry;Jenkins;;77;237;2004-12-15;Brooklyn;NY;The United States;;;0
5316;51;22;Michael;Anger;;72;210;2005-4-27;Welland;ON;Canada;;;0
5317;82;82;Mark;Cogliano;;75;221;2005-7-9;Oakville;ON;Canada;;;0
5318;-1;-1;Mark;Robison;;73;182;2004-11-8;Hampton;VA;The United States;;;0
5319;-1;-1;Joey;Garand;;74;224;2005-2-5;Terrebonne;QC;Canada;;;0
5320;-1;-1;Curt;Barnett;;70;196;2004-12-20;Rossville;MD;The United States;;;0
5321;76;76;Graeme;Dziurzynski;;77;233;2005-3-15;Edmonton;AB;Canada;;;0
5322;-1;-1;Kent;Pittman;;71;191;2004-10-22;Brooklyn;NY;The United States;;;0
5323;78;78;Philippe;Bouchard;;78;236;2005-8-7;L'Épiphanie;QC;Canada;;;0
5324;83;83;Tony;St. Godard;;75;222;2005-7-9;Edmonton;AB;Canada;;;0
5325;-1;-1;Vladimir;Kubac;;72;193;2005-5-31;Humenné;PRE;Slovakia;;;0
5326;-1;-1;Lukas;Hlavinka;;74;218;2005-5-8;Hradec Kralové;KRA;Czech Republic;;;0
5327;57;24;Juraj;Nouzovsky;;72;209;2004-9-18;Sala;NIT;Slovakia;;;0
5328;75;75;Raphaël;Massé;;74;225;2005-7-26;Moncton;NB;Canada;;;0
5329;-1;-1;Jordan;Brodziak;;71;194;2005-3-29;Mississauga;ON;Canada;;;0
5330;72;72;Davide;Longo;;72;213;2005-5-15;Toronto;ON;Canada;;;0
5331;-1;-1;Mike;McColm;;73;210;2004-11-4;Langford;BC;Canada;;;0
5332;-1;-1;Casper;Löf;;72;199;2005-6-14;Göteborg;VäS;Sweden;;;0
5333;82;82;Russ;Sanders;;76;225;2004-11-12;Chicago;IL;The United States;;;0
5334;64;64;Ryan;Krol;;73;216;2005-3-8;Oak Bay;BC;Canada;;;0
5335;-1;-1;Niklas;Lund;;71;201;2005-5-19;Halmstad;HAL;Sweden;;;0
5336;51;22;Aldo;Curreli;;74;216;2005-3-19;Gatineau;QC;Canada;;;0
5337;-1;-1;Dave;Cantrell;;72;196;2005-4-9;Glen Cove;NY;The United States;;;0
5338;-1;-1;Robert;Lovett;;72;204;2004-8-31;Sault Ste. Marie;ON;Canada;;;0
5339;62;62;Tyrone;Haynie;;72;202;2005-7-28;Willingboro Township;NJ;The United States;;;0
5340;62;62;Vincent;Després;;72;211;2005-7-13;Sainte-Anne-des-Monts;QC;Canada;;;0
5341;-1;-1;Adrian;Denzler;;71;182;2004-10-4;Baar;ZG;Switzerland;;;0
5342;-1;-1;Ian;Ivey;;72;201;2004-10-12;Toronto;ON;Canada;;;0
5343;66;66;Tomás;Vavra;;77;223;2005-1-19;Pardubice;PAR;Czech Republic;The United States;;0
5344;-1;-1;Logan;Andrew;;77;208;2005-7-5;Edmonton;AB;Canada;;;0
5345;-1;-1;Uladzimir;Sazanavets;;77;235;2004-12-25;Novopolotsk;VIT;Belarus;;;0
5346;-1;-1;Leevi;Hagelberg;;71;201;2005-3-18;Espoo;UUS;Finland;;;0
5347;81;81;Michaël;Picard;;72;203;2005-6-10;Port-Alfred-Bagotville;QC;Canada;;;0
5348;75;75;Dale;Dray;;72;212;2005-6-22;Elizabeth City;NC;The United States;;;0
5349;-1;-1;Jon;Craig;;72;208;2005-2-17;Duluth;GA;The United States;;;0
5350;37;3;Kyle;Pistilli;;71;201;2004-12-23;Calgary;AB;Canada;;;0
5351;-1;-1;Maksim;Yershov;;73;208;2005-5-31;Nyandoma;ARK;Russia;;;0
5352;81;81;Joseph;Baker;;71;195;2005-6-26;Edmonton;AB;Canada;;;0
5353;-1;-1;Johannes;Pirskanen;;74;198;2005-5-6;Vaasa;OST;Finland;;;0
5354;66;66;Eric;Sanderson;;73;215;2005-4-4;Kelowna;BC;Canada;;;0
5355;-1;-1;Liam;Schurman;;74;210;2004-11-24;Surrey;BC;Canada;;;0
5356;-1;-1;Pylyp;Nesterenko;;74;193;2004-9-7;Ternopil;TER;Ukraine;;;0
5357;51;22;Jordan;Bernard;;73;213;2005-1-31;Saanich;BC;Canada;;;0
5358;-1;-1;Reid;Oda;;74;196;2005-4-30;Ottawa;ON;Canada;;;0
5359;-1;-1;Jaroslav;Hajek;;75;229;2004-11-14;Beroun;STR;Czech Republic;;;0
5360;64;64;Samuel;Ouellet;;73;213;2005-4-5;Laval;QC;Canada;;;0
5361;-1;-1;Jan-Eric;Rydberg;;76;198;2004-10-30;Stockholm;STO;Sweden;;;0
5362;73;73;Jud;Steiner;;75;223;2005-7-18;Garrett;IN;The United States;;;0
5363;70;70;Rob;Liscombe;;74;204;2005-6-1;Chatham-Kent;ON;Canada;;;0
5364;80;80;Chris;DeFulviis;;71;202;2005-1-21;Kawartha Lakes;ON;Canada;;;0
5365;-1;-1;David;Langlois;;74;213;2004-8-26;Montreal;QC;Canada;;;0
5366;-1;-1;John;Davison;;71;185;2004-9-2;Kitimat;BC;Canada;Russia;;0
5367;-1;-1;Antti;Leinonen;;72;198;2004-9-22;Suomussalmi;KAI;Finland;;;0
5368;-1;-1;Dylan;Gaynor;;72;202;2005-1-5;Calgary;AB;Canada;;;0
5369;-1;-1;Nikolay;Gusakovsky;;74;210;2004-10-17;Bolshaya Vishera;NOV;Russia;;;0
5370;-1;-1;Lucas;Vanier;;77;234;2004-10-28;Muskoka Lakes;ON;Canada;;;0
5371;-1;-1;Massimo;Crawley;;72;207;2005-7-1;Welland;ON;Canada;;;0
5372;69;69;Colton;Valentine;;73;207;2005-4-6;Edmonton;AB;Canada;;;0
5373;-1;-1;Mike;Maclise;;73;215;2004-12-11;Toronto;ON;Canada;;;0
5374;63;63;Dale;Owens;;71;206;2004-9-14;Ventura;CA;The United States;;;0
5375;75;75;Gil;James;;75;225;2005-6-14;Brent;FL;The United States;;;0
5376;39;20;Redgie;Beaudoin;;71;203;2004-10-19;Montreal;QC;Canada;;;0
5377;64;64;Aku-Pekka;Mtavila;;76;217;2005-1-28;Nanaimo;BC;Canada;;;0
5378;-1;-1;Corneliu;Nistor;;75;216;2004-9-1;Dorobantu;TUL;Romania;;;0
5379;-1;-1;Simon;Fajfr;;74;221;2004-9-17;Prague;PRA;Czech Republic;;;0
5380;-1;-1;Dave;Hawerchuk;;73;194;2004-12-8;Mississauga;ON;Canada;;;0
5381;-1;-1;Samuel;Doyon;;72;186;2005-6-19;Hamilton;ON;Canada;;;0
5382;-1;-1;Harri;Huhtamaa;;72;197;2005-8-4;Eura;SAT;Finland;;;0
5383;54;9;Pierre-Maxime;Coutu;;73;202;2004-11-6;Montreal;QC;Canada;;;0
5384;83;83;Björn;Larsson;;74;220;2005-5-16;Västerås;VäS;Sweden;;;0
5385;31;23;Darcy;Kinrade;;71;205;2005-3-30;Vancouver;BC;Canada;;;0
5386;-1;-1;William;Eriksson;;76;232;2005-7-16;Köping;VäS;Sweden;;;0
5387;-1;-1;Jan;Rysanek;;71;201;2004-10-30;Kutna Hora;STR;Czech Republic;;;0
5388;-1;-1;Vital;Leblanc;;72;191;2005-3-1;Saint-Basile-le-Grand;QC;Canada;;;0
5389;75;75;Mathis;Lagacé;;71;192;2004-12-6;Rimouski;QC;Canada;;;0
5390;-1;-1;Chad;Carson;;73;213;2005-3-26;Mission;BC;Canada;;;0
5391;65;65;Jamie;Tuin;;75;226;2005-1-27;Grimsby;ON;Canada;;;0
5392;-1;-1;Christian;Korhonen;;71;203;2005-5-22;Rovaniemi;LAP;Finland;;;0
5393;-1;-1;Pascal;Deschênes;;72;205;2005-4-18;Saint-Honoré;QC;Canada;;;0
5394;-1;-1;Ondrej;Svoboda;;72;205;2004-8-18;Prague;PRA;Czech Republic;;;0
5395;-1;-1;Vince;Norberg;;76;225;2004-12-5;Ottawa;ON;Canada;;;0
5396;-1;-1;Marcus;Englund;;75;228;2005-8-15;Göteborg;VäS;Sweden;;;0
5397;-1;-1;Artsyom;Hlyabko;;73;215;2005-5-14;Grodno;GRO;Belarus;;;0
5398;50;15;Brayden;Westcott;;73;213;2005-5-3;London;ON;Canada;;;0
5399;-1;-1;Ryan;McGrath;;72;212;2005-8-11;Sault Ste. Marie;ON;Canada;;;0
5400;-1;-1;Greg;Murdock;;76;229;2004-10-29;Philadelphia;PA;The United States;;;0
5401;39;20;Spencer;Kopak;;74;220;2005-7-5;Calgary;AB;Canada;;;0
5402;66;66;Dylan;Reichert;;74;222;2005-1-26;Markham;ON;Canada;;;0
5403;-1;-1;Elijah;Graves;;72;203;2005-5-14;Cherokee;IA;The United States;;;0
5404;-1;-1;Aleksandr;Ragozkin;;72;208;2004-11-9;Sarov;NIZ;Russia;;;0
5405;35;13;Jason;Scheifele;;73;214;2005-6-15;Toronto;ON;Canada;Finland;;0
5406;-1;-1;Matt;Kavaratzis;;72;207;2005-2-5;Leamington;ON;Canada;;;0
5407;-1;-1;Marc;Stucki;;71;177;2005-6-24;Opfikon;ZH;Switzerland;;;0
5408;-1;-1;Andrey;Boychenko;;73;218;2005-4-21;Nastola;PAH;Finland;;;0
5409;-1;-1;Tarasas;Slavickas;;72;211;2004-8-20;Vilnius;VIL;Lithuania;;;0
5410;79;79;Duane;Crowchild;;73;210;2004-10-15;Windsor;ON;Canada;;;0
5411;36;25;Keegan;Lavender;;73;215;2005-5-1;New Glasgow;NS;Canada;;;0
5412;-1;-1;Ryan;Morrison;;74;224;2004-9-10;Toronto;ON;Canada;;;0
5413;-1;-1;Richard;Coffey;;71;201;2004-10-19;Phoenix;AZ;The United States;;;0
5414;-1;-1;Dominic;Brown;;74;219;2004-9-15;Halifax;NS;Canada;;;0
5415;-1;-1;Jason;Boothman;;75;214;2005-6-25;Mississauga;ON;Canada;;;0
5416;-1;-1;Brenden;Beaton;;76;201;2004-8-29;Surrey;BC;Canada;;;0
5417;-1;-1;Adam;MacAdam;;73;218;2005-7-6;Welland;ON;Canada;;;0
5418;40;7;Lukas;Soyma;;72;210;2005-3-23;Hranice;OLO;Czech Republic;;;0
5419;-1;-1;Jason;Chernecki;;72;210;2004-9-18;Toronto;ON;Canada;;;0
5420;118;118;Tyler;Aivazoff;;74;222;2004-10-7;Halifax;NS;Canada;;;0
5421;114;114;Garrett;Taronno;;77;234;2005-4-11;Windsor;ON;Canada;;;0
5422;48;5;Mitch;Fernhout;;72;208;2005-5-20;Toronto;ON;Canada;;;0
5423;-1;-1;Kaspars;Petersons;;73;215;2005-8-4;Riga;RIG;Latvia;;;0
5424;-1;-1;Mert;Dzhaksybekov;;73;214;2004-10-8;Aqtöbe;AKT;Kazakhstan;;;0
5425;-1;-1;Guillaume;Gagnon;;76;221;2005-1-6;Roberval;QC;Canada;;;0
5426;-1;-1;Martin;Fehr;;74;193;2005-7-22;St. Gallen;SG;Switzerland;;;0
5427;-1;-1;Volodymyr;Pyatenko;;74;194;2005-2-22;Prymorsk;ZAP;Ukraine;;;0
5428;35;13;Cole;Tibbs;;70;196;2004-12-7;Calgary;AB;Canada;;;0
5429;44;6;Colton;Weimer;;77;214;2005-3-13;Ottawa;ON;Canada;;;0
5430;115;115;Matt;Cundari;;71;202;2004-8-31;Beaumont;AB;Canada;;;0
5431;104;104;Tyson;Hodges;;72;178;2005-5-11;Edmonton;AB;Canada;;;0
5432;-1;-1;Justin-Claude;Castonguay;;72;202;2004-8-30;Quebec City;QC;Canada;;;0
5433;-1;-1;Jonne;Laiho;;77;215;2005-5-26;Turku;SOU;Finland;;;0
5434;-1;-1;Tyler;West;;75;207;2004-9-6;Toronto;ON;Canada;;;0
5435;-1;-1;Alex;Persson;;71;201;2005-7-2;Nacka;STO;Sweden;;;0
5436;-1;-1;Pavel;Rudolf;;72;208;2005-1-12;Prague;PRA;Czech Republic;;;0
