PlayerId;Year;Team Id;League Id;GP;Min;W;L;T/OL;ENG;SO;GA;SA;GR
5107;2024;77;3;5;13557;1;4;0;0;0;17;155;58
5107;2023;77;3;5;13755;1;3;0;0;0;23;149;49
5107;2022;77;3;3;9464;2;1;0;0;0;9;94;62
5114;2023;69;3;4;12520;1;3;0;0;0;13;111;57
5114;2022;73;3;4;14374;1;3;0;1;0;21;142;46
5154;2024;83;3;3;11029;2;1;0;0;0;10;88;56
5183;2024;69;3;3;10991;0;2;1;0;0;10;87;59
5196;2023;71;3;5;16117;1;3;0;1;1;15;174;66
5257;2024;70;3;3;10874;1;1;1;1;0;11;82;55
5257;2023;70;3;4;14700;3;1;0;0;0;18;130;53
5257;2022;70;3;4;11595;0;3;0;1;0;16;123;51
5281;2023;80;3;5;8889;2;0;0;0;0;7;66;54
5348;2024;75;3;3;11084;1;2;0;0;0;13;120;62
5348;2023;75;3;3;9190;1;2;0;1;0;14;96;49
5348;2022;75;3;3;10800;3;0;0;0;1;5;100;82
5365;2023;76;3;5;13326;0;3;0;0;0;18;148;55
5372;2024;69;3;4;14700;2;1;1;0;0;11;113;65
5372;2023;67;3;3;10800;2;1;0;0;0;9;108;76
5372;2022;65;3;5;12727;1;2;0;0;0;12;118;59
5376;2023;80;3;5;16262;0;5;0;0;0;25;196;58
5376;2022;80;3;3;11051;1;1;1;0;0;9;96;71
5398;2024;50;1;4;14063;0;4;0;0;0;19;167;62
5398;2023;50;1;3;10800;3;0;0;0;0;4;112;94
5398;2022;73;3;3;10783;1;2;0;0;0;10;119;70
5398;2021;73;3;5;15281;1;3;0;0;0;12;164;72
5411;2024;36;1;3;10264;1;2;0;0;0;12;63;41
5411;2023;36;1;4;14646;0;3;1;0;0;16;139;54
5429;2023;112;4;3;10771;1;2;0;0;0;9;102;69
5434;2022;111;4;2;7200;1;1;0;0;1;5;39;53
5492;2024;117;4;3;7538;1;1;0;0;0;10;79;56
5492;2023;117;4;1;3600;1;0;0;0;0;2;19;59
5524;2023;106;4;3;10714;2;1;0;0;0;10;62;44
5524;2022;106;4;3;11022;1;0;1;0;0;14;114;59
5529;2022;120;4;3;10788;2;1;0;1;0;9;91;66
5529;2021;120;4;3;10800;2;1;0;0;1;10;107;68
5533;2024;35;1;4;12118;2;1;0;0;0;11;116;67
5551;2024;108;4;6;20410;2;3;0;0;0;23;223;66
5551;2023;108;4;4;14700;4;0;0;0;0;11;114;62
5551;2022;119;4;5;12582;2;0;1;0;0;12;122;60
5611;2024;114;4;4;10976;2;1;0;0;0;13;96;55
5611;2023;114;4;5;10170;0;2;0;0;0;19;146;50
5611;2022;114;4;4;13318;3;1;0;0;1;13;98;59
5611;2021;114;4;5;12705;3;0;0;0;1;5;83;69
5614;2024;114;4;4;14265;2;1;1;0;0;17;171;64
5614;2023;114;4;6;15233;1;4;0;0;0;24;195;54
5614;2022;114;4;4;12203;3;0;0;0;0;6;74;61
5614;2021;115;4;2;7355;2;0;0;0;0;5;52;63
5651;2024;107;4;5;11816;0;4;0;0;0;18;150;50
5651;2022;115;4;4;15100;2;1;1;0;0;14;132;60
5655;2024;117;4;5;17595;2;3;0;0;1;19;168;63
5655;2023;117;4;3;8044;2;0;0;0;0;11;72;51
5655;2022;117;4;4;10919;2;1;0;0;0;11;78;49
5655;2021;117;4;3;10760;2;1;0;0;0;8;81;70
5677;2022;109;4;2;7162;1;1;0;0;0;6;67;65
5696;2023;120;4;4;12132;3;0;1;0;0;8;105;74
5696;2022;120;4;4;14359;2;2;0;1;0;15;108;50
5714;2024;106;4;5;14118;1;3;0;0;0;19;138;49
5714;2023;106;4;4;14400;4;0;0;0;1;6;77;67
5714;2022;106;4;5;14740;1;3;1;0;0;14;147;65
5721;2021;120;4;4;14407;4;0;0;0;0;9;96;66
5750;2023;115;4;5;13939;1;2;1;0;0;21;165;54
5750;2022;115;4;3;10745;2;1;0;0;0;9;111;73
5786;2024;108;4;3;4684;1;1;0;0;0;9;44;37
5786;2023;108;4;3;10965;3;0;0;0;0;7;69;66
5786;2022;108;4;3;8085;1;1;0;0;0;5;70;62
5791;2024;59;1;4;14209;2;1;1;0;1;13;143;67
5791;2023;117;4;4;13543;1;3;0;0;0;13;106;58
5791;2022;117;4;4;14281;3;1;0;0;0;11;114;63
5791;2021;117;4;4;14400;4;0;0;0;1;8;123;78
5808;2024;105;4;5;12439;0;2;0;0;0;18;141;48
5832;2024;110;4;4;12762;2;1;0;0;0;19;144;57
5832;2023;110;4;3;11048;1;1;1;0;1;8;108;77
5880;2024;38;1;3;10800;3;0;0;0;0;7;55;60
5881;2024;47;1;4;14379;2;2;0;0;0;12;125;67
5881;2023;88;2;4;8125;0;2;0;0;0;21;108;31
5903;2023;93;2;4;11886;1;1;1;0;0;15;123;54
5915;2024;33;1;4;13330;2;2;0;0;0;16;135;54
5915;2023;103;2;5;16043;2;2;0;0;0;28;217;52
5915;2022;103;2;5;14774;3;1;0;0;0;12;120;62
5966;2024;89;2;4;12593;2;2;0;0;0;22;126;40
5966;2023;89;2;3;10800;3;0;0;0;0;5;82;72
5976;2024;94;2;4;14671;2;2;0;0;0;17;126;47
6077;2024;65;3;4;14629;3;1;0;0;0;15;141;66
6077;2023;65;3;3;10747;1;2;0;0;0;12;86;52
6087;2024;80;3;3;10754;1;2;0;0;0;9;109;75
6093;2024;79;3;6;14335;1;2;1;0;0;22;149;50
6093;2023;79;3;4;13398;0;3;1;0;0;16;130;58
6192;2022;67;3;3;10045;0;3;0;0;0;13;104;54
6197;2024;74;3;2;7125;1;1;0;0;0;5;76;80
6248;2024;107;4;5;13316;0;3;0;0;0;19;201;67
6248;2023;107;4;6;15034;0;2;1;0;0;21;177;56
6248;2022;107;4;4;11076;1;2;0;0;0;14;113;59
6250;2024;116;4;4;13577;2;2;0;1;0;15;145;63
6250;2023;109;4;3;10800;3;0;0;0;0;8;72;57
6250;2022;109;4;1;3600;1;0;0;0;0;4;37;66
6290;2022;113;4;3;10311;1;2;0;0;0;12;87;50
6311;2024;120;4;6;15706;2;2;0;0;0;14;113;54
6311;2023;120;4;4;13668;3;0;0;0;1;12;103;65
6319;2023;115;4;5;11426;0;3;0;0;0;17;139;55
6326;2024;116;4;4;11530;2;1;0;1;1;9;153;77
6326;2023;116;4;3;7797;0;3;0;0;0;18;75;22
6353;2024;41;1;3;11400;2;0;1;0;0;11;97;56
6353;2023;102;2;5;13007;1;3;0;1;0;16;126;50
6353;2022;102;2;4;14316;1;3;0;0;0;17;108;43
6367;2024;90;2;4;10493;1;2;0;0;0;15;110;55
6384;2023;103;2;4;9157;2;1;0;0;0;11;117;61
6384;2022;90;2;3;9943;2;1;0;0;0;14;85;43
6398;2024;34;1;4;14122;1;2;0;0;0;16;128;54
6398;2023;101;2;3;10870;2;0;1;0;1;7;74;72
6398;2022;101;2;5;11424;1;2;0;0;0;12;101;52
6418;2024;92;2;6;17530;2;1;1;0;0;13;116;54
6418;2023;92;2;5;14468;3;1;0;0;0;16;146;62
6448;2024;95;2;4;10267;1;1;0;0;0;11;79;50
6467;2023;97;2;4;12220;2;1;0;1;0;10;110;64
6489;2022;103;2;3;10726;1;2;0;0;0;18;107;38
6503;2024;100;2;5;11522;1;2;0;0;0;15;117;52
6540;2024;55;1;3;11400;1;0;2;0;1;4;73;71
6540;2023;94;2;4;12081;2;0;1;0;0;8;102;66
6540;2022;94;2;5;11915;1;2;0;1;1;12;110;56
6579;2024;87;2;4;14085;2;2;0;0;0;13;87;47
6579;2023;87;2;4;14343;3;1;0;0;0;12;116;66
6579;2022;87;2;2;7165;1;1;0;0;0;9;51;43
6581;2024;99;2;4;14400;3;1;0;0;0;15;129;63
6590;2022;99;2;2;7343;1;0;0;0;0;9;94;72
6593;2024;88;2;3;10719;2;1;0;0;0;8;84;62
6631;2024;98;2;3;10777;1;2;0;1;0;11;112;66
6664;2024;66;3;5;15311;2;1;2;0;0;16;128;52
6664;2023;66;3;3;10010;2;1;0;0;0;11;95;59
6664;2022;66;3;3;10199;1;2;0;0;0;14;105;58
6699;2023;77;3;5;11287;0;3;0;0;0;18;125;47
6701;2024;76;3;4;14593;2;1;1;0;0;13;113;57
6701;2023;76;3;5;11837;1;3;0;1;0;19;153;51
6701;2022;76;3;5;8997;1;2;0;0;0;13;85;47
6720;2024;68;3;5;14617;1;3;0;0;0;13;120;59
6720;2023;68;3;4;14921;2;0;2;0;1;11;105;62
6733;2024;57;1;2;7200;2;0;0;0;0;5;52;64
6735;2024;79;3;4;10848;0;3;0;1;0;22;124;38
6735;2023;79;3;4;12132;1;2;0;0;0;11;152;75
6741;2023;82;3;4;14400;4;0;0;0;0;8;77;59
6741;2022;82;3;4;11194;2;2;0;0;0;17;103;44
6751;2024;67;3;4;14691;2;2;0;0;0;14;124;56
6799;2024;73;3;4;14700;4;0;0;0;1;11;116;68
6799;2023;73;3;4;13065;2;1;0;0;0;11;125;64
6825;2024;64;3;4;14400;4;0;0;0;0;11;115;64
6825;2023;64;3;4;9074;0;2;0;0;0;10;90;54
6840;2024;82;3;3;10677;0;3;0;1;0;13;106;58
6840;2022;81;3;2;7188;0;2;0;0;0;11;76;51
6851;2023;83;3;4;14341;3;1;0;0;0;12;103;58
6851;2022;83;3;4;14400;2;2;0;0;0;14;116;54
6865;2024;77;3;5;12468;0;0;2;1;0;12;154;68
6869;2023;68;3;3;10800;3;0;0;0;0;4;68;68
6869;2022;68;3;2;7156;0;2;0;0;0;10;84;55
6902;2024;43;1;2;7200;2;0;0;0;0;5;59;72
6905;2022;71;3;5;14547;1;3;0;0;0;14;128;60
6916;2024;78;3;5;15664;0;3;1;0;0;23;195;60
6916;2023;78;3;3;10800;2;1;0;0;0;9;83;61
6916;2022;71;3;3;10888;1;1;1;0;0;14;105;54
6929;2023;65;3;4;14400;3;1;0;0;0;10;104;61
6945;2024;71;3;5;15394;4;0;0;0;0;11;181;81
6985;2022;74;3;3;10733;0;3;0;1;0;15;107;48
7063;2024;106;4;4;11672;1;1;1;0;0;14;103;48
7095;2024;121;4;4;13529;3;0;0;0;0;10;115;67
7095;2023;105;4;4;14328;1;3;0;0;0;21;162;56
7095;2022;105;4;4;13145;2;1;0;0;0;14;130;63
7109;2024;112;4;4;14396;2;2;0;0;0;16;109;47
7109;2022;112;4;4;12508;1;3;0;0;0;14;146;65
7141;2024;120;4;3;9394;1;2;0;0;0;14;75;34
7141;2023;121;4;4;11056;2;1;0;0;0;9;87;59
7141;2022;121;4;3;10685;1;1;1;0;0;11;83;51
7142;2024;54;1;4;14327;0;4;0;0;0;18;181;68
7142;2023;119;4;4;14358;1;3;0;0;0;14;148;66
7142;2022;119;4;4;12639;2;2;0;0;0;17;102;46
7145;2024;105;4;5;12655;0;5;0;0;0;24;141;42
7145;2023;105;4;4;10872;1;2;0;0;0;17;115;47
7160;2024;109;4;4;9754;0;3;0;0;0;13;145;62
7192;2024;104;4;4;14700;3;0;1;0;0;9;99;61
7192;2023;104;4;4;11934;2;1;0;0;0;9;116;69
7192;2022;104;4;5;12645;0;3;0;0;0;15;155;62
7250;2024;58;1;2;6152;0;2;0;0;0;10;79;62
7250;2023;116;4;6;17610;4;0;0;0;2;10;118;64
7250;2022;116;4;4;11940;0;3;1;1;0;18;127;45
7251;2024;110;4;5;12597;0;2;2;0;0;20;125;49
7251;2022;105;4;4;12235;0;3;1;0;0;13;150;70
7258;2023;111;4;3;11100;2;0;1;0;0;7;63;59
7258;2022;107;4;6;14644;0;3;1;2;0;19;174;57
7263;2024;112;4;3;11100;3;0;0;0;0;7;96;72
7323;2024;103;2;4;11173;0;4;0;0;0;18;151;59
7333;2024;85;2;4;12954;0;3;1;0;0;18;151;58
7426;2024;98;2;4;14700;3;0;1;0;1;7;136;86
7484;2024;73;3;3;10800;2;1;0;0;0;7;66;62
7501;2024;62;3;4;13792;1;1;1;0;0;15;112;49
7501;2023;72;3;3;7396;1;2;0;0;0;9;83;58
7528;2024;74;3;5;18472;4;0;1;0;0;14;133;65
7575;2024;81;3;3;8391;2;0;0;0;0;7;64;57
7575;2023;81;3;4;13310;0;3;0;0;0;19;111;38
7673;2024;113;4;3;10858;3;0;0;0;0;10;70;52
7678;2024;119;4;3;10616;1;1;0;0;0;11;80;55
7678;2023;113;4;5;14018;0;2;1;0;0;24;170;48
7723;2023;107;4;3;7408;2;1;0;0;0;5;66;64
7761;2023;113;4;5;11745;1;3;0;0;0;18;152;52
7787;2024;97;2;2;7145;1;1;0;0;0;4;67;89
7790;2024;101;2;4;12573;2;1;0;0;0;13;148;72
7801;2024;84;2;4;11960;2;1;0;0;0;12;84;51
7870;2024;97;2;1;2447;0;1;0;0;0;6;37;38
7876;2024;94;2;3;10800;3;0;0;0;0;5;88;75
7876;2023;94;2;4;13719;1;2;1;0;0;14;96;43
7909;2023;95;2;5;11260;2;1;0;1;0;8;112;64
7974;2023;90;2;5;13105;1;2;1;0;0;23;121;38
7982;2023;98;2;4;11471;1;2;0;1;0;11;91;50
8043;2024;91;2;3;11031;3;0;0;0;0;7;57;51
8043;2023;91;2;2;7270;2;0;0;0;0;4;72;85
8057;2023;98;2;5;13606;2;2;0;0;0;14;113;55
8147;2024;72;3;4;14580;3;0;1;0;0;10;115;67
8179;2024;68;3;4;10794;0;2;1;0;0;17;119;44
8206;2024;81;3;5;17109;2;3;0;0;1;15;145;64
8300;2024;80;3;4;14385;2;2;0;0;0;15;144;67
8361;2024;71;3;3;10044;1;2;0;1;0;12;101;64
8364;2024;83;3;4;14371;1;3;0;0;0;13;129;69
8395;2024;65;3;3;10920;1;1;1;0;1;8;97;73
8403;2024;82;3;4;14400;4;0;0;0;1;10;105;67
8403;2023;82;3;3;10750;2;1;0;0;0;10;60;41
8515;2024;118;4;5;15903;3;2;0;0;0;16;118;53
8515;2023;118;4;5;14551;4;0;0;0;1;8;102;65
8534;2024;118;4;4;9297;2;0;0;0;0;6;86;65
8534;2023;118;4;3;10605;0;3;0;1;0;17;118;47
8562;2024;111;4;3;7503;2;0;0;1;0;5;58;61
8676;2024;119;4;5;14647;4;1;0;0;0;14;138;63
8676;2023;119;4;4;10769;0;3;0;0;0;13;93;49
8685;2024;113;4;4;14369;3;1;0;0;0;10;101;62
8720;2023;107;4;1;3092;0;1;0;0;0;7;29;20
8790;2024;87;2;4;11053;2;1;0;0;0;8;57;51
8857;2024;103;2;4;13994;1;2;0;0;0;15;138;58
8927;2024;63;3;3;11091;2;0;1;0;0;11;79;52
9106;2024;115;4;4;14082;3;0;0;0;1;6;83;68
9148;2024;121;4;4;11712;2;2;0;0;0;17;101;43
9208;2024;111;4;4;12332;1;2;0;0;0;15;100;46
9214;2024;115;4;4;11058;2;2;0;0;0;12;91;51
9240;2024;86;2;3;11032;1;2;0;0;0;12;102;59
9273;2024;93;2;3;10696;2;1;0;0;0;10;101;65
9378;2024;85;2;4;12327;1;2;0;0;0;17;121;44
9386;2024;101;2;4;12627;2;2;0;0;0;15;115;51
9400;2024;92;2;3;7969;1;2;0;0;0;14;76;34
9413;2024;96;2;5;17722;2;1;1;0;0;13;132;62
9426;2024;102;2;4;13519;3;0;0;0;0;14;137;66
9454;2024;88;2;4;14400;4;0;0;0;0;12;116;61
9579;2024;67;3;3;10755;1;2;0;0;0;14;100;44
9669;2024;66;3;4;10644;1;1;0;0;0;17;119;50
9850;2024;64;3;3;10722;1;2;0;0;1;9;88;67
10008;2024;109;4;5;15374;1;3;0;2;0;22;178;55
10088;2024;111;4;2;5350;1;1;0;0;0;8;44;42
10126;2024;104;4;3;10800;3;0;0;0;0;8;74;59
