Game Id;PlayerId;TeamId;Game Rating;SA;GA;SV;SV%;TOI;PIM
26047;6593;103;0;0;0;0;.00nan;0;0
26047;7801;84;0;0;0;0;.00nan;0;0
26048;3867;95;84;36;2;34;.944;3600000;0
26048;4754;96;34;29;6;23;.793;3157000;0
26048;7909;95;0;0;0;0;.00nan;0;0
26048;9413;96;48;7;1;6;.857;443000;0
26049;4705;91;0;0;0;0;.00nan;0;0
26049;5976;94;72;29;2;27;.931;3600000;0
26049;7876;100;0;0;0;0;.00nan;0;0
26049;8043;91;69;39;3;36;.923;3566000;0
26050;4603;86;0;0;0;0;.00nan;0;0
26050;4771;86;60;52;7;45;.865;3600000;0
26050;6579;87;62;33;4;29;.879;3600000;0
26050;7329;87;0;0;0;0;.00nan;0;0
26051;4480;100;59;33;4;29;.879;3600000;0
26051;4643;99;21;10;4;6;.600;786000;0
26051;6503;100;0;0;0;0;.00nan;0;0
26051;6581;99;76;30;2;28;.933;2748000;0
26052;4872;89;0;0;0;0;.00nan;0;0
26052;5966;89;68;19;1;18;.947;3600000;0
26052;6418;92;51;44;6;38;.864;3566000;0
26052;9400;92;50;0;0;0;.00nan;34000;0
26053;4629;100;61;22;2;20;.909;2106000;0
26053;4666;93;50;27;4;23;.852;3600000;0
26053;7787;97;15;20;6;14;.700;1494000;0
26053;9273;93;0;0;0;0;.00nan;0;0
26054;4480;100;0;0;0;0;.00nan;0;0
26054;6503;100;78;50;6;44;.880;3600000;0
26054;7790;101;0;0;0;0;.00nan;0;0
26054;9386;101;58;21;3;18;.857;3600000;0
26055;4697;84;0;0;0;0;.00nan;0;0
26055;4754;96;0;0;0;0;.00nan;0;0
26055;7801;84;83;31;3;28;.903;3600000;0
26055;9413;96;55;45;5;40;.889;3595000;0
26056;4872;89;27;23;5;18;.783;3560000;0
26056;5966;89;0;0;0;0;.00nan;0;0
26056;7333;85;0;0;0;0;.00nan;0;0
26056;8839;85;74;46;4;42;.913;3600000;0
26057;5976;94;0;0;0;0;.00nan;0;0
26057;6631;98;0;0;0;0;.00nan;0;0
26057;7426;98;68;29;3;26;.897;3557000;0
26057;7876;100;77;30;1;29;.967;3600000;0
26058;4523;90;0;0;0;0;.00nan;0;0
26058;4838;102;53;13;1;12;.923;1498000;0
26058;6367;90;67;31;3;28;.903;3600000;0
26058;9426;102;21;23;6;17;.739;2102000;0
26059;4705;91;58;19;2;17;.895;3600000;0
26059;5987;103;0;0;0;0;.00nan;0;0
26059;7323;103;50;36;5;31;.861;3600000;0
26059;8043;91;0;0;0;0;.00nan;0;0
26060;6418;92;30;26;5;21;.808;3900000;0
26060;7333;85;65;43;5;38;.884;3900000;0
26060;8839;85;0;0;0;0;.00nan;0;0
26060;9400;92;0;0;0;0;.00nan;0;0
26061;3867;95;79;41;3;38;.927;3893000;0
26061;6579;87;65;34;3;31;.912;3900000;0
26061;7329;87;0;0;0;0;.00nan;0;0
26061;7909;95;0;0;0;0;.00nan;0;0
26062;4629;100;0;0;0;0;.00nan;0;0
26062;6631;98;49;31;5;26;.839;3462000;0
26062;7426;98;54;4;0;4;1.000;290000;0
26062;7787;97;28;24;6;18;.750;3752000;0
26063;4603;86;0;0;0;0;.00nan;0;0
26063;4771;86;53;30;4;26;.867;3600000;0
26063;6401;88;0;0;0;0;.00nan;0;0
26063;6593;103;94;57;5;52;.912;3544000;0
26064;4643;99;22;38;7;31;.816;3598000;0
26064;4705;91;61;20;2;18;.900;3068000;0
26064;6581;99;0;0;0;0;.00nan;0;0
26064;8043;91;31;8;3;5;.625;532000;0
26065;4838;102;65;36;4;32;.889;3600000;0
26065;5987;103;70;46;5;41;.891;3577000;0
26065;7323;103;0;0;0;0;.00nan;0;0
26065;9426;102;0;0;0;0;.00nan;0;0
26066;4643;99;59;27;3;24;.889;3832000;0
26066;6581;99;0;0;0;0;.00nan;0;0
26066;7790;101;65;25;2;23;.920;3832000;0
26066;9386;101;0;0;0;0;.00nan;0;0
26067;4480;100;79;36;3;33;.917;3573000;0
26067;4872;89;0;0;0;0;.00nan;0;0
26067;5966;89;77;20;1;19;.950;3600000;0
26067;6503;100;0;0;0;0;.00nan;0;0
26068;4666;93;62;19;2;17;.895;3600000;0
26068;6631;98;0;0;0;0;.00nan;0;0
26068;7426;98;68;41;4;37;.902;3600000;0
26068;9273;93;0;0;0;0;.00nan;0;0
26069;4705;91;63;22;2;20;.909;3600000;0
26069;7333;85;63;5;0;5;1.000;446000;0
26069;8043;91;0;0;0;0;.00nan;0;0
26069;8839;85;48;40;6;34;.850;3154000;0
26070;6401;88;47;18;3;15;.833;3600000;0
26070;6418;92;50;43;6;37;.860;3600000;0
26070;6593;103;0;0;0;0;.00nan;0;0
26070;9400;92;0;0;0;0;.00nan;0;0
26071;4603;86;0;0;0;0;.00nan;0;0
26071;4771;86;63;46;5;41;.891;3900000;0
26071;4838;102;63;45;5;40;.889;3900000;0
26071;9426;102;0;0;0;0;.00nan;0;0
26072;4629;100;60;27;4;23;.852;3600000;0
26072;5987;103;0;0;0;0;.00nan;0;0
26072;7323;103;74;39;3;36;.923;3600000;0
26072;7787;97;0;0;0;0;.00nan;0;0
26073;4754;96;0;0;0;0;.00nan;0;0
26073;6631;98;89;32;1;31;.969;3600000;0
26073;7426;98;0;0;0;0;.00nan;0;0
26073;9413;96;52;31;4;27;.871;3600000;0
26074;3867;95;45;39;6;33;.846;2876000;0
26074;4697;84;72;33;3;30;.909;3600000;0
26074;7801;84;0;0;0;0;.00nan;0;0
26074;7909;95;71;14;0;14;1.000;724000;0
26075;5976;94;87;20;0;20;1.000;3600000;0
26075;7790;101;0;0;0;0;.00nan;0;0
26075;7876;100;0;0;0;0;.00nan;0;0
26075;9386;101;72;35;3;32;.914;3600000;0
26076;4523;90;74;33;3;30;.909;3600000;0
26076;4643;99;43;30;4;26;.867;3578000;0
26076;6367;90;0;0;0;0;.00nan;0;0
26076;6581;99;0;0;0;0;.00nan;0;0
26077;4480;100;0;0;0;0;.00nan;0;0
26077;6503;100;67;30;4;26;.867;3590000;0
26077;7333;85;0;0;0;0;.00nan;0;0
26077;8839;85;79;30;2;28;.933;3600000;0
26078;4872;89;0;0;0;0;.00nan;0;0
26078;5966;89;75;41;4;37;.902;3600000;0
26078;6579;87;30;23;5;18;.783;3593000;0
26078;7329;87;0;0;0;0;.00nan;0;0
26079;4666;93;0;0;0;0;.00nan;0;0
26079;6401;88;59;15;1;14;.933;1501000;0
26079;6593;103;42;31;6;25;.806;2099000;0
26079;9273;93;34;26;5;21;.808;3600000;0
26080;4523;90;0;0;0;0;.00nan;0;0
26080;4629;100;0;0;0;0;.00nan;0;0
26080;6367;90;69;35;3;32;.914;3600000;0
26080;7787;97;48;29;4;25;.862;3562000;0
26081;4603;86;0;0;0;0;.00nan;0;0
26081;4771;86;53;27;3;24;.889;3551000;0
26081;7790;101;95;39;2;37;.949;3600000;0
26081;9386;101;0;0;0;0;.00nan;0;0
26082;4754;96;61;22;2;20;.909;3600000;0
26082;4838;102;0;0;0;0;.00nan;0;0
26082;9413;96;0;0;0;0;.00nan;0;0
26082;9426;102;46;39;5;34;.872;3600000;0
26083;5987;103;54;37;5;32;.865;3600000;0
26083;6418;92;51;2;0;2;1.000;265000;0
26083;7323;103;0;0;0;0;.00nan;0;0
26083;9400;92;13;20;6;14;.700;3306000;0
26084;4697;84;0;0;0;0;.00nan;0;0
26084;6631;98;0;0;0;0;.00nan;0;0
26084;7426;98;74;46;4;42;.913;3900000;0
26084;7801;84;36;26;4;22;.846;3900000;0
26085;4480;100;100;48;1;47;.979;3900000;0
26085;6503;100;0;0;0;0;.00nan;0;0
26085;6579;87;0;0;0;0;.00nan;0;0
26085;7329;87;64;23;1;22;.957;3900000;0
26086;3867;95;40;22;5;17;.773;3600000;0
26086;5976;94;42;43;6;37;.860;3594000;0
26086;7876;100;0;0;0;0;.00nan;0;0
26086;7909;95;0;0;0;0;.00nan;0;0
26087;4523;90;67;36;5;31;.861;3737000;0
26087;4629;100;47;26;4;22;.846;3737000;0
26087;6367;90;0;0;0;0;.00nan;0;0
26087;7787;97;0;0;0;0;.00nan;0;0
26088;4666;93;49;27;4;23;.852;3600000;0
26088;4705;91;0;0;0;0;.00nan;0;0
26088;8043;91;58;38;5;33;.868;3559000;0
26088;9273;93;0;0;0;0;.00nan;0;0
26089;4603;86;38;25;5;20;.800;3562000;0
26089;4643;99;56;33;4;29;.879;3600000;0
26089;4771;86;50;0;0;0;.00nan;6000;0
26089;6581;99;0;0;0;0;.00nan;0;0
26090;4872;89;0;0;0;0;.00nan;0;0
26090;5966;89;47;10;2;8;.800;3600000;0
26090;7333;85;34;11;3;8;.727;709000;0
26090;8839;85;21;39;8;31;.795;2891000;0
26091;3867;95;0;0;0;0;.00nan;0;0
26091;4754;96;0;0;0;0;.00nan;0;0
26091;7909;95;58;29;3;26;.897;3879000;0
26091;9413;96;76;53;4;49;.925;3879000;0
26092;6401;88;0;0;0;0;.00nan;0;0
26092;6593;103;56;25;4;21;.840;3600000;0
26092;7333;85;0;0;0;0;.00nan;0;0
26092;8839;85;49;49;6;43;.878;3600000;0
26093;4643;99;0;0;0;0;.00nan;0;0
26093;6581;99;80;28;1;27;.964;3600000;0
26093;7790;101;68;36;3;33;.917;3600000;0
26093;9386;101;0;0;0;0;.00nan;0;0
26094;4523;90;57;35;5;30;.857;3687000;0
26094;5976;94;56;32;4;28;.875;3721000;0
26094;6367;90;0;0;0;0;.00nan;0;0
26094;7876;100;0;0;0;0;.00nan;0;0
26095;4629;100;0;0;0;0;.00nan;0;0
26095;6418;92;63;36;4;32;.889;3578000;0
26095;7787;97;51;28;3;25;.893;3600000;0
26095;9400;92;0;0;0;0;.00nan;0;0
26096;4705;91;0;0;0;0;.00nan;0;0
26096;6579;87;91;37;2;35;.946;3600000;0
26096;7329;87;0;0;0;0;.00nan;0;0
26096;8043;91;58;25;3;22;.880;3583000;0
26097;4603;86;0;0;0;0;.00nan;0;0
26097;4771;86;91;46;3;43;.935;3900000;0
26097;4872;89;78;37;3;34;.919;3900000;0
26097;5966;89;0;0;0;0;.00nan;0;0
26098;4697;84;70;31;3;28;.903;3600000;0
26098;6401;88;18;23;6;17;.739;1908000;0
26098;6593;103;52;10;1;9;.900;1692000;0
26098;7801;84;0;0;0;0;.00nan;0;0
26099;4838;102;67;37;4;33;.892;3562000;0
26099;6631;98;0;0;0;0;.00nan;0;0
26099;7426;98;46;19;3;16;.842;3600000;0
26099;9426;102;0;0;0;0;.00nan;0;0
26100;4480;100;0;0;0;0;.00nan;0;0
26100;5987;103;0;0;0;0;.00nan;0;0
26100;6503;100;67;37;3;34;.919;3600000;0
26100;7323;103;48;29;4;25;.862;3585000;0
26101;4480;100;57;35;4;31;.886;3600000;0
26101;7790;101;0;0;0;0;.00nan;0;0
26101;7876;100;0;0;0;0;.00nan;0;0
26101;9386;101;57;34;5;29;.853;3598000;0
26102;4643;99;28;8;3;5;.625;443000;0
26102;4754;96;0;0;0;0;.00nan;0;0
26102;6581;99;82;42;3;39;.929;3146000;0
26102;9413;96;61;38;4;34;.895;3600000;0
26103;4705;91;81;18;1;17;.944;3600000;0
26103;7333;85;49;15;2;13;.867;1304000;0
26103;8043;91;0;0;0;0;.00nan;0;0
26103;8839;85;23;33;7;26;.788;2296000;0
26104;4697;84;0;0;0;0;.00nan;0;0
26104;4872;89;0;0;0;0;.00nan;0;0
26104;5966;89;78;31;2;29;.935;3660000;0
26104;7801;84;93;38;1;37;.974;3660000;0
26105;3867;95;80;34;3;31;.912;3600000;0
26105;4534;94;0;0;0;0;.00nan;0;0
26105;5976;94;48;42;6;36;.857;3600000;0
26105;7909;95;0;0;0;0;.00nan;0;0
26106;4629;100;74;45;5;40;.889;3582000;0
26106;6579;87;44;17;3;14;.824;3600000;0
26106;7329;87;0;0;0;0;.00nan;0;0
26106;7787;97;0;0;0;0;.00nan;0;0
26107;4666;93;88;30;1;29;.967;3600000;0
26107;6418;92;0;0;0;0;.00nan;0;0
26107;9273;93;0;0;0;0;.00nan;0;0
26107;9400;92;93;48;2;46;.958;3568000;0
26108;6631;98;0;0;0;0;.00nan;0;0
26108;7426;98;58;12;1;11;.917;3600000;0
26108;7790;101;74;45;4;41;.911;3600000;0
26108;9386;101;0;0;0;0;.00nan;0;0
26109;4754;96;29;23;5;18;.783;3559000;0
26109;7333;85;0;0;0;0;.00nan;0;0
26109;8839;85;78;43;3;40;.930;3600000;0
26109;9413;96;0;0;0;0;.00nan;0;0
26110;4523;90;0;0;0;0;.00nan;0;0
26110;4603;86;0;0;0;0;.00nan;0;0
26110;4771;86;63;31;4;27;.871;3869000;0
26110;6367;90;40;25;4;21;.840;3900000;0
26111;3867;95;49;1;0;1;1.000;108000;0
26111;6401;88;0;0;0;0;.00nan;0;0
26111;6593;103;87;39;3;36;.923;3600000;0
26111;7909;95;22;28;6;22;.786;3492000;0
26112;4838;102;54;30;3;27;.900;3600000;0
26112;5987;103;34;35;6;29;.829;3581000;0
26112;7323;103;0;0;0;0;.00nan;0;0
26112;9426;102;0;0;0;0;.00nan;0;0
26113;4534;94;0;0;0;0;.00nan;0;0
26113;4629;100;0;0;0;0;.00nan;0;0
26113;5976;94;65;31;4;27;.871;3900000;0
26113;7787;97;41;24;4;20;.833;3900000;0
26114;4523;90;86;31;2;29;.935;3600000;0
26114;4697;84;49;48;7;41;.854;3600000;0
26114;6367;90;0;0;0;0;.00nan;0;0
26114;7801;84;0;0;0;0;.00nan;0;0
26115;4705;91;0;0;0;0;.00nan;0;0
26115;6418;92;44;41;6;35;.854;3600000;0
26115;8043;91;71;23;2;21;.913;3600000;0
26115;9400;92;0;0;0;0;.00nan;0;0
26116;4872;89;0;0;0;0;.00nan;0;0
26116;5966;89;70;37;4;33;.892;3600000;0
26116;6579;87;7;33;8;25;.758;3600000;0
26116;7329;87;0;0;0;0;.00nan;0;0
26117;4480;100;0;0;0;0;.00nan;0;0
26117;4643;99;70;31;2;29;.935;3600000;0
26117;6581;99;0;0;0;0;.00nan;0;0
26117;7876;100;56;25;3;22;.880;3570000;0
26118;5987;103;0;0;0;0;.00nan;0;0
26118;6631;98;39;27;5;22;.815;3600000;0
26118;7323;103;51;41;6;35;.854;3591000;0
26118;7426;98;0;0;0;0;.00nan;0;0
26119;4838;102;0;0;0;0;.00nan;0;0
26119;7790;101;73;41;4;37;.902;3600000;0
26119;9386;101;0;0;0;0;.00nan;0;0
26119;9426;102;48;35;5;30;.857;3596000;0
26120;4603;86;0;0;0;0;.00nan;0;0
26120;4697;84;0;0;0;0;.00nan;0;0
26120;4771;86;51;33;4;29;.879;3900000;0
26120;7801;84;72;39;4;35;.897;3900000;0
26121;4523;90;39;24;5;19;.792;3600000;0
26121;4754;96;0;0;0;0;.00nan;0;0
26121;6367;90;0;0;0;0;.00nan;0;0
26121;9413;96;76;26;2;24;.923;3600000;0
26122;3867;95;49;17;2;15;.882;3600000;0
26122;4629;100;72;42;4;38;.905;3600000;0
26122;7787;97;0;0;0;0;.00nan;0;0
26122;7909;95;0;0;0;0;.00nan;0;0
26123;4523;90;43;11;2;9;.818;998000;0
26123;6367;90;44;35;6;29;.829;2602000;0
26123;6579;87;49;20;3;17;.850;3600000;0
26123;7329;87;0;0;0;0;.00nan;0;0
26124;4705;91;100;32;0;32;1.000;3600000;0
26124;6401;88;78;50;4;46;.920;3600000;0
26124;6593;103;0;0;0;0;.00nan;0;0
26124;8043;91;0;0;0;0;.00nan;0;0
26125;4754;96;0;0;0;0;.00nan;0;0
26125;4838;102;0;0;0;0;.00nan;0;0
26125;9413;96;69;28;3;25;.893;3792000;0
26125;9426;102;66;35;4;31;.886;3792000;0
26126;6401;88;0;0;0;0;.00nan;0;0
26126;6593;103;45;24;4;20;.833;3600000;0
26126;7333;85;0;0;0;0;.00nan;0;0
26126;8839;85;91;36;1;35;.972;3600000;0
26127;4697;84;73;54;5;49;.907;3600000;0
26127;4705;91;81;25;1;24;.960;3600000;0
26127;7801;84;0;0;0;0;.00nan;0;0
26127;8043;91;0;0;0;0;.00nan;0;0
26128;3867;95;0;0;0;0;.00nan;0;0
26128;6631;98;52;2;0;2;1.000;69000;0
26128;7426;98;63;39;5;34;.872;3473000;0
26128;7909;95;53;35;4;31;.886;3600000;0
26129;4534;94;0;0;0;0;.00nan;0;0
26129;5976;94;62;30;3;27;.900;3600000;0
26129;5987;103;0;0;0;0;.00nan;0;0
26129;7323;103;92;34;2;32;.941;3600000;0
26130;4643;99;30;26;6;20;.769;2276000;0
26130;6418;92;59;16;1;15;.938;3600000;0
26130;6581;99;35;7;2;5;.714;1324000;0
26130;9400;92;0;0;0;0;.00nan;0;0
26131;4666;93;62;31;4;27;.871;3600000;0
26131;4872;89;0;0;0;0;.00nan;0;0
26131;5966;89;45;34;5;29;.853;3600000;0
26131;9273;93;0;0;0;0;.00nan;0;0
26132;4666;93;0;0;0;0;.00nan;0;0
26132;7333;85;0;0;0;0;.00nan;0;0
26132;8839;85;70;45;5;40;.889;3555000;0
26132;9273;93;34;9;3;6;.667;3600000;0
26133;4629;100;0;0;0;0;.00nan;0;0
26133;6401;88;48;34;5;29;.853;3600000;0
26133;6593;103;0;0;0;0;.00nan;0;0
26133;7787;97;55;30;4;26;.867;3600000;0
26134;4534;94;85;29;2;27;.931;3600000;0
26134;5976;94;0;0;0;0;.00nan;0;0
26134;7790;101;47;45;8;37;.822;3600000;0
26134;9386;101;0;0;0;0;.00nan;0;0
26135;4603;86;0;0;0;0;.00nan;0;0
26135;4771;86;90;55;4;51;.927;3600000;0
26135;6579;87;60;19;2;17;.895;3600000;0
26135;7329;87;0;0;0;0;.00nan;0;0
26136;4838;102;64;43;5;38;.884;3600000;0
26136;6631;98;51;21;4;17;.810;3600000;0
26136;7426;98;0;0;0;0;.00nan;0;0
26136;9426;102;0;0;0;0;.00nan;0;0
26137;4480;100;74;31;3;28;.903;3600000;0
26137;4643;99;50;0;0;0;.00nan;39000;0
26137;6581;99;41;40;6;34;.850;3557000;0
26137;7876;100;0;0;0;0;.00nan;0;0
26138;5987;103;41;34;6;28;.824;3554000;0
26138;6418;92;0;0;0;0;.00nan;0;0
26138;7323;103;0;0;0;0;.00nan;0;0
26138;9400;92;59;33;4;29;.879;3600000;0
26139;4643;99;76;28;1;27;.964;3600000;0
26139;6581;99;0;0;0;0;.00nan;0;0
26139;7790;101;0;0;0;0;.00nan;0;0
26139;9386;101;48;22;3;19;.864;3573000;0
26140;3867;95;43;32;5;27;.844;3600000;0
26140;4754;96;0;0;0;0;.00nan;0;0
26140;7909;95;0;0;0;0;.00nan;0;0
26140;9413;96;66;39;4;35;.897;3600000;0
26141;4697;84;0;0;0;0;.00nan;0;0
26141;6579;87;50;0;0;0;.00nan;42000;0
26141;7329;87;34;35;6;29;.829;3558000;0
26141;7801;84;67;32;3;29;.906;3600000;0
26142;4603;86;14;34;8;26;.765;3310000;0
26142;4705;91;32;23;5;18;.783;3600000;0
26142;4771;86;54;3;0;3;1.000;290000;0
26142;8043;91;0;0;0;0;.00nan;0;0
26143;4480;100;65;9;0;9;1.000;1127000;0
26143;4534;94;0;0;0;0;.00nan;0;0
26143;5976;94;49;20;3;17;.850;3600000;0
26143;7876;100;37;28;5;23;.821;2400000;0
26144;4523;90;0;0;0;0;.00nan;0;0
26144;4872;89;81;39;3;36;.923;3753000;0
26144;5966;89;0;0;0;0;.00nan;0;0
26144;6367;90;57;35;4;31;.886;3753000;0
26145;6418;92;76;30;2;28;.933;3600000;0
26145;6631;98;0;0;0;0;.00nan;0;0
26145;7426;98;65;31;3;28;.903;3550000;0
26145;9400;92;0;0;0;0;.00nan;0;0
26146;4666;93;42;21;3;18;.857;3600000;0
26146;7790;101;49;41;6;35;.854;3345000;0
26146;9273;93;0;0;0;0;.00nan;0;0
26146;9386;101;51;2;0;2;1.000;255000;0
26147;4480;100;0;0;0;0;.00nan;0;0
26147;6418;92;0;0;0;0;.00nan;0;0
26147;7876;100;68;39;4;35;.897;3600000;0
26147;9400;92;72;25;1;24;.960;3600000;0
26148;4534;94;0;0;0;0;.00nan;0;0
26148;5976;94;60;39;5;34;.872;3572000;0
26148;6401;88;0;0;0;0;.00nan;0;0
26148;6593;103;68;31;3;28;.903;3600000;0
26149;3867;95;78;40;5;35;.875;3600000;0
26149;5987;103;24;5;3;2;.400;527000;0
26149;7323;103;7;30;8;22;.733;3073000;0
26149;7909;95;0;0;0;0;.00nan;0;0
26150;4480;100;70;43;5;38;.884;3600000;0
26150;4629;100;0;0;0;0;.00nan;0;0
26150;7787;97;0;0;0;0;.00nan;0;0
26150;7870;97;58;23;2;21;.913;3600000;0
26151;4666;93;0;0;0;0;.00nan;0;0
26151;4754;96;0;0;0;0;.00nan;0;0
26151;9273;93;46;31;5;26;.839;3600000;0
26151;9413;96;70;30;2;28;.933;3600000;0
26152;4697;84;52;19;2;17;.895;3542000;0
26152;6401;88;98;39;1;38;.974;3600000;0
26152;6593;103;0;0;0;0;.00nan;0;0
26152;7801;84;0;0;0;0;.00nan;0;0
26153;3867;95;0;0;0;0;.00nan;0;0
26153;6579;87;93;19;0;19;1.000;3600000;0
26153;7329;87;0;0;0;0;.00nan;0;0
26153;7909;95;87;45;3;42;.933;3600000;0
26154;4534;94;45;53;7;46;.868;3531000;0
26154;5976;94;49;1;0;1;1.000;69000;0
26154;6631;98;0;0;0;0;.00nan;0;0
26154;7426;98;40;23;4;19;.826;3600000;0
26155;4523;90;80;26;1;25;.962;3600000;0
26155;6367;90;0;0;0;0;.00nan;0;0
26155;7333;85;0;0;0;0;.00nan;0;0
26155;8839;85;33;30;5;25;.833;3600000;0
26156;4643;99;0;0;0;0;.00nan;0;0
26156;4838;102;76;42;3;39;.929;3761000;0
26156;6581;99;46;24;4;20;.833;3761000;0
26156;9426;102;0;0;0;0;.00nan;0;0
26157;4872;89;0;0;0;0;.00nan;0;0
26157;5966;89;60;25;3;22;.880;3600000;0
26157;7790;101;0;0;0;0;.00nan;0;0
26157;9386;101;58;33;4;29;.879;3600000;0
26158;4523;90;0;0;0;0;.00nan;0;0
26158;6367;90;72;27;2;25;.926;3600000;0
26158;7333;85;45;29;5;24;.828;3600000;0
26158;8839;85;0;0;0;0;.00nan;0;0
26159;4643;99;32;30;6;24;.800;3361000;0
26159;6418;92;43;23;4;19;.826;3600000;0
26159;6581;99;48;0;0;0;.00nan;184000;0
26159;9400;92;0;0;0;0;.00nan;0;0
26160;3867;95;100;26;0;26;1.000;3600000;0
26160;6631;98;62;33;4;29;.879;3600000;0
26160;7426;98;0;0;0;0;.00nan;0;0
26160;7909;95;0;0;0;0;.00nan;0;0
26161;4697;84;0;0;0;0;.00nan;0;0
26161;6401;88;0;0;0;0;.00nan;0;0
26161;6593;103;55;30;4;26;.867;3600000;0
26161;7801;84;65;41;5;36;.878;3566000;0
26162;4838;102;0;0;0;0;.00nan;0;0
26162;5987;103;0;0;0;0;.00nan;0;0
26162;7323;103;52;36;5;31;.861;3630000;0
26162;9426;102;50;46;6;40;.870;3630000;0
26163;4643;99;73;40;4;36;.900;3699000;0
26163;6581;99;0;0;0;0;.00nan;0;0
26163;7787;97;61;29;3;26;.897;3699000;0
26163;7870;97;0;0;0;0;.00nan;0;0
26164;4534;94;0;0;0;0;.00nan;0;0
26164;4754;96;6;15;6;9;.600;2773000;0
26164;5976;94;77;43;4;39;.907;3600000;0
26164;9413;96;45;6;1;5;.833;827000;0
26165;4480;100;0;0;0;0;.00nan;0;0
26165;4523;90;44;30;6;24;.800;3600000;0
26165;4629;100;82;44;4;40;.909;3600000;0
26165;6367;90;0;0;0;0;.00nan;0;0
26166;4705;91;0;0;0;0;.00nan;0;0
26166;7790;101;36;20;4;16;.800;1848000;0
26166;8043;91;57;15;2;13;.867;3600000;0
26166;9386;101;54;27;3;24;.889;1752000;0
26167;4666;93;85;19;0;19;1.000;3600000;0
26167;4872;89;0;0;0;0;.00nan;0;0
26167;5966;89;59;39;4;35;.897;3600000;0
26167;9273;93;0;0;0;0;.00nan;0;0
26168;4603;86;19;9;4;5;.556;650000;0
26168;4771;86;20;24;6;18;.750;2950000;0
26168;7333;85;0;0;0;0;.00nan;0;0
26168;8839;85;69;30;3;27;.900;3600000;0
26169;3867;95;58;26;3;23;.885;3600000;0
26169;4534;94;0;0;0;0;.00nan;0;0
26169;5976;94;42;32;5;27;.844;3577000;0
26169;7909;95;0;0;0;0;.00nan;0;0
26170;4754;96;0;0;0;0;.00nan;0;0
26170;6631;98;0;0;0;0;.00nan;0;0
26170;7426;98;38;26;4;22;.846;3900000;0
26170;9413;96;81;45;4;41;.911;3900000;0
26171;4480;100;0;0;0;0;.00nan;0;0
26171;4629;100;66;17;1;16;.941;3600000;0
26171;4872;89;0;0;0;0;.00nan;0;0
26171;5966;89;56;33;4;29;.879;3600000;0
26172;4603;86;40;27;5;22;.815;3600000;0
26172;4771;86;0;0;0;0;.00nan;0;0
26172;6401;88;91;40;2;38;.950;3600000;0
26172;6593;103;0;0;0;0;.00nan;0;0
26173;4534;94;75;42;4;38;.905;3600000;0
26173;5976;94;0;0;0;0;.00nan;0;0
26173;6418;92;27;14;4;10;.714;933000;0
26173;9400;92;49;19;2;17;.895;2606000;0
26174;4705;91;76;24;1;23;.958;3600000;0
26174;7787;97;51;46;6;40;.870;2854000;0
26174;7870;97;58;5;0;5;1.000;746000;0
26174;8043;91;0;0;0;0;.00nan;0;0
26175;4838;102;21;21;6;15;.714;3181000;0
26175;5987;103;0;0;0;0;.00nan;0;0
26175;7323;103;78;48;3;45;.938;3600000;0
26175;9426;102;49;1;0;1;1.000;419000;0
26176;4838;102;0;0;0;0;.00nan;0;0
26176;7790;101;26;29;6;23;.793;3582000;0
26176;9386;101;0;0;0;0;.00nan;0;0
26176;9426;102;41;28;5;23;.821;3600000;0
26177;4754;96;71;20;1;19;.950;3600000;0
26177;5987;103;82;34;2;32;.941;3572000;0
26177;7323;103;0;0;0;0;.00nan;0;0
26177;9413;96;0;0;0;0;.00nan;0;0
26178;4666;93;8;25;8;17;.680;3453000;0
26178;4697;84;52;30;4;26;.867;3106000;0
26178;7801;84;41;13;3;10;.769;494000;0
26178;9273;93;48;0;0;0;.00nan;102000;0
26179;3867;95;65;17;1;16;.941;3600000;0
26179;7333;85;51;2;0;2;1.000;320000;0
26179;7909;95;0;0;0;0;.00nan;0;0
26179;8839;85;78;45;5;40;.889;3280000;0
26180;4534;94;51;3;0;3;1.000;149000;0
26180;4643;99;54;32;5;27;.844;3600000;0
26180;5976;94;43;35;6;29;.829;3403000;0
26180;6581;99;0;0;0;0;.00nan;0;0
26181;4523;90;0;0;0;0;.00nan;0;0
26181;4705;91;0;0;0;0;.00nan;0;0
26181;6367;90;49;46;5;41;.891;3575000;0
26181;8043;91;58;19;3;16;.842;3600000;0
26182;6401;88;0;0;0;0;.00nan;0;0
26182;6579;87;64;37;4;33;.892;3572000;0
26182;6593;103;74;35;3;32;.914;3600000;0
26182;7329;87;0;0;0;0;.00nan;0;0
26183;4480;100;53;39;6;33;.846;3166000;0
26183;4629;100;52;4;0;4;1.000;434000;0
26183;6631;98;0;0;0;0;.00nan;0;0
26183;7426;98;87;33;1;32;.970;3600000;0
26184;4872;89;69;31;3;28;.903;3600000;0
26184;5966;89;0;0;0;0;.00nan;0;0
26184;7787;97;0;0;0;0;.00nan;0;0
26184;7870;97;59;43;5;38;.884;3575000;0
26185;3867;95;0;0;0;0;.00nan;0;0
26185;4754;96;0;0;0;0;.00nan;0;0
26185;7909;95;75;35;3;32;.914;3600000;0
26185;9413;96;54;31;4;27;.871;3600000;0
26186;4697;84;55;2;0;2;1.000;328000;0
26186;7333;85;30;25;6;19;.760;3061000;0
26186;7801;84;54;42;6;36;.857;3272000;0
26186;8839;85;34;5;2;3;.600;488000;0
