StaffId;Executive;Manager;Coach;Scout;Trainer;Off Pref;Phy Pref;Line Matching;Goalie Handling;Favor Veterans;Innovation;Loyalty;Coaching G;Coaching Defense;Coaching Forwards;Coaching Prospects;Def Skills;Off Skills;Phy Training;Player Management;Motivation;Discipline;Negotiating;Self-Preservation;Tactics;Ingame Tactics;Trainer Skill;Evaluate Abilities;Evaluate Potential
1678;0;0;20;0;0;Defensive;Non-physical;Aggressive;Balanced;Prefers Prospects;Balanced;Balanced;16;7;6;5;12;10;12;7;10;9;3;12;18;7;0;;9;2
1679;0;0;20;0;0;Offensive;Non-physical;Balanced;Aggressive;Balanced;Balanced;Balanced;10;5;18;17;9;14;14;10;10;13;8;11;16;14;0;;15;11
1680;0;0;0;0;20;Offensive;Physical;Balanced;Balanced;Loves Veterans;Balanced;Ruthless;0;0;0;0;0;0;0;5;0;0;6;0;0;0;20;;0;0
1681;0;20;0;0;0;Standard;Non-physical;Balanced;Balanced;Prefers Veterans;Conservative;Ruthless;12;9;3;5;15;13;13;2;8;4;5;9;5;5;0;;10;4
1682;0;0;20;0;0;Offensive;Balanced;Aggressive;Conservative;Prefers Veterans;Innovative;Very Ruthless;3;3;16;9;11;16;3;3;9;14;2;12;16;11;0;;7;7
1683;0;0;20;0;0;Offensive;Balanced;Aggressive;Conservative;Prefers Veterans;Very Conservative;Very Ruthless;5;15;10;14;17;14;7;7;8;6;9;9;7;5;0;;10;8
1684;0;0;0;0;20;Offensive;Non-physical;Balanced;Conservative;Prefers Veterans;Innovative;Balanced;0;0;0;0;0;0;0;5;0;0;6;0;0;0;20;;0;0
1685;0;20;0;0;0;Offensive;Balanced;Passive;Balanced;Prefers Veterans;Conservative;Balanced;4;2;3;7;9;13;6;6;6;14;3;8;5;14;0;;15;5
1686;0;0;20;0;0;Defensive;Balanced;Balanced;Conservative;Prefers Veterans;Conservative;Balanced;8;17;10;9;3;10;15;7;3;9;1;17;6;16;0;;5;8
1687;0;0;20;0;0;Standard;Very Non-Physical;Passive;Balanced;Prefers Veterans;Innovative;Balanced;11;5;12;13;6;14;15;4;15;8;9;4;9;13;0;;10;8
1688;0;0;0;0;20;Standard;Non-physical;Very Aggressive;Very Aggressive;Loves Veterans;Very Conservative;Ruthless;0;0;0;0;0;0;0;5;0;0;9;0;0;0;20;;0;0
1689;0;20;0;0;0;Offensive;Non-physical;Passive;Aggressive;Prefers Veterans;Conservative;Loyal;10;6;6;7;13;13;14;6;8;3;1;17;7;11;0;;12;11
1690;0;0;20;0;0;Offensive;Balanced;Balanced;Balanced;Balanced;Conservative;Ruthless;14;3;14;16;12;6;15;3;14;1;9;16;16;4;0;;2;15
1691;0;0;20;0;0;Very Offensive;Balanced;Balanced;Conservative;Loves Veterans;Balanced;Loyal;15;13;19;16;10;12;10;4;4;1;4;12;16;8;0;;4;6
1692;0;0;0;0;20;Standard;Balanced;Balanced;Balanced;Prefers Prospects;Balanced;Very Ruthless;0;0;0;0;0;0;0;9;0;0;3;0;0;0;17;;0;0
1693;0;0;0;20;0;Offensive;Balanced;Very Aggressive;Aggressive;Loves Prospects;Conservative;Balanced;6;14;2;4;1;2;7;7;9;3;6;3;16;13;0;;14;10
1694;0;0;0;20;0;Offensive;Non-physical;Aggressive;Balanced;Prefers Veterans;Balanced;Ruthless;10;4;10;10;2;2;4;10;14;4;7;9;16;3;0;;11;17
1695;0;0;0;20;0;Defensive;Non-physical;Very Passive;Balanced;Loves Prospects;Conservative;Balanced;4;4;11;15;4;5;8;3;15;11;5;10;9;11;0;;18;20
1696;0;0;0;20;0;Offensive;Non-physical;Balanced;Conservative;Balanced;Balanced;Balanced;12;7;9;12;9;1;9;11;7;13;3;4;9;11;0;;11;13
1697;0;0;0;20;0;Standard;Balanced;Balanced;Very Aggressive;Balanced;Balanced;Balanced;11;1;8;7;3;10;10;2;9;14;9;10;14;12;0;;11;12
1698;0;0;0;20;0;Defensive;Balanced;Very Passive;Aggressive;Prefers Veterans;Innovative;Loyal;7;14;8;1;7;7;12;8;3;14;3;16;4;7;0;;11;16
1699;0;0;0;20;0;Standard;Non-physical;Balanced;Aggressive;Prefers Veterans;Balanced;Loyal;15;2;10;3;11;9;10;3;11;6;2;17;10;3;0;;11;10
1700;0;0;0;20;0;Offensive;Non-physical;Balanced;Balanced;Prefers Veterans;Balanced;Balanced;1;5;4;10;7;4;6;8;10;3;3;18;5;7;0;;10;11
1701;0;0;0;20;0;Offensive;Very Non-Physical;Aggressive;Conservative;Balanced;Very Innovative;Loyal;13;14;15;6;14;14;3;8;8;15;7;11;11;7;0;;17;11
1702;0;0;0;20;0;Offensive;Balanced;Balanced;Balanced;Prefers Veterans;Balanced;Balanced;6;11;14;9;15;6;4;7;17;1;8;3;16;14;0;;17;11
1703;0;0;0;20;0;Defensive;Balanced;Aggressive;Balanced;Balanced;Innovative;Balanced;12;12;2;7;3;9;2;9;14;5;1;5;14;5;0;;20;11
1704;0;0;0;20;0;Standard;Balanced;Balanced;Aggressive;Balanced;Balanced;Ruthless;3;7;2;8;5;1;5;7;16;6;1;14;8;13;0;;16;11
1705;0;0;0;20;0;Offensive;Balanced;Balanced;Very Conservative;Balanced;Conservative;Very Ruthless;2;2;9;4;11;8;3;4;15;16;8;8;9;14;0;;12;10
1706;0;0;0;20;0;Defensive;Non-physical;Balanced;Aggressive;Balanced;Conservative;Loyal;7;8;2;12;13;9;9;9;17;9;9;5;14;6;0;;17;10
1707;0;0;0;20;0;Offensive;Very Non-Physical;Balanced;Balanced;Prefers Prospects;Balanced;Very Ruthless;2;5;3;2;9;15;3;4;8;16;6;6;16;3;0;;17;12
1708;0;0;0;20;0;Standard;Balanced;Aggressive;Balanced;Balanced;Balanced;Very Loyal;4;5;9;11;1;13;15;2;4;9;9;10;13;13;0;;11;11
1709;0;0;0;20;0;Offensive;Balanced;Passive;Balanced;Balanced;Balanced;Balanced;6;12;7;11;13;13;3;6;17;2;8;9;18;2;0;;12;13
1710;0;0;0;20;0;Defensive;Non-physical;Aggressive;Conservative;Balanced;Conservative;Balanced;1;2;15;15;3;9;1;7;13;4;5;9;16;3;0;;13;12
1711;0;0;0;20;0;Standard;Non-physical;Balanced;Balanced;Balanced;Conservative;Ruthless;13;10;7;10;1;2;15;2;16;1;8;17;18;7;0;;10;17
1712;0;0;0;20;0;Standard;Non-physical;Very Passive;Very Conservative;Balanced;Balanced;Balanced;4;14;10;5;10;13;1;7;14;15;5;8;6;10;0;;11;13
1713;0;0;0;20;0;Offensive;Balanced;Balanced;Balanced;Prefers Veterans;Balanced;Very Loyal;13;4;6;10;10;9;11;6;3;12;2;13;12;1;0;;11;10
1714;0;0;0;20;0;Offensive;Balanced;Very Aggressive;Balanced;Balanced;Balanced;Balanced;12;11;3;5;2;12;1;6;12;4;8;15;5;8;0;;11;14
1715;0;0;0;20;0;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Ruthless;10;9;5;11;12;8;11;8;7;5;2;9;9;6;0;;10;12
1716;0;0;0;20;0;Defensive;Balanced;Balanced;Very Aggressive;Loves Prospects;Very Innovative;Loyal;8;6;4;7;9;13;15;2;17;4;9;8;5;6;0;;18;13
1717;0;0;0;20;0;Standard;Balanced;Balanced;Aggressive;Prefers Prospects;Innovative;Balanced;5;10;10;7;5;2;1;4;17;8;1;11;8;8;0;;15;10
1718;0;0;0;20;0;Defensive;Non-physical;Aggressive;Conservative;Balanced;Balanced;Balanced;4;2;15;13;8;14;5;10;5;14;9;3;10;4;0;;10;14
1719;0;0;0;20;0;Standard;Balanced;Balanced;Balanced;Balanced;Very Innovative;Ruthless;11;4;15;6;9;4;3;1;3;8;8;14;12;1;0;;18;18
1720;0;0;0;20;0;Defensive;Non-physical;Balanced;Aggressive;Balanced;Balanced;Balanced;11;4;12;9;6;8;13;9;4;9;4;4;9;5;0;;12;12
1721;0;0;0;20;0;Offensive;Balanced;Aggressive;Aggressive;Loves Veterans;Balanced;Balanced;8;2;7;11;14;1;15;11;15;7;1;17;10;2;0;;10;11
1722;0;0;0;20;0;Offensive;Balanced;Balanced;Conservative;Loves Veterans;Very Innovative;Balanced;5;12;11;12;8;13;1;5;3;2;2;18;6;13;0;;18;10
1723;0;0;0;20;0;Defensive;Balanced;Balanced;Balanced;Balanced;Conservative;Balanced;7;12;11;7;2;14;9;6;4;3;1;9;7;1;0;;13;11
1724;0;0;0;20;0;Offensive;Balanced;Aggressive;Conservative;Loves Veterans;Conservative;Balanced;7;8;6;2;2;6;11;9;14;8;7;9;7;14;0;;12;17
1725;0;0;0;20;0;Offensive;Balanced;Balanced;Aggressive;Balanced;Innovative;Very Ruthless;4;3;9;9;11;6;11;5;3;5;1;12;12;12;0;;11;12
1726;0;0;0;20;0;Offensive;Balanced;Passive;Balanced;Prefers Veterans;Innovative;Balanced;1;10;15;15;5;11;5;11;7;15;3;6;13;12;0;;11;14
1727;0;0;0;20;0;Standard;Very Non-Physical;Passive;Balanced;Balanced;Very Conservative;Loyal;15;3;11;1;6;7;6;5;13;11;5;13;15;15;0;;15;12
1728;0;0;0;20;0;Standard;Balanced;Passive;Balanced;Prefers Prospects;Very Innovative;Very Loyal;4;3;4;6;10;5;15;9;10;9;2;10;9;13;0;;11;13
1729;0;0;0;20;0;Offensive;Physical;Passive;Balanced;Prefers Prospects;Balanced;Very Loyal;15;4;14;10;5;4;9;9;16;3;7;18;7;4;0;;18;11
1730;0;0;0;20;0;Defensive;Balanced;Balanced;Balanced;Prefers Prospects;Innovative;Balanced;10;14;13;6;5;7;1;6;16;16;3;3;9;8;0;;10;12
1731;0;0;0;20;0;Standard;Non-physical;Passive;Balanced;Balanced;Conservative;Loyal;10;9;3;8;10;2;2;1;15;15;1;10;17;5;0;;10;12
1732;0;0;0;20;0;Defensive;Non-physical;Balanced;Aggressive;Balanced;Innovative;Loyal;10;15;11;11;9;2;7;3;11;10;6;8;13;13;0;;15;15
1733;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;15;12;14;15;12;15;14;15;10;12;13;15;0;;15;13
1734;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;;10;10
1735;0;20;10;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;11;10;12;12;10;11;14;15;13;15;16;11;11;0;;13;11
1736;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;13;14;12;13;10;14;10;11;10;10;10;10;0;;15;12
1737;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;12;12;15;11;11;13;14;13;11;14;15;13;0;;12;11
1738;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;8;12;10;7;13;12;13;10;10;12;10;10;10;0;;15;15
1739;0;20;10;16;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;12;12;10;11;11;11;13;15;14;14;11;11;0;;12;9
1740;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;10;10;10;11;10;10;10;0;;10;10
1741;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;11;13;12;12;11;10;11;10;10;11;10;10;10;0;;12;9
1742;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;11;15;14;12;13;10;12;10;10;10;10;10;10;0;;12;12
1743;0;0;20;15;1;Very Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;8;13;15;10;10;11;10;10;10;7;10;11;11;0;;6;10
1744;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;10;10;11;10;10;11;11;10;10;10;10;10;10;0;;10;10
1745;0;15;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;14;8;12;13;9;9;8;10;10;5;10;10;10;0;;9;10
1746;0;0;20;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;16;8;13;10;12;10;14;13;10;10;10;10;10;10;0;;8;8
1747;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;10;10;10;10;10;8;10;10;12;10;10;10;0;;10;10
1748;0;0;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;13;6;13;12;6;11;11;10;10;10;10;11;11;0;;11;11
1749;0;20;10;15;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;14;11;14;13;11;12;14;13;13;12;13;12;11;0;;11;13
1750;0;0;20;15;1;Defensive;Very Physical;Balanced;Balanced;Balanced;Balanced;Balanced;6;16;9;2;7;12;17;5;10;10;4;10;11;10;0;;10;15
1751;1;1;1;1;20;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;5;1;1;5;1;0;1;16;;1;1
1752;1;1;1;1;20;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;8;1;1;2;1;0;1;12;;1;1
1753;1;1;1;1;20;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;2;1;1;5;1;0;1;14;;1;1
1754;1;1;1;1;20;Standard;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;6;1;1;5;1;0;1;19;;1;1
1755;0;1;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;5;14;12;13;14;12;10;1;0;9;2;12;1;4;0;;14;13
1756;0;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;14;11;14;11;14;15;7;8;13;8;20;0;4;0;;11;10
1757;0;10;15;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;15;17;7;12;11;3;1;7;3;5;5;16;0;11;0;;16;10
1758;0;20;10;15;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;12;19;17;18;15;3;8;0;5;2;13;0;15;0;;0;18
1759;0;0;20;15;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;19;10;3;3;10;9;9;6;10;16;7;0;0;6;0;;10;12
1760;0;10;15;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;9;18;5;15;12;2;5;9;4;10;5;20;0;18;0;;10;14
1761;0;10;15;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;3;10;12;9;19;6;6;6;6;7;5;0;0;19;0;;11;11
1762;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;15;8;8;13;0;4;8;16;18;5;7;0;0;0;;20;10
1763;0;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;10;0;14;14;1;6;6;6;4;5;20;0;5;0;;17;11
1764;0;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;16;9;19;12;6;14;18;2;15;12;2;11;0;2;0;;12;18
1765;0;10;15;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;6;17;16;3;17;18;3;7;6;10;2;10;0;17;0;;11;20
1766;0;20;0;0;0;Standard;Non-physical;Aggressive;Aggressive;Prefers Prospects;Balanced;Balanced;9;3;2;15;11;5;2;6;5;0;3;11;17;15;0;;3;3
1767;0;0;20;0;0;Standard;Non-physical;Balanced;Balanced;Balanced;Very Innovative;Ruthless;14;5;15;9;9;5;11;8;7;0;4;6;17;6;0;;1;13
1768;0;0;20;0;0;Offensive;Non-physical;Very Aggressive;Balanced;Prefers Prospects;Balanced;Loyal;7;16;16;15;13;15;4;1;13;9;8;13;13;18;0;;1;4
1769;0;0;0;0;20;Standard;Non-physical;Aggressive;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;4;0;0;5;0;0;0;18;;0;0
1770;0;20;0;0;0;Standard;Non-physical;Very Aggressive;Balanced;Prefers Veterans;Balanced;Very Loyal;10;9;8;3;2;14;12;6;10;0;3;13;16;11;0;;8;5
1771;0;0;20;0;0;Offensive;Balanced;Passive;Balanced;Balanced;Balanced;Loyal;7;10;11;16;16;8;13;3;16;7;4;7;7;14;0;;7;10
1772;0;0;20;0;0;Standard;Balanced;Balanced;Conservative;Prefers Veterans;Balanced;Ruthless;6;13;7;9;18;3;4;6;3;2;7;5;10;6;0;;11;12
1773;0;0;0;0;20;Offensive;Very Non-Physical;Very Passive;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;2;0;0;4;0;0;0;16;;0;0
1774;0;20;0;0;0;Offensive;Balanced;Balanced;Balanced;Loves Prospects;Innovative;Ruthless;15;9;11;5;3;7;7;7;15;9;5;15;8;13;0;;15;6
1775;0;0;20;0;0;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;17;4;15;11;4;16;15;6;15;2;1;15;7;4;0;;1;4
1776;0;0;15;20;0;Offensive;Balanced;Balanced;Balanced;Balanced;Innovative;Balanced;16;15;6;14;13;14;5;8;3;4;4;13;16;5;0;;10;2
1777;0;0;0;0;20;Offensive;Physical;Very Passive;Balanced;Loves Prospects;Balanced;Balanced;0;0;0;0;0;0;0;4;0;0;7;0;0;0;18;;0;0
1778;0;20;0;0;0;Standard;Non-physical;Balanced;Aggressive;Balanced;Conservative;Balanced;1;2;4;11;10;9;4;3;7;1;8;16;10;11;0;;4;4
1779;0;0;20;0;0;Offensive;Balanced;Balanced;Aggressive;Balanced;Balanced;Loyal;3;9;8;14;11;8;8;2;9;12;6;6;17;8;0;;13;5
1780;0;0;20;0;0;Defensive;Very Non-Physical;Aggressive;Balanced;Balanced;Innovative;Balanced;9;6;7;7;6;5;11;5;7;11;8;3;11;8;0;;10;10
1781;0;0;0;0;20;Defensive;Balanced;Very Aggressive;Balanced;Balanced;Very Innovative;Very Ruthless;0;0;0;0;0;0;0;6;0;0;2;0;0;0;16;;0;0
1782;0;20;0;0;0;Offensive;Non-physical;Very Aggressive;Aggressive;Prefers Veterans;Balanced;Balanced;2;4;11;14;6;6;1;7;15;12;6;3;8;10;0;;5;10
1783;0;0;15;20;0;Offensive;Balanced;Balanced;Aggressive;Balanced;Innovative;Balanced;14;12;5;14;11;10;9;8;3;11;3;16;15;4;0;;13;10
1784;0;0;20;0;0;Defensive;Balanced;Very Aggressive;Aggressive;Balanced;Innovative;Balanced;10;5;5;8;10;14;18;4;6;0;6;7;16;16;0;;10;9
1785;0;0;0;0;20;Standard;Non-physical;Passive;Aggressive;Prefers Prospects;Balanced;Balanced;0;0;0;0;0;0;0;6;0;0;5;0;0;0;15;;0;0
1786;0;20;0;0;0;Offensive;Balanced;Balanced;Aggressive;Balanced;Balanced;Balanced;12;15;11;3;7;8;14;2;14;14;5;12;4;1;0;;4;14
1787;0;0;20;0;0;Standard;Non-physical;Aggressive;Balanced;Prefers Prospects;Conservative;Loyal;8;10;9;4;16;12;10;8;9;10;1;14;20;8;0;;3;8
1788;0;0;15;20;0;Offensive;Non-physical;Aggressive;Aggressive;Prefers Prospects;Balanced;Ruthless;10;15;15;5;5;5;8;6;5;10;4;12;6;7;0;;10;2
1789;0;0;0;0;20;Offensive;Physical;Balanced;Very Conservative;Balanced;Very Conservative;Balanced;0;0;0;0;0;0;0;4;0;0;4;0;0;0;19;;0;0
1790;0;20;0;0;0;Standard;Balanced;Aggressive;Balanced;Balanced;Very Conservative;Ruthless;12;13;2;15;11;14;11;1;11;4;6;9;17;6;0;;3;14
1791;0;0;20;0;0;Defensive;Non-physical;Balanced;Balanced;Prefers Prospects;Balanced;Loyal;5;12;12;3;9;3;14;6;16;7;2;17;18;15;0;;7;15
1792;0;0;20;0;0;Standard;Physical;Balanced;Conservative;Prefers Prospects;Balanced;Balanced;9;15;6;3;15;17;9;6;6;11;9;15;6;12;0;;4;15
1793;0;0;0;0;20;Standard;Balanced;Balanced;Aggressive;Prefers Veterans;Innovative;Balanced;0;0;0;0;0;0;0;1;0;0;1;0;0;0;17;;0;0
1794;0;20;0;0;0;Offensive;Balanced;Balanced;Aggressive;Balanced;Very Innovative;Loyal;12;2;11;8;7;14;5;7;5;3;1;5;17;7;0;;3;14
1795;0;0;20;0;0;Standard;Non-physical;Balanced;Aggressive;Balanced;Innovative;Loyal;3;13;8;9;15;5;4;5;4;6;2;6;10;10;0;;13;14
1796;0;0;20;0;0;Offensive;Balanced;Aggressive;Balanced;Balanced;Balanced;Ruthless;7;7;14;11;14;10;7;4;7;2;4;5;12;11;0;;11;5
1797;0;0;0;0;20;Standard;Balanced;Balanced;Conservative;Balanced;Balanced;Very Loyal;0;0;0;0;0;0;0;5;0;0;4;0;0;0;20;;0;0
1798;0;20;0;0;0;Standard;Balanced;Balanced;Very Aggressive;Balanced;Innovative;Loyal;10;10;5;7;1;3;6;6;11;11;6;17;12;3;0;;1;11
1799;0;0;20;0;0;Offensive;Balanced;Balanced;Very Aggressive;Balanced;Conservative;Loyal;13;3;10;5;4;11;5;8;15;3;2;10;8;17;0;;14;4
1800;0;0;15;20;0;Standard;Balanced;Balanced;Balanced;Prefers Veterans;Innovative;Balanced;6;6;19;17;15;6;7;8;7;12;8;11;8;15;0;;3;6
1801;0;0;0;0;20;Offensive;Balanced;Balanced;Balanced;Balanced;Very Innovative;Very Loyal;0;0;0;0;0;0;0;6;0;0;5;0;0;0;15;;0;0
1802;0;20;0;0;0;Standard;Balanced;Passive;Balanced;Balanced;Conservative;Loyal;7;2;4;12;1;8;12;1;16;12;4;15;8;5;0;;1;10
1803;0;0;20;0;0;Standard;Balanced;Balanced;Conservative;Balanced;Innovative;Very Ruthless;10;6;11;5;11;16;9;9;3;8;4;16;8;12;0;;12;2
1804;0;0;20;0;0;Defensive;Physical;Balanced;Conservative;Prefers Veterans;Innovative;Balanced;10;10;19;6;5;15;13;3;6;11;8;17;20;4;0;;13;14
1805;0;0;0;0;20;Standard;Non-physical;Aggressive;Aggressive;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;9;0;0;5;0;0;0;20;;0;0
1806;0;20;0;0;0;Offensive;Balanced;Balanced;Conservative;Prefers Prospects;Conservative;Balanced;11;12;2;1;8;7;14;1;17;5;2;5;12;6;0;;14;8
1807;0;0;20;0;0;Defensive;Balanced;Passive;Aggressive;Balanced;Innovative;Balanced;7;14;3;9;4;15;13;4;7;10;6;9;12;10;0;;4;6
1808;0;0;20;0;0;Standard;Balanced;Passive;Balanced;Balanced;Balanced;Balanced;11;5;6;7;7;18;13;8;11;1;4;17;19;9;0;;8;4
1809;0;0;0;0;20;Offensive;Balanced;Balanced;Aggressive;Prefers Prospects;Balanced;Balanced;0;0;0;0;0;0;0;1;0;0;8;0;0;0;15;;0;0
1810;0;20;0;0;0;Standard;Non-physical;Passive;Conservative;Balanced;Innovative;Ruthless;12;8;13;12;2;2;9;8;14;2;2;12;14;11;0;;14;7
1811;0;0;15;20;0;Offensive;Balanced;Balanced;Balanced;Prefers Prospects;Balanced;Ruthless;16;12;16;16;14;11;10;2;7;13;3;4;16;9;0;;2;6
1812;0;0;20;0;0;Offensive;Balanced;Balanced;Aggressive;Balanced;Conservative;Balanced;14;17;7;6;16;4;8;3;16;2;9;8;19;15;0;;5;11
1813;0;0;0;0;20;Offensive;Non-physical;Balanced;Very Aggressive;Balanced;Conservative;Balanced;0;0;0;0;0;0;0;7;0;0;1;0;0;0;17;;0;0
1814;0;20;0;0;0;Offensive;Non-physical;Balanced;Aggressive;Balanced;Conservative;Very Ruthless;6;12;9;11;6;15;14;4;16;5;7;5;11;13;0;;6;2
1815;0;0;15;20;0;Standard;Balanced;Balanced;Aggressive;Prefers Veterans;Innovative;Loyal;17;7;5;16;7;10;6;3;12;9;7;16;16;12;0;;4;2
1816;0;0;20;0;0;Standard;Balanced;Very Aggressive;Balanced;Balanced;Balanced;Ruthless;11;17;10;8;6;6;8;5;3;6;2;16;7;7;0;;14;2
1817;0;0;0;0;20;Offensive;Balanced;Balanced;Conservative;Prefers Prospects;Balanced;Ruthless;0;0;0;0;0;0;0;6;0;0;6;0;0;0;15;;0;0
1818;0;20;0;0;0;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;11;12;5;1;6;13;2;7;4;7;8;9;6;14;0;;3;3
1819;0;0;20;0;0;Standard;Balanced;Passive;Very Aggressive;Balanced;Balanced;Balanced;12;14;5;9;8;6;15;4;6;4;2;14;14;7;0;;2;4
1820;0;0;20;0;0;Defensive;Physical;Balanced;Conservative;Balanced;Balanced;Balanced;6;4;7;3;18;8;8;7;11;8;9;8;6;12;0;;11;3
1821;0;0;0;0;20;Offensive;Non-physical;Balanced;Aggressive;Balanced;Innovative;Ruthless;0;0;0;0;0;0;0;4;0;0;3;0;0;0;16;;0;0
1822;0;20;0;0;0;Offensive;Non-physical;Passive;Conservative;Prefers Prospects;Conservative;Ruthless;14;3;11;4;3;4;10;6;16;14;4;9;14;11;0;;8;7
1823;0;0;20;0;0;Offensive;Balanced;Balanced;Balanced;Prefers Prospects;Conservative;Loyal;5;5;9;17;4;6;3;9;11;0;7;16;11;12;0;;5;15
1824;0;0;20;0;0;Offensive;Balanced;Balanced;Balanced;Balanced;Very Innovative;Loyal;6;9;7;6;7;13;8;2;13;13;5;10;14;7;0;;5;13
1825;0;0;0;0;20;Offensive;Balanced;Aggressive;Balanced;Loves Prospects;Innovative;Very Ruthless;0;0;0;0;0;0;0;3;0;0;7;0;0;0;15;;0;0
1826;0;20;0;0;0;Standard;Balanced;Balanced;Balanced;Loves Veterans;Conservative;Loyal;3;2;6;10;12;3;4;8;16;3;1;11;12;13;0;;14;14
1827;0;0;20;0;0;Standard;Balanced;Balanced;Aggressive;Prefers Prospects;Very Innovative;Very Ruthless;4;9;7;17;5;10;13;8;6;9;6;7;11;11;0;;13;10
1828;0;0;20;0;0;Defensive;Balanced;Balanced;Conservative;Balanced;Balanced;Loyal;18;16;7;14;9;5;13;6;4;0;9;9;11;11;0;;8;2
1829;0;0;0;0;20;Standard;Non-physical;Balanced;Balanced;Balanced;Innovative;Loyal;0;0;0;0;0;0;0;3;0;0;5;0;0;0;15;;0;0
1830;0;20;0;0;0;Offensive;Non-physical;Very Aggressive;Balanced;Loves Veterans;Conservative;Balanced;13;15;8;10;3;4;8;5;5;8;3;10;11;11;0;;3;5
1831;0;0;20;0;0;Offensive;Balanced;Aggressive;Very Aggressive;Loves Veterans;Balanced;Loyal;12;3;17;11;7;11;13;8;13;2;1;13;14;7;0;;1;14
1832;0;0;15;20;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;19;13;7;18;15;9;16;4;11;3;8;9;16;3;0;;15;13
1833;0;0;0;0;20;Offensive;Balanced;Passive;Conservative;Balanced;Balanced;Very Ruthless;0;0;0;0;0;0;0;2;0;0;8;0;0;0;18;;0;0
1834;0;20;0;0;0;Offensive;Non-physical;Very Passive;Balanced;Prefers Veterans;Conservative;Balanced;9;7;3;4;5;1;15;2;6;10;8;8;13;4;0;;10;1
1835;0;0;20;0;0;Very Offensive;Very Non-Physical;Aggressive;Conservative;Prefers Veterans;Balanced;Balanced;4;6;4;10;10;5;15;6;3;7;1;7;11;9;0;;2;11
1836;0;0;20;0;0;Offensive;Non-physical;Aggressive;Balanced;Balanced;Balanced;Balanced;19;8;5;6;11;13;4;6;10;1;1;16;7;16;0;;2;14
1837;0;0;0;0;20;Offensive;Very Non-Physical;Balanced;Conservative;Balanced;Conservative;Balanced;0;0;0;0;0;0;0;4;0;0;8;0;0;0;18;;0;0
