Game Id;Date Year;Date Month;Date Day;Arena;Attendance;Team Home;Team Away;Score Home;Score Away;Score Home P1;Score Home P2;Score Home P3;Score Home OT;Score Home SO;Score Away P1;Score Away P2;Score Away P3;Score Away OT;Score Away SO;Star 1;Star 2;Star 3;Shots Home;Shots Away;PIM Home;PIM Away;Hits Home;Hits Away;GA Home;GA Away;TA Home;TA Away;FOW Home;FOW Away;SOG Home P1;SOG Home P2;SOG Home P3;SOG Home OT;SOG Away P1;SOG Away P2;SOG Away P3;SOG Away OT;PPG Home;PPO Home;PPG Away;PPO Away;Type
25063;2025;1;2;Tucson Convention Center;3931;39;32;7;0;0;4;3;0;0;0;0;0;0;0;1901;1714;1370;38;27;10;12;19;10;6;7;2;4;28;33;10;15;13;0;3;9;15;0;2;6;0;5;Regular Season
25028;2025;1;2;Budweiser Events Center;3268;61;42;2;3;1;0;1;0;0;1;0;1;0;1;2643;1721;706;38;36;13;15;21;22;2;6;9;8;37;30;18;9;11;0;18;8;10;0;0;5;0;4;Regular Season
25049;2025;1;2;CAA Arena;2651;51;36;2;3;1;0;1;0;0;2;1;0;0;0;2826;1218;87;23;33;28;16;15;27;6;5;5;8;28;29;7;10;6;0;11;16;6;0;0;3;0;4;Regular Season
25003;2025;1;2;Allstate Arena;11094;59;43;5;6;3;1;1;0;0;1;1;3;0;1;5225;5075;2885;24;36;14;14;18;16;5;3;7;4;32;37;8;3;13;0;6;14;13;3;2;7;2;7;Regular Season
25112;2025;1;2;Upstate Medical University Arena;3370;31;34;6;4;4;1;1;0;0;1;1;2;0;0;3047;880;2274;36;35;10;16;25;23;4;8;7;6;36;38;12;17;7;0;12;9;14;0;1;3;2;5;Regular Season
25040;2025;1;3;Mechanics Bank Arena;4762;42;41;1;3;0;1;0;0;0;1;2;0;0;0;14;1899;974;35;31;21;21;30;23;8;6;4;3;33;33;11;12;12;0;10;11;10;0;1;8;3;8;Regular Season
25086;2025;1;3;Coca-Cola Coliseum;7431;58;44;3;2;0;2;1;0;0;0;1;1;0;0;934;2030;827;28;23;25;13;32;18;4;3;6;4;31;26;9;12;7;0;11;5;7;0;2;4;1;5;Regular Season
25059;2025;1;3;MassMutual Center;4075;53;57;3;0;0;2;1;0;0;0;0;0;0;0;2538;2332;428;31;33;22;12;22;16;6;3;8;4;31;21;14;9;8;0;12;8;13;0;1;6;0;6;Regular Season
25337;2025;1;3;BMO Harris Bank Center;2907;37;33;3;0;2;0;1;0;0;0;0;0;0;0;2591;2350;2798;41;26;8;22;14;19;7;5;7;7;40;23;12;5;24;0;10;11;5;0;0;6;0;4;Regular Season
25068;2025;1;3;UW–Milwaukee Panther Arena;7882;49;48;3;0;1;1;1;0;0;0;0;0;0;0;1252;1946;958;32;22;8;8;18;15;3;6;12;8;25;25;11;9;12;0;2;12;8;0;0;4;0;4;Regular Season
25050;2025;1;3;Bojangles' Coliseum;7469;36;54;1;2;0;1;0;0;0;0;2;0;0;0;774;1921;1385;26;15;9;13;20;24;4;5;4;4;25;28;11;6;9;0;3;6;6;0;0;4;0;2;Regular Season
25189;2025;1;3;Giant Center;7155;60;50;2;3;1;0;1;0;0;1;2;0;0;0;2857;5897;1030;36;26;18;8;23;19;6;3;5;8;26;28;18;6;12;0;7;7;12;0;2;4;2;4;Regular Season
25087;2025;1;3;H-E-B Center;3363;40;35;2;1;0;0;2;0;0;0;0;1;0;0;1973;5873;283;37;25;2;10;22;20;3;3;6;4;28;23;16;14;7;0;9;5;11;0;0;5;0;1;Regular Season
25058;2025;1;3;Webster Bank Arena;4802;47;61;3;2;0;2;1;0;0;1;1;0;0;0;1538;1329;538;24;34;6;8;27;9;4;6;7;8;30;33;10;8;6;0;11;10;13;0;1;4;1;3;Regular Season
25502;2025;1;4;Allstate Arena;10278;59;55;4;3;2;0;2;0;0;2;0;1;0;0;2470;2770;2319;42;21;11;15;27;17;4;5;6;4;30;32;13;15;14;0;6;4;11;0;2;5;0;3;Regular Season
25065;2025;1;4;Wells Fargo Arena;7849;45;51;5;1;3;1;1;0;0;1;0;0;0;0;2165;4793;418;38;24;10;18;17;10;2;3;3;8;27;28;17;10;11;0;9;4;11;0;2;4;0;5;Regular Season
25099;2025;1;4;Upstate Medical University Arena;3688;31;39;3;4;0;2;1;0;0;1;2;1;0;0;891;2274;1370;16;50;8;10;16;22;10;5;6;7;25;35;2;6;8;0;26;16;8;0;2;5;1;4;Regular Season
25109;2025;1;5;Bojangles' Coliseum;6906;36;45;1;3;1;0;0;0;0;2;1;0;0;0;418;1115;1934;37;26;7;11;20;19;6;4;1;3;33;37;12;9;16;0;9;10;7;0;1;3;0;1;Regular Season
25230;2025;1;5;Orleans Arena;3954;43;61;2;0;0;1;1;0;0;0;0;0;0;0;896;1329;2077;30;26;17;15;31;17;5;1;6;9;39;28;6;18;6;0;8;6;12;0;0;5;0;6;Regular Season
25104;2025;1;5;Place Bell;8436;46;38;3;2;1;1;0;0;1;1;1;0;0;0;1779;262;346;30;43;18;10;30;20;9;7;4;5;29;31;8;14;5;3;15;10;16;2;0;5;1;4;Regular Season
25024;2025;1;5;Allstate Arena;11651;59;37;1;2;1;0;0;0;0;0;1;1;0;0;35;2928;2913;18;48;12;10;29;14;3;4;9;3;29;40;9;7;2;0;16;17;15;0;1;5;1;6;Regular Season
25142;2025;1;6;SAP Center;12622;55;41;4;5;2;1;1;0;0;1;2;2;0;0;1667;5188;1011;23;44;6;8;35;15;5;5;7;10;25;27;10;8;5;0;13;13;18;0;2;4;1;3;Regular Season
25046;2025;1;6;Adirondack Bank Center;2092;56;42;6;3;1;3;2;0;0;1;1;1;0;0;622;391;2629;31;23;18;26;20;9;6;8;7;8;35;24;10;14;7;0;7;6;10;0;0;3;1;4;Regular Season
25122;2025;1;6;Pechanga Arena;10685;57;43;2;1;0;1;1;0;0;1;0;0;0;0;676;1224;4602;36;28;8;10;24;18;2;4;6;6;24;31;7;10;19;0;10;9;9;0;1;5;0;4;Regular Season
25071;2025;1;6;Bell MTS Place;9542;32;54;3;2;1;0;1;1;0;0;1;1;0;0;1703;774;1189;30;28;9;13;19;25;1;3;3;10;39;19;6;10;10;4;10;8;10;0;1;4;0;2;Regular Season
25110;2025;1;6;Dunkin' Donuts Center;9431;33;36;5;3;0;4;1;0;0;1;0;2;0;0;928;724;1930;30;32;15;13;20;17;5;8;6;6;25;33;7;17;6;0;11;4;17;0;3;4;1;5;Regular Season
25095;2025;1;6;CAA Arena;2587;51;47;2;5;0;1;1;0;0;2;1;2;0;0;5260;1538;2492;21;42;15;13;20;16;7;1;6;7;22;37;7;7;7;0;11;13;18;0;1;4;3;5;Regular Season
25093;2025;1;6;PPL Center;5315;52;31;1;2;0;0;1;0;0;1;1;0;0;0;2961;281;5686;29;40;10;6;22;28;3;1;5;8;24;41;12;9;8;0;19;14;7;0;0;3;0;5;Regular Season
25105;2025;1;6;Tucson Convention Center;4020;39;50;8;2;3;3;2;0;0;1;1;0;0;0;1370;2494;790;52;19;10;10;27;18;3;4;5;8;29;28;14;25;13;0;8;5;6;0;1;5;1;5;Regular Season
25275;2025;1;6;Giant Center;6559;60;61;6;0;1;4;1;0;0;0;0;0;0;0;1669;585;798;42;25;2;16;25;16;2;15;4;5;22;25;13;17;12;0;7;11;7;0;1;3;0;1;Regular Season
25407;2025;1;6;BMO Harris Bank Center;2723;37;49;2;3;1;0;1;0;0;0;1;2;0;0;1252;1781;1946;36;30;8;6;35;15;7;2;5;7;33;23;9;8;19;0;12;13;5;0;0;3;0;4;Regular Season
25080;2025;1;6;MassMutual Center;3917;53;34;3;4;1;0;2;0;0;1;0;3;0;0;2972;2658;1160;28;39;4;0;29;17;4;5;6;8;26;34;9;9;10;0;14;13;12;0;0;0;1;2;Regular Season
25247;2025;1;7;H-E-B Center;3689;40;60;3;0;1;1;1;0;0;0;0;0;0;0;2615;2594;453;25;30;4;10;13;32;12;2;8;3;31;26;4;9;12;0;4;12;14;0;0;5;0;2;Regular Season
25035;2025;1;7;Rocket Mortgage FieldHouse;7951;38;59;3;8;1;0;2;0;0;2;4;2;0;0;2201;5075;1861;40;24;11;11;17;23;3;5;5;4;31;28;13;9;18;0;8;12;4;0;0;3;0;3;Regular Season
25066;2025;1;7;Mohegan Sun Arena;3540;54;46;2;3;0;2;0;0;0;1;0;1;1;0;2829;806;1779;27;35;10;6;23;16;6;8;4;8;30;28;6;6;15;0;4;12;17;2;0;3;1;5;Regular Season
25088;2025;1;7;Floyd L. Maines Veterans Memorial Arena;2591;50;35;0;3;0;0;0;0;0;0;3;0;0;0;2818;1161;1018;23;34;15;13;36;17;4;8;5;7;28;28;8;7;8;0;10;14;10;0;0;4;1;5;Regular Season
25045;2025;1;7;Mechanics Bank Arena;4749;42;45;3;2;2;0;1;0;0;2;0;0;0;0;770;41;2643;28;28;4;16;21;26;3;5;5;6;37;39;15;4;9;0;11;9;8;0;0;3;0;2;Regular Season
25097;2025;1;7;Coca-Cola Coliseum;5926;58;55;3;4;1;0;2;0;0;1;1;2;0;0;486;827;666;22;36;25;17;21;16;6;7;7;5;36;36;8;6;8;0;15;9;12;0;1;6;0;5;Regular Season
25137;2025;1;7;XL Center;12224;48;33;3;6;2;0;1;0;0;1;4;1;0;0;1411;2827;2047;31;44;14;10;16;13;8;6;5;6;46;40;15;5;11;0;15;16;13;0;0;5;2;7;Regular Season
25102;2025;1;7;Bell MTS Place;9271;32;49;2;6;1;1;0;0;0;3;2;1;0;0;1531;533;1252;22;43;26;24;16;25;5;6;3;10;40;35;5;13;4;0;16;10;17;0;1;7;2;8;Regular Season
25133;2025;1;7;Pechanga Arena;10630;57;41;6;0;1;4;1;0;0;0;0;0;0;0;907;2402;598;42;29;12;12;17;26;4;6;5;4;35;34;7;22;13;0;12;11;6;0;2;6;0;6;Regular Season
25083;2025;1;8;PPL Center;5596;52;38;1;7;0;0;1;0;0;1;2;4;0;0;1106;262;1564;22;49;8;4;19;16;3;4;5;5;19;30;8;5;9;0;21;17;11;0;0;2;1;4;Regular Season
25060;2025;1;8;CAA Arena;2493;51;47;3;2;1;0;2;0;0;1;1;0;0;0;1616;1538;1111;19;35;20;10;19;29;5;1;8;13;33;35;3;11;5;0;12;10;13;0;3;5;1;5;Regular Season
25356;2025;1;8;Bojangles' Coliseum;6946;36;31;5;1;0;4;1;0;0;1;0;0;0;0;546;2392;836;43;20;14;14;12;14;5;7;11;4;30;21;13;17;13;0;5;10;5;0;1;2;1;2;Regular Season
25120;2025;1;9;MassMutual Center;3677;53;51;6;1;4;1;1;0;0;1;0;0;0;0;1256;428;1242;52;13;17;17;15;18;4;6;14;7;39;29;22;13;17;0;3;8;2;0;2;6;1;6;Regular Season
25216;2025;1;9;Place Bell;7920;46;61;2;1;2;0;0;0;0;0;0;1;0;0;1124;1509;5838;37;29;6;10;22;23;3;4;4;10;31;25;13;18;6;0;11;5;13;0;1;5;1;3;Regular Season
25052;2025;1;9;Allstate Arena;9730;59;34;2;7;0;2;0;0;0;1;1;5;0;0;4494;2614;771;45;34;17;17;26;19;3;3;5;5;35;36;11;21;13;0;13;9;12;0;1;6;1;6;Regular Season
25168;2025;1;9;XL Center;13577;48;44;4;3;1;2;1;0;0;0;0;3;0;0;1980;2030;1272;24;29;14;6;18;28;2;3;5;8;27;30;5;6;13;0;8;13;8;0;2;3;0;2;Regular Season
25094;2025;1;9;Dunkin' Donuts Center;9285;33;56;3;0;1;2;0;0;0;0;0;0;0;0;664;2827;2047;27;21;15;15;14;23;9;6;3;4;24;18;7;17;3;0;6;2;13;0;0;5;0;5;Regular Season
25115;2025;1;9;Webster Bank Arena;4192;47;35;2;1;0;1;0;1;0;1;0;0;0;0;692;2851;1253;43;31;16;28;30;12;6;4;10;2;29;24;10;13;15;5;1;12;14;4;1;4;0;3;Regular Season
25121;2025;1;9;Mohegan Sun Arena;3568;54;40;5;8;1;4;0;0;0;2;0;6;0;0;1973;172;2594;34;40;8;20;25;17;4;5;4;3;28;42;14;11;9;0;8;13;19;0;4;5;3;4;Regular Season
25163;2025;1;9;Orleans Arena;4111;43;57;3;4;2;1;0;0;0;2;0;1;1;0;648;2764;4587;41;24;2;8;21;22;7;4;10;2;46;28;23;11;6;1;9;5;9;1;1;4;0;1;Regular Season
25151;2025;1;9;Wells Fargo Arena;7939;45;39;4;3;2;1;1;0;0;1;1;1;0;0;2111;790;1156;20;50;6;14;23;16;1;6;8;3;38;36;6;8;6;0;22;13;15;0;1;7;0;3;Regular Season
25174;2025;1;10;Bojangles' Coliseum;7280;36;48;6;3;2;2;2;0;0;1;2;0;0;0;1115;1338;836;42;31;16;23;23;12;5;4;9;4;35;23;15;18;9;0;10;6;15;0;2;4;1;4;Regular Season
25177;2025;1;10;MassMutual Center;3755;53;31;4;1;3;1;0;0;0;0;1;0;0;0;2658;70;1256;37;22;19;13;20;25;6;2;5;5;33;33;13;15;9;0;5;11;6;0;2;4;1;7;Regular Season
25136;2025;1;10;Tucson Convention Center;4230;39;32;2;4;2;0;0;0;0;2;0;2;0;0;5222;611;992;40;22;13;15;23;18;3;5;5;5;31;40;13;12;15;0;10;7;5;0;0;5;1;4;Regular Season
25256;2025;1;10;Giant Center;6666;60;40;8;2;2;2;4;0;0;1;1;0;0;0;2700;2279;1193;45;17;4;16;19;11;2;10;7;6;26;33;13;11;21;0;8;7;2;0;0;3;0;2;Regular Season
25314;2025;1;10;Floyd L. Maines Veterans Memorial Arena;2646;50;61;5;3;2;0;3;0;0;1;0;2;0;0;3474;1509;1268;29;24;23;27;21;13;6;2;7;3;33;32;15;2;12;0;9;12;3;0;2;6;1;4;Regular Season
25236;2025;1;10;Toyota Arena;8924;44;46;2;3;1;1;0;0;0;1;1;1;0;0;5838;1518;2839;25;31;4;8;29;19;3;1;3;7;32;31;7;11;7;0;11;9;11;0;0;4;0;2;Regular Season
25074;2025;1;10;Coca-Cola Coliseum;6118;58;42;2;0;0;1;1;0;0;0;0;0;0;0;1288;2493;1993;30;32;2;6;36;12;7;4;7;9;31;30;7;14;9;0;11;12;9;0;1;3;0;1;Regular Season
25126;2025;1;11;Wells Fargo Arena;7159;45;56;2;0;0;1;1;0;0;0;0;0;0;0;352;430;391;40;33;8;10;15;27;8;3;3;3;26;32;14;7;19;0;6;18;9;0;0;5;0;4;Regular Season
25108;2025;1;11;Stockton Arena;3791;35;55;4;6;3;0;1;0;0;1;1;4;0;0;1567;1161;2480;29;28;15;13;18;24;5;3;6;5;34;24;9;10;10;0;8;10;10;0;2;4;3;5;Regular Season
25055;2025;1;11;Rocket Mortgage FieldHouse;8229;38;41;1;3;0;1;0;0;0;1;1;1;0;0;14;1290;1147;34;21;14;30;23;18;4;5;3;3;30;27;11;12;11;0;6;9;6;0;1;5;1;2;Regular Season
25053;2025;1;11;Allstate Arena;11520;59;58;3;4;2;1;0;0;0;1;0;3;0;0;1785;5075;1596;22;35;38;18;12;11;6;9;5;5;23;29;9;9;4;0;12;12;11;0;2;4;2;4;Regular Season
25440;2025;1;11;Dunkin' Donuts Center;10094;33;36;2;1;2;0;0;0;0;0;1;0;0;0;913;2339;1411;20;20;16;28;21;25;6;5;6;7;36;28;6;6;8;0;5;9;6;0;0;4;0;3;Regular Season
25103;2025;1;12;PPL Center;5137;52;34;2;3;1;0;1;0;0;0;1;2;0;0;1282;634;2614;31;33;12;12;32;12;3;4;10;8;35;29;18;6;7;0;9;12;12;0;0;6;1;6;Regular Season
25238;2025;1;12;Orleans Arena;4898;43;44;3;2;0;2;1;0;0;0;2;0;0;0;4503;1986;777;42;28;8;6;18;18;5;4;2;5;36;30;14;12;16;0;9;12;7;0;0;3;0;4;Regular Season
25264;2025;1;13;Floyd L. Maines Veterans Memorial Arena;2273;50;57;0;1;0;0;0;0;0;0;0;1;0;0;4587;1030;1575;12;33;6;6;29;21;4;7;10;6;19;17;6;3;3;0;9;15;9;0;0;3;1;3;Regular Season
25164;2025;1;13;MassMutual Center;3818;53;41;6;2;1;0;5;0;0;1;1;0;0;0;2225;2835;428;51;28;4;8;29;12;6;3;5;7;29;33;20;14;17;0;13;8;7;0;0;4;0;2;Regular Season
25123;2025;1;13;H-E-B Center;3558;40;58;5;1;1;1;3;0;0;1;0;0;0;0;190;2017;1953;34;23;10;10;11;16;4;6;4;4;29;27;12;10;12;0;13;8;2;0;1;5;1;5;Regular Season
25165;2025;1;13;Place Bell;8245;46;47;3;0;1;1;1;0;0;0;0;0;0;0;4916;970;2926;30;34;17;17;12;17;4;4;5;9;30;32;9;13;8;0;15;7;12;0;2;6;0;6;Regular Season
25188;2025;1;13;SAP Center;13969;55;32;3;0;0;2;1;0;0;0;0;0;0;0;1311;1561;1213;34;27;13;17;25;19;3;5;6;4;24;37;10;11;13;0;13;8;6;0;1;6;0;4;Regular Season
25175;2025;1;13;CAA Arena;2657;51;49;1;3;0;0;1;0;0;0;2;1;0;0;1252;1111;958;26;27;4;6;19;24;8;6;6;8;24;33;11;9;6;0;8;10;9;0;0;3;0;2;Regular Season
25132;2025;1;13;Mechanics Bank Arena;4824;42;37;4;3;0;1;3;0;0;1;2;0;0;0;2643;1868;1480;30;31;14;6;28;29;6;5;4;7;26;32;6;10;14;0;9;12;10;0;0;3;0;2;Regular Season
25084;2025;1;13;Toyota Arena;8151;44;59;2;3;1;1;0;0;0;0;1;2;0;0;5075;6138;1952;35;35;10;34;13;16;3;5;5;3;38;30;8;15;12;0;10;13;12;0;0;7;1;5;Regular Season
25096;2025;1;14;Mohegan Sun Arena;4001;54;38;0;3;0;0;0;0;0;0;3;0;0;0;534;1106;1290;31;36;8;8;15;23;7;6;5;7;33;25;12;7;12;0;13;10;13;0;0;4;0;4;Regular Season
25170;2025;1;14;Van Andel Arena;9090;41;36;1;2;1;0;0;0;0;0;1;1;0;0;2821;4644;2826;28;20;14;10;15;19;4;6;4;10;32;36;12;5;11;0;5;5;10;0;0;5;0;7;Regular Season
25173;2025;1;14;Dunkin' Donuts Center;9986;33;53;5;2;1;1;3;0;0;0;2;0;0;0;374;913;928;40;32;19;7;21;16;6;4;9;5;32;28;9;15;16;0;10;10;12;0;0;1;0;2;Regular Season
25125;2025;1;14;Coca-Cola Coliseum;6425;58;52;3;4;0;1;2;0;0;1;2;1;0;0;1761;526;1549;26;36;10;10;26;11;11;8;6;10;29;25;8;10;8;0;12;14;10;0;1;5;2;5;Regular Season
25081;2025;1;14;Place Bell;7413;46;59;5;4;2;0;2;0;1;0;2;2;0;0;510;2622;1166;23;34;10;22;28;17;5;3;5;7;30;41;8;1;9;5;7;15;12;0;0;6;0;5;Regular Season
25181;2025;1;14;Upstate Medical University Arena;3285;31;51;5;1;1;1;3;0;0;0;1;0;0;0;499;1857;730;31;15;6;2;20;17;2;5;4;6;30;22;10;8;13;0;3;7;5;0;1;1;0;3;Regular Season
25269;2025;1;14;Orleans Arena;4149;43;32;3;4;1;1;1;0;0;1;2;0;1;0;930;1492;2099;32;25;18;28;29;20;5;4;3;3;25;29;15;5;12;0;4;14;5;2;1;4;3;4;Regular Season
25185;2025;1;14;Stockton Arena;3771;35;39;3;9;2;0;1;0;0;3;3;3;0;0;611;1370;2388;15;49;4;8;27;23;4;3;4;4;24;41;5;4;6;0;17;18;14;0;1;4;1;2;Regular Season
25092;2025;1;14;Mechanics Bank Arena;4534;42;34;3;4;0;2;1;0;0;1;1;1;0;1;2287;4148;2904;32;29;6;8;25;26;6;6;5;3;23;30;7;14;9;2;4;14;10;1;1;4;1;3;Regular Season
25298;2025;1;14;XL Center;11928;48;37;4;5;2;1;1;0;0;1;2;1;0;1;2891;919;2913;30;30;22;6;25;19;7;5;5;3;26;44;10;8;11;1;5;12;10;3;1;3;1;6;Regular Season
25130;2025;1;14;Adirondack Bank Center;2069;56;61;4;3;2;0;2;0;0;0;1;2;0;0;2811;1329;1103;28;28;30;18;27;13;4;6;6;9;30;38;8;11;9;0;5;3;20;0;0;4;0;5;Regular Season
25139;2025;1;15;Adirondack Bank Center;2344;56;45;2;4;0;2;0;0;0;3;1;0;0;0;1277;1103;6060;27;35;8;4;31;15;11;8;3;10;21;38;2;6;19;0;23;9;3;0;0;2;0;4;Regular Season
25186;2025;1;16;MassMutual Center;3939;53;48;4;0;0;2;2;0;0;0;0;0;0;0;847;911;1216;29;20;8;6;21;12;2;7;7;7;26;21;6;13;10;0;5;8;7;0;0;3;0;4;Regular Season
25141;2025;1;16;Coca-Cola Coliseum;5751;58;54;1;5;0;0;1;0;0;1;2;2;0;0;1369;1385;1482;23;38;14;22;29;9;9;6;8;6;31;26;9;6;8;0;5;21;12;0;1;6;1;7;Regular Season
25273;2025;1;16;Bell MTS Place;8327;32;40;2;6;1;0;1;0;0;2;1;3;0;0;6830;190;2017;32;32;24;20;17;11;1;4;7;3;31;39;8;14;10;0;8;6;18;0;0;5;2;7;Regular Season
25191;2025;1;16;CAA Arena;2551;51;31;4;3;1;1;1;0;1;1;0;2;0;0;1111;2274;1616;41;33;12;24;16;17;11;6;8;3;36;25;14;6;21;0;8;10;9;6;2;7;2;6;Regular Season
25134;2025;1;16;Blue Cross Arena;9237;34;39;1;4;1;0;0;0;0;0;2;2;0;0;2930;1009;891;24;34;6;20;30;21;2;5;8;3;29;30;7;13;4;0;7;10;17;0;1;5;1;3;Regular Season
25144;2025;1;16;Rocket Mortgage FieldHouse;7738;38;43;5;2;2;1;2;0;0;0;2;0;0;0;1106;1564;940;38;32;10;8;18;19;6;8;11;5;27;32;12;8;18;0;7;19;6;0;0;4;0;5;Regular Season
25240;2025;1;16;Wells Fargo Arena;8079;45;55;1;5;1;0;0;0;0;2;0;3;0;0;2903;4668;1567;20;36;26;22;18;15;7;2;5;6;47;31;10;3;7;0;8;12;16;0;1;6;2;8;Regular Season
25145;2025;1;16;Webster Bank Arena;3903;47;57;2;3;0;1;1;0;0;0;1;1;1;0;603;2018;598;27;36;14;6;30;24;7;9;6;5;33;40;9;7;10;1;7;14;10;5;0;3;1;7;Regular Season
25157;2025;1;16;Giant Center;7098;60;42;2;3;0;1;1;0;0;1;1;0;0;1;5470;1362;706;43;24;16;6;41;19;2;5;6;7;24;37;16;7;18;2;10;10;4;0;0;3;0;3;Regular Season
25296;2025;1;17;Bojangles' Coliseum;7431;36;40;5;1;1;2;2;0;0;0;1;0;0;0;836;485;546;41;33;10;16;22;7;8;6;1;7;32;49;9;15;17;0;11;11;11;0;1;8;1;5;Regular Season
25155;2025;1;17;Blue Cross Arena;9499;34;44;1;4;0;0;1;0;0;0;1;3;0;0;1135;2108;1773;22;27;18;18;26;23;7;5;5;4;31;33;7;11;4;0;10;3;14;0;0;4;1;4;Regular Season
25158;2025;1;17;Webster Bank Arena;4739;47;52;0;4;0;0;0;0;0;0;2;2;0;0;281;2663;5686;27;34;12;8;24;13;2;7;3;5;31;22;10;7;10;0;7;12;15;0;0;4;0;6;Regular Season
25260;2025;1;17;Orleans Arena;4613;43;41;3;4;0;1;2;0;0;1;3;0;0;0;7286;1492;61;44;26;11;7;21;21;8;4;5;6;38;27;14;18;12;0;5;11;10;0;0;1;0;3;Regular Season
25082;2025;1;17;UW–Milwaukee Panther Arena;8085;49;59;3;2;0;1;2;0;0;2;0;0;0;0;1842;2381;1279;37;40;10;16;14;23;7;4;7;5;31;25;11;11;15;0;13;15;12;0;1;8;1;5;Regular Season
25241;2025;1;17;Dunkin' Donuts Center;9990;33;60;5;4;1;2;2;0;0;2;1;1;0;0;1411;2042;664;40;36;20;34;18;13;3;5;6;9;39;32;11;15;14;0;12;14;10;0;0;7;2;5;Regular Season
25224;2025;1;17;Budweiser Events Center;3313;61;55;2;3;1;0;1;0;0;2;0;0;0;1;2770;2853;486;29;37;14;46;21;27;3;9;4;7;40;26;8;6;9;6;17;10;8;2;0;8;0;7;Regular Season
25187;2025;1;17;Stockton Arena;3400;35;46;1;2;1;0;0;0;0;0;0;2;0;0;792;2397;452;28;33;28;12;33;22;6;3;4;4;38;24;11;7;10;0;7;10;16;0;0;6;1;9;Regular Season
25171;2025;1;18;Pechanga Arena;11689;57;44;9;3;4;2;3;0;0;1;2;0;0;0;933;1575;4587;49;17;18;14;14;19;1;6;6;3;35;28;23;14;12;0;9;5;3;0;4;7;0;4;Regular Season
25454;2025;1;18;Budweiser Events Center;3523;61;50;1;2;0;1;0;0;0;0;1;0;1;0;1821;1191;2720;26;33;12;8;23;23;3;7;9;9;38;28;9;8;9;0;7;14;8;4;0;4;0;6;Regular Season
25154;2025;1;18;UW–Milwaukee Panther Arena;8482;49;39;2;5;1;1;0;0;0;2;2;1;0;0;790;1714;2794;21;44;8;14;26;16;5;9;9;4;29;43;7;7;7;0;11;14;19;0;0;2;1;4;Regular Season
25148;2025;1;18;Rocket Mortgage FieldHouse;8574;38;48;5;2;1;2;2;0;0;0;1;1;0;0;588;1290;1668;50;21;16;6;27;31;6;6;4;7;40;34;12;21;17;0;10;6;5;0;2;3;0;3;Regular Season
25152;2025;1;18;Adirondack Bank Center;2287;56;36;1;2;1;0;0;0;0;0;0;1;0;1;1391;430;819;16;37;23;11;31;15;5;4;7;7;25;37;4;4;7;1;14;9;12;2;0;3;0;4;Regular Season
25229;2025;1;18;Upstate Medical University Arena;3254;31;45;3;5;0;1;2;0;0;0;5;0;0;0;418;499;2078;32;26;10;10;21;25;6;4;10;2;25;37;7;9;16;0;10;13;3;0;1;5;1;5;Regular Season
25198;2025;1;19;Stockton Arena;3321;35;33;4;5;1;2;1;0;0;1;1;2;0;1;1883;1018;1930;27;40;19;11;11;18;7;12;5;10;35;30;13;2;3;9;9;9;21;1;1;3;2;2;Regular Season
25512;2025;1;19;BMO Harris Bank Center;3265;37;60;1;3;1;0;0;0;0;1;1;1;0;0;1229;1578;2279;30;26;16;12;19;22;12;4;2;10;34;30;17;8;5;0;6;12;8;0;0;6;1;8;Regular Season
25615;2025;1;19;H-E-B Center;3685;40;59;4;1;1;2;1;0;0;1;0;0;0;0;2594;172;6830;37;30;13;23;16;31;4;3;4;4;27;33;21;12;4;0;11;8;11;0;0;4;1;4;Regular Season
25146;2025;1;19;PPL Center;5284;52;54;1;3;0;1;0;0;0;1;1;1;0;0;2024;1671;704;31;33;10;22;18;19;7;8;12;3;22;34;7;14;10;0;13;15;5;0;1;6;1;5;Regular Season
25176;2025;1;20;Adirondack Bank Center;2224;56;60;4;0;2;1;1;0;0;0;0;0;0;0;1103;437;4495;30;25;7;34;18;16;11;4;5;7;24;34;18;7;5;0;11;5;9;0;2;4;0;1;Regular Season
25215;2025;1;20;Blue Cross Arena;9080;34;33;3;2;0;1;1;1;0;0;1;1;0;0;1186;1961;880;42;25;10;10;24;19;3;4;4;3;36;31;11;16;13;2;11;10;4;0;0;5;1;5;Regular Season
25358;2025;1;20;Budweiser Events Center;3334;61;36;3;2;2;0;1;0;0;0;1;1;0;0;1858;87;1126;27;35;4;8;26;23;10;7;7;6;27;34;3;9;15;0;12;20;3;0;0;4;0;2;Regular Season
25199;2025;1;20;MassMutual Center;3601;53;55;3;0;2;1;0;0;0;0;0;0;0;0;1259;1242;1256;32;30;6;22;29;9;4;8;9;4;26;38;11;11;10;0;14;7;9;0;2;6;0;3;Regular Season
25113;2025;1;20;Bell MTS Place;9561;32;59;2;0;1;1;0;0;0;0;0;0;0;0;2099;954;5222;17;23;17;11;17;20;6;3;8;3;35;22;6;9;2;0;7;6;10;0;0;3;0;6;Regular Season
25160;2025;1;20;Mechanics Bank Arena;4547;42;57;1;4;1;0;0;0;0;2;2;0;0;0;598;4587;676;17;47;10;6;20;23;8;0;8;4;17;42;11;3;3;0;13;15;19;0;1;3;2;5;Regular Season
25202;2025;1;20;XL Center;13076;48;38;4;6;2;2;0;0;0;3;1;2;0;0;1106;919;740;19;50;10;4;27;13;9;4;4;10;30;41;5;7;7;0;21;18;11;0;0;2;2;5;Regular Season
